Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-78A48DC0-DB1,ACCT-8E2DD8FE,2002-10-16,9162.65,FEE,Txn Ref 336716,Phone
TXN-0E697334-AF3,ACCT-36F7A04F,2005-05-23,-4498.79,FEE,Txn Ref 921442,Cheque
TXN-558011BB-BE2,ACCT-A4C7F705,1996-10-13,7012.23,DEBIT,Txn Ref 578198,ATM
TXN-F19FFFF4-F38,ACCT-9A1CD464,1998-03-05,761.24,DEBIT,Txn Ref 555057,ATM
TXN-240D2E7C-00A,ACCT-8EE28566,1986-05-12,1123.48,FEE,Txn Ref 765343,ATM
TXN-14EF11B7-1EF,ACCT-778BF1C5,1986-09-12,5182.12,DEBIT,Txn Ref 672079,Phone
TXN-BF025647-87A,ACCT-9AAB377E,2001-12-12,-1471.06,FEE,Txn Ref 731424,Cheque
TXN-B64F9EFD-958,ACCT-70257CF1,1998-05-14,1216.44,FEE,Txn Ref 590784,ATM
TXN-A33FE0B1-4A7,ACCT-5E1679F9,1994-10-28,7066.28,INTEREST,Txn Ref 536690,Cheque
TXN-C4D7C700-7D9,ACCT-6B935ED4,1986-08-15,-4303.54,FEE,Txn Ref 838447,Phone
TXN-6D84977F-3A5,ACCT-02CE59AD,1995-11-25,3332.92,CREDIT,Txn Ref 654154,Branch
TXN-88A792D4-98B,ACCT-1C949248,1996-02-14,174.35,FEE,Txn Ref 379498,Phone
TXN-467D2578-787,ACCT-2C7EFFC6,1991-11-29,1781.28,FEE,Txn Ref 145850,Branch
TXN-46D91298-31D,ACCT-A3ACE922,2001-01-26,-2568.68,DEBIT,Txn Ref 459575,Cheque
TXN-7EBCD54C-BDE,ACCT-E1EF5738,1992-04-14,5445.48,TRANSFER,Txn Ref 950677,ATM
TXN-446F4DFB-FDC,ACCT-062B7F07,1989-10-24,-4185.25,DEBIT,Txn Ref 719102,Phone
TXN-003C2B69-D08,ACCT-C344EF40,1991-01-15,3224.94,DEBIT,Txn Ref 415381,Branch
TXN-1AAB0162-008,ACCT-0BC29B60,1986-10-24,-4174.79,TRANSFER,Txn Ref 137838,ATM
TXN-8AE98DC7-13F,ACCT-76CC282A,1990-07-22,6796.79,TRANSFER,Txn Ref 204046,Cheque
TXN-C2D18532-9EA,ACCT-FF4E517D,1986-08-18,1491.6,FEE,Txn Ref 364128,Branch
TXN-0DDD2F6D-352,ACCT-5E1679F9,1997-04-01,-3886.97,FEE,Txn Ref 578727,Cheque
TXN-19C5CE20-D55,ACCT-C29D005E,2000-05-18,-3088.32,INTEREST,Txn Ref 993612,Cheque
TXN-61CDA9DA-0CE,ACCT-87E64748,1991-02-10,1859.88,FEE,Txn Ref 847720,ATM
TXN-CE4F491E-6C7,ACCT-C15ABBBD,2004-01-01,3204.63,TRANSFER,Txn Ref 843941,Cheque
TXN-12CB9A77-839,ACCT-7B9CDDFB,1988-07-24,9837.71,INTEREST,Txn Ref 150630,Branch
TXN-56A2AB0C-47D,ACCT-8619EDB1,2002-11-15,-1335.01,DEBIT,Txn Ref 787812,Branch
TXN-0DF06F35-943,ACCT-CB52434B,1991-04-09,-4239.78,CREDIT,Txn Ref 254895,ATM
TXN-31F6C638-9CF,ACCT-A24A5F5F,1985-10-22,-1301.99,TRANSFER,Txn Ref 820513,Cheque
TXN-610A7ED3-273,ACCT-C707935C,2003-05-09,868.89,INTEREST,Txn Ref 606475,Cheque
TXN-3C613D02-3D5,ACCT-9BCBA80B,1992-12-28,5027.02,CREDIT,Txn Ref 663350,ATM
TXN-589B2FD5-0F3,ACCT-638B86B2,2005-07-17,-3413.24,FEE,Txn Ref 324459,Cheque
TXN-337FC3B8-00F,ACCT-8EE28566,1993-08-10,8138.13,DEBIT,Txn Ref 856043,Phone
TXN-DAE76BBC-419,ACCT-7C9E3728,1991-04-08,-4861.76,TRANSFER,Txn Ref 291689,Phone
TXN-396E1D75-A36,ACCT-FE0DC5A6,2003-05-09,-3036.74,INTEREST,Txn Ref 401216,Branch
TXN-50F4E00D-2E8,ACCT-305AA242,1989-01-22,811.02,CREDIT,Txn Ref 787975,Cheque
TXN-237BF253-697,ACCT-938EEC12,1993-01-11,899.06,CREDIT,Txn Ref 385133,Cheque
TXN-3F308FDE-EC7,ACCT-FFAD053C,2002-12-15,6823.04,TRANSFER,Txn Ref 490247,Branch
TXN-2E60B136-81C,ACCT-67C1C2C8,2002-08-14,8865.23,CREDIT,Txn Ref 111600,ATM
TXN-5C52BDAA-0FC,ACCT-FE0DC5A6,1985-01-06,714.65,CREDIT,Txn Ref 499122,Branch
TXN-6A8430BC-78D,ACCT-FE0DC5A6,2000-06-03,9472.62,DEBIT,Txn Ref 465815,ATM
TXN-B130E5E6-7E8,ACCT-0E6CD94A,2003-05-25,1485.69,DEBIT,Txn Ref 743511,Phone
TXN-04422D56-438,ACCT-EB71A1E8,1985-04-06,-208.2,INTEREST,Txn Ref 182510,Phone
TXN-B02EE7CC-2DE,ACCT-62CC00D9,2002-06-30,-269.34,TRANSFER,Txn Ref 831327,Phone
TXN-622C9B5D-DE8,ACCT-F792DA6E,2004-05-20,8979.51,TRANSFER,Txn Ref 764515,Branch
TXN-248764ED-221,ACCT-897D1537,1995-07-28,6638.97,CREDIT,Txn Ref 929162,Branch
TXN-4475D1E7-C01,ACCT-3EB3C2E2,1991-04-16,9459.46,TRANSFER,Txn Ref 933964,ATM
TXN-7689B6F6-34C,ACCT-E377CB32,1996-01-26,6818.02,TRANSFER,Txn Ref 833248,Branch
TXN-1EAD00F6-37A,ACCT-2CB30F33,1991-02-21,-4317.98,INTEREST,Txn Ref 686649,Branch
TXN-54067AC1-C83,ACCT-8E428C71,1997-03-09,1404.17,INTEREST,Txn Ref 320086,Cheque
TXN-D5BC66DF-AE8,ACCT-5556A714,1992-07-01,-3890.15,CREDIT,Txn Ref 365940,Phone
