Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-2D211EAC-655,ACCT-459B7ADC,1985-09-16,3417.9,FEE,Txn Ref 487013,Cheque
TXN-27C9DEFE-846,ACCT-9F508757,1999-08-29,2184.41,CREDIT,Txn Ref 163415,ATM
TXN-86D3DD94-E94,ACCT-2F555CFE,1995-05-02,-1234.19,TRANSFER,Txn Ref 149685,Cheque
TXN-CAEE03BA-9CE,ACCT-75A1D2C2,1998-11-15,-2048.01,INTEREST,Txn Ref 628996,Cheque
TXN-37E328D1-39A,ACCT-379C4835,2003-03-13,-313.15,FEE,Txn Ref 984524,Phone
TXN-BB3205C3-8B3,ACCT-9A1CD464,1994-01-24,141.05,CREDIT,Txn Ref 883343,Branch
TXN-E12D3D51-6E1,ACCT-55A69613,1990-12-25,-699.55,CREDIT,Txn Ref 697118,Branch
TXN-C983C34A-72E,ACCT-1522A9EE,1992-08-01,3541.88,FEE,Txn Ref 718745,Phone
TXN-BB1E4340-1D9,ACCT-EC4B105F,1988-07-23,3237.08,TRANSFER,Txn Ref 642454,Phone
TXN-A1B6CBE5-ACE,ACCT-B00CC8FA,1990-01-14,9189.98,DEBIT,Txn Ref 601568,ATM
TXN-BC7B1CE8-FAE,ACCT-2CB30F33,1993-12-28,9803.52,CREDIT,Txn Ref 598690,Branch
TXN-69067AA3-918,ACCT-9BCBA80B,2000-02-28,-253.68,TRANSFER,Txn Ref 383222,Phone
TXN-AAB8ABFE-60C,ACCT-422051F0,1991-07-01,8654.83,FEE,Txn Ref 502499,ATM
TXN-554364FD-E54,ACCT-85B122A4,2005-12-26,-559.55,DEBIT,Txn Ref 250040,Branch
TXN-C6713430-52E,ACCT-1B27149E,2002-11-21,4460.28,CREDIT,Txn Ref 211490,Cheque
TXN-DAC58682-32E,ACCT-8D3E0EE2,1991-08-02,-3731.55,FEE,Txn Ref 409291,Phone
TXN-956CAE43-7B5,ACCT-CB52434B,1998-01-27,7751.5,TRANSFER,Txn Ref 195128,Phone
TXN-C326BEF3-224,ACCT-3EB3C2E2,1989-02-09,-2174.34,INTEREST,Txn Ref 130049,ATM
TXN-CC576A34-540,ACCT-5136EC4A,1986-09-03,7416.06,CREDIT,Txn Ref 704540,ATM
TXN-A98A5E63-250,ACCT-27DB4E5F,1987-02-24,-2274.57,FEE,Txn Ref 278625,ATM
TXN-90AD2555-873,ACCT-BA5E25E4,1990-07-05,-386.25,DEBIT,Txn Ref 509480,Phone
