Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-862CDFC6-E06,ACCT-01F69F2E,2003-01-29,4706.52,TRANSFER,Txn Ref 637347,Phone
TXN-DF4AAD02-38F,ACCT-EEF0C07D,2003-11-23,4725.79,INTEREST,Txn Ref 940585,ATM
TXN-2A52A9D4-F20,ACCT-897D1537,1996-01-12,2666.82,INTEREST,Txn Ref 158108,Branch
TXN-04E9AFD7-EA4,ACCT-47C68FF3,1988-11-30,-2227.38,TRANSFER,Txn Ref 101478,Branch
TXN-8D3DABA4-DFF,ACCT-3420EB2F,1999-03-21,9585.71,DEBIT,Txn Ref 140612,Phone
TXN-D9A45F00-341,ACCT-3F43FFE1,1989-09-08,2572.42,DEBIT,Txn Ref 253306,ATM
TXN-18DA0AE0-8BF,ACCT-638B86B2,1994-03-04,-4716.52,INTEREST,Txn Ref 983410,Phone
TXN-A89EC9A7-6C9,ACCT-34686F73,1998-01-16,-4997.93,TRANSFER,Txn Ref 427175,Branch
TXN-FB9636CB-9DE,ACCT-3E6DA1B0,1985-06-27,1556.28,FEE,Txn Ref 152997,Cheque
TXN-D818CE7E-447,ACCT-787F8DA9,1988-09-23,8184.51,DEBIT,Txn Ref 512341,Phone
TXN-8732249F-B2E,ACCT-EC4B105F,1985-02-18,7322.95,DEBIT,Txn Ref 994726,Cheque
TXN-DC325429-234,ACCT-5791CAA8,2001-11-27,-268.62,DEBIT,Txn Ref 749002,Phone
TXN-489CF8D9-29A,ACCT-F857AD78,2002-02-05,1329.81,DEBIT,Txn Ref 857829,ATM
TXN-EA8F9242-DF7,ACCT-67C1C2C8,1988-07-12,5164.59,FEE,Txn Ref 760276,ATM
TXN-0C3E2C02-86D,ACCT-638B86B2,1999-03-09,2814.56,DEBIT,Txn Ref 202545,Branch
TXN-6B3149DC-A61,ACCT-03F22154,2004-09-27,2388.92,TRANSFER,Txn Ref 449855,Cheque
TXN-933313CB-5E2,ACCT-4CCA96CE,1985-11-05,6268.87,CREDIT,Txn Ref 449606,ATM
TXN-6F269103-EED,ACCT-BFFC9820,1986-09-05,-2390.03,DEBIT,Txn Ref 372267,Branch
TXN-8153CBBB-6D9,ACCT-8E428C71,2005-10-25,214.97,TRANSFER,Txn Ref 285000,ATM
TXN-4D749363-72A,ACCT-5B418A28,1987-12-20,-570.07,DEBIT,Txn Ref 418516,ATM
TXN-066D4EFF-000,ACCT-01F69F2E,1999-08-06,1527.59,TRANSFER,Txn Ref 127553,ATM
TXN-E0C54202-45D,ACCT-6B935ED4,2001-07-30,6340.4,FEE,Txn Ref 877943,Cheque
TXN-211BB31A-0CF,ACCT-CA808468,1996-10-13,-794.58,FEE,Txn Ref 311505,Branch
TXN-EF3988D4-D83,ACCT-CC0F8A12,1997-10-22,6116.44,TRANSFER,Txn Ref 262780,Branch
TXN-A01A0B71-5A9,ACCT-39B5D517,1993-04-11,-4787.28,TRANSFER,Txn Ref 314057,Cheque
TXN-EBBAAF7A-5E9,ACCT-D41F6E9D,1992-02-19,7193.45,TRANSFER,Txn Ref 234323,Branch
TXN-628C219B-415,ACCT-58E6E48A,1990-10-01,9108.58,DEBIT,Txn Ref 738184,Phone
TXN-16648D49-5AD,ACCT-B00CC8FA,1991-12-11,-1760.62,DEBIT,Txn Ref 217441,Phone
TXN-84A54FBE-757,ACCT-790D06D8,1990-04-25,7824.88,FEE,Txn Ref 888437,Phone
TXN-007F33C9-8F4,ACCT-787F8DA9,2001-10-20,831.8,TRANSFER,Txn Ref 570076,ATM
TXN-CFF8BA78-0F0,ACCT-1811C7EE,2001-06-30,2712.25,DEBIT,Txn Ref 788771,Phone
TXN-93B77351-7A5,ACCT-87E64748,1998-06-02,-808.9,FEE,Txn Ref 820817,ATM
TXN-E5BA508E-59A,ACCT-21B0FF6D,1988-02-25,3432.13,TRANSFER,Txn Ref 918447,Cheque
TXN-3FC4D17B-D09,ACCT-A003799A,1986-12-01,-3561.39,CREDIT,Txn Ref 316018,Phone
TXN-83664197-71A,ACCT-1E1E33CD,1996-10-23,1667.52,CREDIT,Txn Ref 492695,Branch
TXN-4A28B7DA-388,ACCT-D725166E,1986-02-18,3087.61,INTEREST,Txn Ref 775178,Phone
TXN-CCFAC750-088,ACCT-FF72A53B,1988-07-25,-820.19,INTEREST,Txn Ref 319950,Phone
TXN-654E07B5-37B,ACCT-C2FF4122,1994-10-06,4370.47,FEE,Txn Ref 302003,Cheque
TXN-5E0AE610-5BA,ACCT-9342391B,1998-03-04,8151.77,DEBIT,Txn Ref 408062,Branch
TXN-734BA7FA-1F9,ACCT-88E4E1DB,1992-08-24,-4940.84,FEE,Txn Ref 756747,Branch
TXN-801FAA81-E1D,ACCT-459B7ADC,1988-03-09,-2915.08,INTEREST,Txn Ref 293033,Phone
TXN-AB2DCCF1-E99,ACCT-76CC282A,1995-08-15,694.85,DEBIT,Txn Ref 678811,Cheque
TXN-8C24C7A0-208,ACCT-C9C43ED8,1995-07-11,-2517.92,FEE,Txn Ref 370182,Phone
TXN-484D5D4C-F32,ACCT-5FCC23D6,1989-09-23,9226.07,INTEREST,Txn Ref 684417,Cheque
TXN-9012AD58-68A,ACCT-8EE28566,2005-05-15,1401.63,CREDIT,Txn Ref 915317,Phone
TXN-19CD3AD1-D53,ACCT-2C7EFFC6,2003-10-31,-49.21,CREDIT,Txn Ref 830841,ATM
TXN-04471C01-A52,ACCT-790D06D8,1994-03-21,-1653.6,DEBIT,Txn Ref 706055,Phone
TXN-09FEF88A-856,ACCT-BC96DAF5,1991-08-31,-1624.86,FEE,Txn Ref 785198,Cheque
TXN-4BDAE6F3-ABB,ACCT-8E428C71,1993-02-28,6602.5,INTEREST,Txn Ref 907136,ATM
TXN-A4DE5176-EE6,ACCT-2006292B,1999-07-16,1156.83,TRANSFER,Txn Ref 939359,ATM
