Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-468CCD02-748,ACCT-A791956A,1991-05-30,-2176.19,INTEREST,Txn Ref 951896,Cheque
TXN-0D39A6D4-C8B,ACCT-C707935C,2002-06-17,2015.26,TRANSFER,Txn Ref 169740,Phone
TXN-02FD6F25-FD8,ACCT-8FDDCFCA,1986-02-25,9324.74,TRANSFER,Txn Ref 955654,Branch
TXN-14C5341B-A36,ACCT-BE7FD1BD,1999-10-24,-1990.12,DEBIT,Txn Ref 618919,Cheque
TXN-99D17208-C68,ACCT-CC0F8A12,2000-09-17,8531.71,TRANSFER,Txn Ref 543630,Cheque
TXN-B816AF36-35D,ACCT-1E1E33CD,1997-01-10,9320.14,DEBIT,Txn Ref 264249,ATM
TXN-980C80DD-61C,ACCT-CC0F8A12,1996-08-04,849.75,DEBIT,Txn Ref 976619,Phone
TXN-9EF7C53B-2A7,ACCT-459B7ADC,2005-08-15,-3874.12,FEE,Txn Ref 270066,Phone
TXN-501FD75C-B73,ACCT-21B0FF6D,2005-08-21,500.84,DEBIT,Txn Ref 172300,Branch
TXN-18D6400C-B10,ACCT-C7ABB993,2005-07-26,-4592.07,INTEREST,Txn Ref 641286,Cheque
TXN-F609248F-56D,ACCT-B5F6C96A,2002-06-28,-4755.83,TRANSFER,Txn Ref 533477,Phone
TXN-41FF16BE-E2A,ACCT-7CF7DAE8,1989-08-08,6658.88,DEBIT,Txn Ref 495445,Cheque
TXN-1A917BFA-9D9,ACCT-638B86B2,1999-11-03,-2837.01,DEBIT,Txn Ref 982636,Phone
TXN-B3F7A8DC-56C,ACCT-159A97EE,1999-10-21,-3258.19,FEE,Txn Ref 726922,ATM
TXN-05613AD1-5DC,ACCT-B70E81BB,1999-07-22,-4373.71,DEBIT,Txn Ref 585159,ATM
TXN-F9B9211C-7F6,ACCT-883AF8D2,1995-10-12,5693.38,INTEREST,Txn Ref 770187,ATM
TXN-F0463405-841,ACCT-7CF7DAE8,1994-05-08,-3492.79,CREDIT,Txn Ref 656736,Cheque
TXN-68978019-ACC,ACCT-B76C2EF8,1985-05-26,6252.91,FEE,Txn Ref 686377,Branch
TXN-EF0A8558-F23,ACCT-A24A5F5F,1994-07-11,4984.17,TRANSFER,Txn Ref 370394,Branch
TXN-3C550A73-1E4,ACCT-8FDDCFCA,1990-11-07,-3011.94,INTEREST,Txn Ref 725884,ATM
TXN-A2E19CE1-178,ACCT-D2DF58AB,1987-03-31,-2484.87,FEE,Txn Ref 175889,ATM
TXN-ADDFECD6-CC3,ACCT-8E2DD8FE,1990-04-21,7590.75,INTEREST,Txn Ref 896648,Phone
TXN-BB8A0E83-2CD,ACCT-0F95613A,1999-10-30,6126.55,TRANSFER,Txn Ref 530682,Cheque
TXN-2CBCCD65-57D,ACCT-29631DA2,2002-04-29,7961.9,INTEREST,Txn Ref 757344,Phone
TXN-E2DB688C-6AC,ACCT-8FDDCFCA,2002-12-24,417.55,TRANSFER,Txn Ref 407742,ATM
TXN-FC6CF21F-A43,ACCT-AE1662C5,1998-06-01,1090.17,DEBIT,Txn Ref 251380,Branch
TXN-82025BC7-DE3,ACCT-654B7904,1999-04-29,4391.04,INTEREST,Txn Ref 145880,Cheque
TXN-4FA37DFF-E00,ACCT-37963DBB,1992-04-11,-1531.67,DEBIT,Txn Ref 873888,ATM
TXN-9952D55A-62B,ACCT-C7ABB993,1994-09-24,5107.01,DEBIT,Txn Ref 964779,ATM
TXN-C5BF5C11-672,ACCT-459B7ADC,2005-03-17,2792.16,CREDIT,Txn Ref 169439,Phone
TXN-7D48ADDE-48F,ACCT-E739D820,2005-01-30,1840.59,CREDIT,Txn Ref 626445,Cheque
TXN-32EF5A49-8B1,ACCT-78B10235,2004-12-07,4670.26,FEE,Txn Ref 723253,Cheque
TXN-11FD5A0E-B65,ACCT-26EBD866,2000-12-24,-4447.87,DEBIT,Txn Ref 778343,Cheque
TXN-77095602-B23,ACCT-8E2DD8FE,1998-07-14,-515.98,DEBIT,Txn Ref 709228,ATM
TXN-652DD204-71E,ACCT-58E6E48A,1993-10-14,1663.69,FEE,Txn Ref 817139,Branch
TXN-5242F55A-B78,ACCT-02FDBB0E,1988-03-19,8274.91,TRANSFER,Txn Ref 122603,Cheque
TXN-7CF28571-1E8,ACCT-6FDD3B43,1988-01-11,-2204.24,FEE,Txn Ref 114677,ATM
TXN-45BC40AE-F31,ACCT-7579C137,1987-06-05,-3391.79,CREDIT,Txn Ref 349868,Cheque
TXN-C2B5AB6F-73B,ACCT-0F95613A,2005-06-01,1117.84,DEBIT,Txn Ref 359334,Phone
TXN-E7EF75F0-525,ACCT-6F8AC63E,1999-09-30,5686.37,INTEREST,Txn Ref 910021,Cheque
TXN-2D0A8011-D2F,ACCT-CC0F8A12,1990-07-02,-1136.77,INTEREST,Txn Ref 853109,Branch
TXN-C0D2FAE1-F55,ACCT-37105F9F,1993-06-23,5860.16,TRANSFER,Txn Ref 410014,Phone
TXN-8A00BBE7-0FB,ACCT-58E6E48A,2001-08-18,5304.81,FEE,Txn Ref 156877,Phone
TXN-9E6E65CC-80B,ACCT-A3EBC622,1994-02-23,-3177.96,INTEREST,Txn Ref 243281,ATM
TXN-7700AF57-7A5,ACCT-B048AE42,2005-08-22,6013.26,TRANSFER,Txn Ref 409296,ATM
TXN-BF7ED27C-D1F,ACCT-CC7DBA32,1986-07-07,-4470.07,CREDIT,Txn Ref 104598,ATM
TXN-3FA4B70F-8FB,ACCT-2CD90D17,2002-08-11,-4956.15,INTEREST,Txn Ref 286528,Branch
TXN-7D987243-45D,ACCT-61BC430B,1989-02-18,6110.4,DEBIT,Txn Ref 958614,ATM
TXN-88858959-B01,ACCT-97D62150,2004-08-09,7577.05,DEBIT,Txn Ref 412925,ATM
TXN-5BDD5AA0-8F6,ACCT-0F95613A,2003-08-30,6633.23,INTEREST,Txn Ref 277805,ATM
