Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-F4552C54-4BC,ACCT-8F1E629D,1986-10-03,6909.59,TRANSFER,Txn Ref 127215,Phone
TXN-28216C28-47B,ACCT-790D06D8,1991-06-06,7243.86,CREDIT,Txn Ref 899124,Cheque
TXN-36FED68A-A4F,ACCT-122A2B34,1999-01-14,4843.33,CREDIT,Txn Ref 165823,Branch
TXN-FA3AEDBE-47A,ACCT-B048AE42,2004-08-16,9319.76,TRANSFER,Txn Ref 152592,Branch
TXN-41AD6EA1-2B0,ACCT-122A2B34,1997-03-03,-3322.5,CREDIT,Txn Ref 271901,Branch
TXN-85CBDD61-4B6,ACCT-9311D736,1986-05-05,-335.24,TRANSFER,Txn Ref 734072,ATM
TXN-31F775C0-A97,ACCT-7B9CDDFB,2000-05-01,-4400.42,TRANSFER,Txn Ref 177718,ATM
TXN-63FD50D4-122,ACCT-34686F73,2005-05-14,8925.6,CREDIT,Txn Ref 494261,Cheque
TXN-1FD28C46-028,ACCT-566F83A0,1988-08-23,-1374.27,INTEREST,Txn Ref 139821,ATM
TXN-38F141F2-730,ACCT-AE7FE32C,2000-08-25,5073.51,INTEREST,Txn Ref 240130,Branch
TXN-97397426-EC1,ACCT-41D1E447,1986-09-10,3507.66,TRANSFER,Txn Ref 333455,Branch
TXN-5D1E81BF-DE9,ACCT-CC0F8A12,2004-07-18,-623.6,DEBIT,Txn Ref 151356,ATM
TXN-F9E32A85-1C8,ACCT-556AF053,1990-08-18,9423.43,DEBIT,Txn Ref 350753,Branch
TXN-5855DCE3-15C,ACCT-A618E51C,1996-11-19,5002.79,DEBIT,Txn Ref 235124,Phone
TXN-B383F87C-052,ACCT-39E71EC3,1988-02-12,-520.57,CREDIT,Txn Ref 757146,Cheque
TXN-2F0E49EA-510,ACCT-7AA57FEC,1987-01-11,-1235.41,CREDIT,Txn Ref 723162,ATM
TXN-677282B1-172,ACCT-229E87F6,2005-03-29,1304.79,DEBIT,Txn Ref 882333,ATM
TXN-53E382FE-83A,ACCT-88A482FB,2001-12-14,-4402.23,INTEREST,Txn Ref 656736,ATM
TXN-C985DE6A-ACF,ACCT-01F69F2E,1988-10-10,5816.45,DEBIT,Txn Ref 929537,Cheque
TXN-67740D89-2BF,ACCT-55D9D121,2002-04-28,7088.55,INTEREST,Txn Ref 702055,Cheque
TXN-F0423092-5C6,ACCT-B048AE42,1997-04-06,5312.05,CREDIT,Txn Ref 352598,ATM
TXN-EE2C9BCD-109,ACCT-BC96DAF5,1985-12-04,6926.13,DEBIT,Txn Ref 107239,ATM
TXN-7E5CD447-B17,ACCT-C344EF40,2002-04-14,-3532.04,DEBIT,Txn Ref 324171,Phone
TXN-E1AA7B8D-18F,ACCT-4CCA96CE,1993-07-24,4415.28,DEBIT,Txn Ref 611613,ATM
TXN-BBDEDE2B-E2E,ACCT-9B2FA3D2,1998-08-16,-2571.7,INTEREST,Txn Ref 250803,Phone
TXN-5D98B657-A00,ACCT-058ECECA,1988-08-09,4345.17,DEBIT,Txn Ref 978181,ATM
TXN-F6CAD6EB-131,ACCT-FF72A53B,2001-04-03,3739.53,DEBIT,Txn Ref 679966,Cheque
TXN-D54F0ABF-AD3,ACCT-1696C441,2003-11-23,290.34,TRANSFER,Txn Ref 794121,Cheque
TXN-DD7E0469-A5A,ACCT-C344EF40,1993-07-22,4009.28,FEE,Txn Ref 871869,ATM
TXN-FAEE721D-BC8,ACCT-6408A5CF,1986-01-31,5711.51,CREDIT,Txn Ref 361346,ATM
TXN-FD5B4AAF-2E1,ACCT-379C4835,1985-07-04,576.1,DEBIT,Txn Ref 526490,Cheque
TXN-2D236F31-E43,ACCT-87E64748,1996-05-10,-1512.69,INTEREST,Txn Ref 806449,Branch
TXN-FDCF7D8E-29F,ACCT-2CD90D17,1991-05-08,1665.27,CREDIT,Txn Ref 890693,Branch
TXN-E5F3A5BA-906,ACCT-938EEC12,1998-06-23,2873.0,TRANSFER,Txn Ref 629682,Cheque
TXN-A8D4ED17-351,ACCT-B048AE42,1993-11-09,-497.21,DEBIT,Txn Ref 161393,ATM
TXN-2BE75CC2-8DE,ACCT-D2F81A7C,2000-02-06,1180.46,CREDIT,Txn Ref 479349,Cheque
TXN-54417161-331,ACCT-05E458F8,2003-02-28,2580.05,CREDIT,Txn Ref 547020,Cheque
TXN-7770CC5F-69C,ACCT-7979F212,2002-06-30,1841.82,CREDIT,Txn Ref 878494,ATM
