Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-352DF0F3-9DE,ACCT-EEAA81A9,1992-06-15,3781.88,FEE,Txn Ref 714238,ATM
TXN-3FD88D1B-245,ACCT-B04D8CFF,2002-03-17,4200.39,TRANSFER,Txn Ref 986742,ATM
TXN-8F0EF076-5F6,ACCT-A24A5F5F,1990-03-23,-1628.43,INTEREST,Txn Ref 160105,ATM
TXN-A948CA84-43E,ACCT-1D1C0D67,1993-01-22,-3898.89,FEE,Txn Ref 412967,Branch
TXN-D22FEED4-E7C,ACCT-7C9E3728,1985-08-11,7178.18,TRANSFER,Txn Ref 731887,Branch
TXN-9DBC839D-89E,ACCT-A2F9D1D8,1988-09-25,-1573.87,CREDIT,Txn Ref 797220,Cheque
TXN-F78A6DD8-ACF,ACCT-D9996D67,1996-01-06,-1584.43,INTEREST,Txn Ref 579157,Branch
TXN-D72A50B8-942,ACCT-B048AE42,2000-09-11,-4016.94,INTEREST,Txn Ref 392631,Cheque
TXN-DB68A938-E64,ACCT-7B9CDDFB,2003-07-08,-2782.53,DEBIT,Txn Ref 442778,ATM
TXN-8F64CFA7-C83,ACCT-FFAD053C,1997-07-24,-861.83,INTEREST,Txn Ref 564284,Phone
TXN-8FFA9A0B-9A2,ACCT-BA5E25E4,1987-05-23,5652.87,DEBIT,Txn Ref 991413,ATM
TXN-E27853FA-085,ACCT-4CCA96CE,2000-02-26,9053.52,INTEREST,Txn Ref 144611,Branch
TXN-0432A995-565,ACCT-C46F62E3,1997-11-23,2055.87,TRANSFER,Txn Ref 817137,Phone
TXN-AAFE0336-4F5,ACCT-9BCBA80B,1998-05-03,-145.57,FEE,Txn Ref 936924,ATM
TXN-C4486D65-252,ACCT-EA629641,1996-06-25,-2928.78,CREDIT,Txn Ref 849251,Branch
TXN-B454E247-49D,ACCT-5C0A4CD4,1986-02-16,-2662.35,INTEREST,Txn Ref 490069,ATM
TXN-6D0E5E39-C52,ACCT-1A1C082D,1985-09-20,6444.3,TRANSFER,Txn Ref 901478,ATM
TXN-41360C22-BEC,ACCT-E06028A8,1996-11-22,-2311.46,TRANSFER,Txn Ref 776545,Phone
TXN-69905E01-8A8,ACCT-BBB6E873,1991-07-02,2673.42,CREDIT,Txn Ref 576916,Cheque
TXN-7414DA1B-A4D,ACCT-F6DE4506,1997-10-12,8571.33,INTEREST,Txn Ref 896676,Cheque
TXN-ED1F2454-27D,ACCT-638B86B2,1991-03-25,8957.97,CREDIT,Txn Ref 836041,Phone
TXN-09C89580-7CA,ACCT-047A6AF9,1996-11-15,-3488.4,INTEREST,Txn Ref 714557,Branch
TXN-D12080DC-220,ACCT-766E0002,1996-10-02,7236.54,FEE,Txn Ref 619502,Cheque
TXN-4FDDD5F7-FB2,ACCT-7C0F880C,1993-12-30,-4316.85,TRANSFER,Txn Ref 344942,Branch
TXN-1D04037A-D24,ACCT-BE9EAA4E,1988-08-24,9257.29,TRANSFER,Txn Ref 155535,ATM
