Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-D4A4F5E5-106,ACCT-379C4835,1997-09-22,-702.06,CREDIT,Txn Ref 770011,Phone
TXN-F5E2DF18-074,ACCT-3DD0573A,2003-12-29,-1962.0,FEE,Txn Ref 675075,Branch
TXN-5699970D-308,ACCT-C7ABB993,1985-01-03,5595.45,CREDIT,Txn Ref 699095,Branch
TXN-2B1D0A39-B98,ACCT-790D06D8,1994-10-19,-181.0,FEE,Txn Ref 288652,Branch
TXN-CBD1C1D1-30A,ACCT-E377CB32,2005-10-22,-3157.93,DEBIT,Txn Ref 711586,Phone
TXN-668351E6-3B9,ACCT-C707935C,1997-12-05,-475.34,DEBIT,Txn Ref 456965,Phone
TXN-9CE91A82-F0F,ACCT-B4DEC269,1993-06-08,-3148.47,TRANSFER,Txn Ref 868636,Phone
TXN-0CEEE3F1-440,ACCT-A3ACE922,2003-10-06,4307.55,DEBIT,Txn Ref 793331,ATM
TXN-EDCD6A24-932,ACCT-F7653352,1998-07-14,636.18,FEE,Txn Ref 724765,ATM
TXN-4DF280E6-FFB,ACCT-DE77565E,1994-08-26,2374.42,FEE,Txn Ref 803037,ATM
TXN-94770A84-B8F,ACCT-A9531F51,1997-01-09,-3505.8,DEBIT,Txn Ref 856199,Phone
TXN-72A1540B-8C9,ACCT-B5F6C96A,1996-02-05,-2781.03,TRANSFER,Txn Ref 470243,Branch
TXN-7B1124D5-98B,ACCT-03CD833F,1993-12-18,7798.37,DEBIT,Txn Ref 351713,Cheque
TXN-9FB91D55-6E0,ACCT-D2DF58AB,1994-09-18,8265.84,FEE,Txn Ref 427480,Branch
TXN-7B987F41-34C,ACCT-03F22154,2001-06-25,7915.42,FEE,Txn Ref 431871,ATM
TXN-DDF8ED12-38A,ACCT-6408A5CF,1986-12-20,-4657.36,FEE,Txn Ref 567990,Phone
TXN-60ABB3EF-0B9,ACCT-2F75F9EB,1999-02-07,8059.83,DEBIT,Txn Ref 772331,Cheque
TXN-FFB40F34-6E0,ACCT-889642A9,2000-11-05,2573.02,CREDIT,Txn Ref 953959,Phone
TXN-66AE4D32-B16,ACCT-A3FAACC1,2000-04-22,-3367.15,DEBIT,Txn Ref 773450,Branch
TXN-6DE16830-446,ACCT-1A1C082D,1993-06-18,-21.98,CREDIT,Txn Ref 617836,Branch
TXN-5F5CC49F-BA5,ACCT-F393062C,1990-04-25,-1844.73,INTEREST,Txn Ref 345904,Phone
TXN-EA2F9F21-F51,ACCT-3420EB2F,1998-06-02,5220.34,CREDIT,Txn Ref 162744,Phone
TXN-B41F6A9B-BAE,ACCT-47C68FF3,2001-06-06,7168.32,TRANSFER,Txn Ref 139952,Cheque
TXN-01A562DE-031,ACCT-E6A7C968,2003-05-15,-1051.44,FEE,Txn Ref 620243,ATM
TXN-AB625B38-BCF,ACCT-19936DC2,1985-08-09,-4927.83,DEBIT,Txn Ref 932940,Phone
TXN-1877BBCE-F97,ACCT-29631DA2,1992-11-01,3156.64,CREDIT,Txn Ref 764420,Branch
TXN-5A0986C4-70D,ACCT-ABBE9103,1989-12-29,-2406.01,DEBIT,Txn Ref 847906,ATM
TXN-BBF6AFF2-FDB,ACCT-9BCBA80B,1986-11-02,3017.0,CREDIT,Txn Ref 645765,Phone
TXN-76C24D67-888,ACCT-9ED57846,2004-02-09,5717.91,CREDIT,Txn Ref 842112,Branch
TXN-F4E31339-2DD,ACCT-4CCA96CE,1990-01-26,8483.8,CREDIT,Txn Ref 453656,Branch
TXN-C0DA0A4A-FFC,ACCT-67C1C2C8,1986-04-21,6924.2,CREDIT,Txn Ref 348180,ATM
TXN-BFFFC6AF-438,ACCT-C49B7D10,1997-10-10,5163.17,INTEREST,Txn Ref 325129,Phone
TXN-7DAA79BC-770,ACCT-97CDB5AD,1991-04-19,1322.65,FEE,Txn Ref 275355,Cheque
TXN-8E8C1428-1F7,ACCT-97CDB5AD,1994-03-15,6021.46,FEE,Txn Ref 882207,Phone
TXN-29721311-63B,ACCT-1560E0AC,1986-08-20,-2220.22,TRANSFER,Txn Ref 770736,Phone
TXN-2CD5BDE7-4B7,ACCT-97806591,2005-01-18,1907.86,FEE,Txn Ref 450908,Branch
TXN-574F316D-B27,ACCT-F792DA6E,1987-09-03,8781.39,FEE,Txn Ref 716919,Phone
TXN-0F04E12C-250,ACCT-03F22154,1985-07-10,3228.78,FEE,Txn Ref 132858,ATM
TXN-0439B9B2-239,ACCT-92C41A7A,1990-03-02,3043.56,INTEREST,Txn Ref 804392,Cheque
TXN-5A8B00D1-8CE,ACCT-8D3E0EE2,2005-03-20,1023.27,CREDIT,Txn Ref 772584,Branch
TXN-3B01A9AA-474,ACCT-5E1679F9,2003-04-05,-788.82,CREDIT,Txn Ref 485808,ATM
TXN-A83ECAF6-924,ACCT-1920B2FA,1998-04-28,-943.14,DEBIT,Txn Ref 349286,ATM
TXN-409B16F1-FDC,ACCT-6E49D001,1994-07-22,6711.85,TRANSFER,Txn Ref 441405,Cheque
TXN-0D1D0E69-324,ACCT-05EE4186,1991-09-04,-3635.1,TRANSFER,Txn Ref 295191,Branch
TXN-7B9E7F93-800,ACCT-F88500FF,1993-08-14,-4141.87,INTEREST,Txn Ref 163695,Cheque
TXN-681B9F8A-648,ACCT-42EF57F9,1987-12-13,7944.83,FEE,Txn Ref 337848,Cheque
TXN-B2574A29-FAB,ACCT-5556A714,1991-12-10,9210.51,TRANSFER,Txn Ref 457738,Phone
TXN-5C51EC23-526,ACCT-787F8DA9,1988-01-27,9705.21,INTEREST,Txn Ref 100306,Cheque
TXN-06429880-D83,ACCT-6F8AC63E,1993-09-02,7328.14,DEBIT,Txn Ref 753569,Cheque
TXN-C701A1EE-CA3,ACCT-62CC00D9,1999-11-20,-4187.5,DEBIT,Txn Ref 210268,Branch
