Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-49787643-90F,ACCT-7CB32E58,2001-08-25,7102.94,CREDIT,Txn Ref 675168,ATM
TXN-14F67E01-CC8,ACCT-CA808468,1987-08-09,5938.53,DEBIT,Txn Ref 971224,Cheque
TXN-012A6B74-6A0,ACCT-75A1D2C2,2003-08-26,-3245.35,FEE,Txn Ref 270017,Cheque
TXN-DE643AB7-508,ACCT-914B6C0B,1985-06-14,6377.12,DEBIT,Txn Ref 456724,Phone
TXN-2DF99289-282,ACCT-9AAB377E,1991-01-15,1396.38,INTEREST,Txn Ref 296321,ATM
TXN-33DF1921-A72,ACCT-BBB6E873,1991-01-23,-2205.18,INTEREST,Txn Ref 219287,Cheque
TXN-48EB57BE-DB9,ACCT-158F5B57,1994-04-26,8281.0,TRANSFER,Txn Ref 558284,ATM
TXN-9A412E06-029,ACCT-6FDD3B43,1991-10-23,847.09,CREDIT,Txn Ref 731543,Phone
TXN-45D94189-6E9,ACCT-514AFC46,1996-04-03,5865.66,CREDIT,Txn Ref 877120,Branch
TXN-34B9FC40-E4E,ACCT-062B7F07,2002-09-07,5700.95,DEBIT,Txn Ref 460213,Phone
TXN-1775B7F4-3BF,ACCT-D2F81A7C,1999-07-31,-1141.29,TRANSFER,Txn Ref 225865,Phone
TXN-0BEA2D5F-41D,ACCT-39C79CFC,1998-02-02,3946.86,CREDIT,Txn Ref 760790,ATM
TXN-57C91BC4-B2B,ACCT-CC7DBA32,1992-08-31,-1158.64,DEBIT,Txn Ref 727761,Phone
TXN-61D6A7EC-AD5,ACCT-F714635E,1998-06-14,2689.78,DEBIT,Txn Ref 221955,Phone
TXN-C5F29259-E9D,ACCT-87EA8FC1,2001-03-07,3499.64,INTEREST,Txn Ref 799957,ATM
TXN-10CFB0DB-9CB,ACCT-0E3464A8,1995-01-16,561.23,DEBIT,Txn Ref 537256,Phone
TXN-D8F68AB4-89E,ACCT-0E6CD94A,1987-11-28,-3291.47,INTEREST,Txn Ref 212289,Branch
TXN-3B27458B-DE8,ACCT-19936DC2,1990-07-04,-535.55,DEBIT,Txn Ref 845923,ATM
TXN-DE946D1A-F3D,ACCT-55D9D121,1986-09-12,-685.95,TRANSFER,Txn Ref 964224,Phone
TXN-F0A5EE32-938,ACCT-87E64748,2001-07-14,2713.37,CREDIT,Txn Ref 117918,Phone
TXN-B7456532-7DC,ACCT-F714635E,1995-03-13,6312.15,CREDIT,Txn Ref 566085,Branch
TXN-C8EACB28-30F,ACCT-856F1FB9,1985-01-13,-4445.2,DEBIT,Txn Ref 131871,ATM
TXN-F68CFE35-A14,ACCT-92EB60A0,2005-11-29,-1262.72,TRANSFER,Txn Ref 286351,Cheque
TXN-2484DA7D-7C4,ACCT-A6D8A5FB,1986-06-22,4352.63,TRANSFER,Txn Ref 583911,Branch
TXN-10458E9B-3F8,ACCT-654B7904,1993-08-01,8414.85,INTEREST,Txn Ref 472136,Cheque
TXN-372E69AE-8B3,ACCT-9342391B,1996-11-01,3509.7,INTEREST,Txn Ref 487572,Branch
TXN-37E7267A-166,ACCT-158F5B57,1997-08-29,3174.55,CREDIT,Txn Ref 839366,ATM
TXN-71931EF7-5AE,ACCT-459B7ADC,1995-07-15,-3336.87,FEE,Txn Ref 655848,ATM
TXN-F5BABC5A-748,ACCT-EC4B105F,2004-06-02,4998.06,TRANSFER,Txn Ref 966906,Branch
TXN-DF11C30D-395,ACCT-F792DA6E,1998-05-12,6035.31,DEBIT,Txn Ref 147597,Phone
TXN-861E71CB-A83,ACCT-556AF053,2005-01-14,-1998.04,CREDIT,Txn Ref 318970,Branch
TXN-B405DD20-F97,ACCT-D29DDD5A,1989-07-04,-1651.4,CREDIT,Txn Ref 192446,Phone
TXN-AE8DD239-622,ACCT-29631DA2,1998-05-31,4616.12,INTEREST,Txn Ref 188311,ATM
TXN-9C833DA3-507,ACCT-EB71A1E8,2003-11-20,4667.65,DEBIT,Txn Ref 586592,Cheque
TXN-D83CC321-773,ACCT-CB52434B,1997-03-15,1017.14,DEBIT,Txn Ref 491461,ATM
TXN-34991FAA-A9D,ACCT-C29D005E,2004-01-02,-1688.66,INTEREST,Txn Ref 260028,ATM
TXN-56AFB45D-528,ACCT-8D3E0EE2,2002-05-15,4225.77,INTEREST,Txn Ref 337437,Cheque
TXN-4423DF20-937,ACCT-A3ACE922,1994-07-13,-1885.72,CREDIT,Txn Ref 213595,Cheque
TXN-5B43C88F-09C,ACCT-766E0002,1997-07-08,576.71,DEBIT,Txn Ref 350003,Branch
TXN-6851D3ED-E43,ACCT-1811C7EE,1994-12-10,5952.82,CREDIT,Txn Ref 927958,Cheque
TXN-596D9F93-A6B,ACCT-9ED57846,1996-11-14,969.3,INTEREST,Txn Ref 888846,ATM
TXN-6EDA4BD0-318,ACCT-47C68FF3,2000-05-26,-641.37,FEE,Txn Ref 876183,ATM
TXN-E9F6BD57-9BF,ACCT-03ED89A8,1987-09-24,-1146.74,INTEREST,Txn Ref 611429,Phone
TXN-9AD1F59C-005,ACCT-938EEC12,1995-03-15,3239.74,TRANSFER,Txn Ref 896499,Cheque
TXN-ADE57E90-C5A,ACCT-34686F73,1988-01-20,-4300.87,DEBIT,Txn Ref 910997,ATM
TXN-EA0B104E-97B,ACCT-C49B7D10,1991-11-05,5870.33,INTEREST,Txn Ref 288638,Phone
TXN-42393D60-3E6,ACCT-8E1E26AB,2004-06-25,-4147.03,DEBIT,Txn Ref 204021,Phone
TXN-E96AFFB5-F15,ACCT-EB71A1E8,1999-06-18,1158.92,DEBIT,Txn Ref 284197,Cheque
TXN-AA9D827A-56C,ACCT-E6A7C968,1985-03-11,9759.34,CREDIT,Txn Ref 919679,Cheque
TXN-4237B2A6-6A1,ACCT-E8B1BC95,2005-10-21,1232.37,FEE,Txn Ref 763622,ATM
