Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-A0B74EC8-F13,ACCT-516B4F31,1999-07-30,5476.61,FEE,Txn Ref 372291,Cheque
TXN-AD1EB5EF-34B,ACCT-D41F6E9D,1995-02-16,3851.95,FEE,Txn Ref 878604,ATM
TXN-4BEFD1EE-89D,ACCT-26EBD866,1987-07-22,-796.74,TRANSFER,Txn Ref 773977,Branch
TXN-15E37D93-656,ACCT-7B112E11,1997-05-10,9958.31,INTEREST,Txn Ref 886898,Branch
TXN-4638E1B2-63F,ACCT-97806591,1993-05-10,-3725.58,DEBIT,Txn Ref 116508,Cheque
TXN-636A21CC-541,ACCT-5747D6DB,2000-10-01,9399.47,DEBIT,Txn Ref 708046,Phone
TXN-8FB1924B-71E,ACCT-AE7FE32C,1993-02-06,-4173.77,DEBIT,Txn Ref 800475,Cheque
TXN-BBFA48CC-598,ACCT-1560E0AC,1995-04-08,6280.91,TRANSFER,Txn Ref 255418,Phone
TXN-897B28DE-483,ACCT-3EB3C2E2,1992-06-06,-4036.77,CREDIT,Txn Ref 894723,Cheque
TXN-129B4268-EBC,ACCT-459B7ADC,2000-02-10,-2900.96,DEBIT,Txn Ref 135956,Branch
TXN-11C4971C-721,ACCT-308137CF,1999-07-28,1785.6,INTEREST,Txn Ref 324063,Phone
TXN-8D7F69F9-2E8,ACCT-A11C1232,1987-07-10,-4283.22,CREDIT,Txn Ref 917347,Phone
TXN-E8BA0DC9-EE0,ACCT-85B122A4,1985-10-29,1184.84,FEE,Txn Ref 100940,Phone
TXN-A9877FC5-AE3,ACCT-787F8DA9,1995-10-13,9984.44,CREDIT,Txn Ref 839517,Cheque
TXN-59A54FDA-817,ACCT-5136EC4A,2005-07-26,-2783.75,INTEREST,Txn Ref 840381,Phone
TXN-09453AB5-BF3,ACCT-D9CB0515,2001-09-09,348.2,INTEREST,Txn Ref 852294,Phone
TXN-A569EE1D-762,ACCT-9F508757,1989-12-14,8717.54,INTEREST,Txn Ref 941748,Phone
TXN-C6AB3DE0-06D,ACCT-02FDBB0E,1992-08-29,-152.73,TRANSFER,Txn Ref 327812,Cheque
TXN-48F92301-28D,ACCT-70257CF1,1985-03-02,-247.77,INTEREST,Txn Ref 112162,ATM
TXN-806645C5-01B,ACCT-62CC00D9,2000-01-24,-3150.3,DEBIT,Txn Ref 788549,ATM
TXN-96A853AA-EF1,ACCT-9F508757,1991-04-28,9593.46,FEE,Txn Ref 159946,ATM
TXN-A026485C-43F,ACCT-1D1C0D67,1995-11-19,5118.77,FEE,Txn Ref 974594,ATM
TXN-543F4B0E-08D,ACCT-8542207F,2004-07-30,827.32,FEE,Txn Ref 873506,Branch
TXN-E5197859-EEC,ACCT-FF4E517D,1998-05-19,3491.05,DEBIT,Txn Ref 322864,Phone
TXN-6B51EF1B-1AC,ACCT-A2F9D1D8,1990-06-27,2420.95,CREDIT,Txn Ref 569016,Branch
TXN-B3AB8B29-2DE,ACCT-797362FE,2004-05-25,1296.18,CREDIT,Txn Ref 286791,Branch
