Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-3D2D453C-8C1,ACCT-938EEC12,1998-12-10,-2182.32,TRANSFER,Txn Ref 533970,Cheque
TXN-FD47C545-798,ACCT-9342391B,2005-08-22,1504.68,CREDIT,Txn Ref 963252,ATM
TXN-9182F869-749,ACCT-CE444F1F,1988-08-15,2544.77,CREDIT,Txn Ref 607462,Cheque
TXN-2932FB13-201,ACCT-CC0F8A12,1995-08-14,-2028.16,INTEREST,Txn Ref 689577,ATM
TXN-7C718E3A-7EA,ACCT-897D1537,1997-07-02,-3521.84,CREDIT,Txn Ref 297631,ATM
TXN-59337B61-4D8,ACCT-DD69E448,1995-04-05,5904.22,DEBIT,Txn Ref 494133,ATM
TXN-003089AB-DEE,ACCT-6408A5CF,1985-10-21,2628.09,INTEREST,Txn Ref 869873,ATM
TXN-53FA9798-189,ACCT-A003799A,1995-03-08,1063.46,CREDIT,Txn Ref 143286,ATM
TXN-D2DF232C-685,ACCT-A003799A,1996-10-08,4486.16,DEBIT,Txn Ref 769891,Cheque
TXN-61C5C34C-95E,ACCT-2CD90D17,1990-02-03,-4665.56,TRANSFER,Txn Ref 785527,Branch
TXN-48FF7647-E59,ACCT-5C0A4CD4,1998-05-05,6357.54,DEBIT,Txn Ref 194372,Cheque
TXN-AB06FB90-EC4,ACCT-5136EC4A,2003-09-20,3128.16,CREDIT,Txn Ref 977239,Cheque
TXN-2BB85636-F94,ACCT-ABBE9103,1985-04-23,828.04,DEBIT,Txn Ref 325436,ATM
TXN-D788D580-ADE,ACCT-6C0DA3EF,2000-09-14,7782.57,DEBIT,Txn Ref 683247,Phone
TXN-262480C8-3B5,ACCT-883AF8D2,2002-09-06,-4360.4,DEBIT,Txn Ref 481712,ATM
TXN-F303F126-4B1,ACCT-5D91B3F8,1991-07-03,3885.29,CREDIT,Txn Ref 346352,Phone
TXN-8E226C4D-443,ACCT-F6DE4506,2005-02-19,3582.0,INTEREST,Txn Ref 895630,Phone
