TransactionID,Date,Type,Amount,Description,Balance
TXN0500000,2025-10-04,PAYMENT,122.14,Restaurant,20633.64
TXN0500001,2025-10-05,DEBIT,477.81,Electric Bill,20155.83
TXN0500002,2025-10-06,PAYMENT,582.43,Coffee Shop,19573.4
TXN0500003,2025-10-07,PAYMENT,994.13,Coffee Shop,18579.27
TXN0500004,2025-10-08,PAYMENT,351.81,Amazon,18227.46
TXN0500005,2025-10-09,PAYMENT,971.75,Restaurant,17255.71
TXN0500006,2025-10-10,TRANSFER,292.89,Salary,17548.6
TXN0500007,2025-10-11,PAYMENT,90.79,Electric Bill,17457.81
TXN0500008,2025-10-12,PAYMENT,225.4,Transfer to Savings,17232.41
TXN0500009,2025-10-13,DEBIT,424.35,Coffee Shop,16808.06
TXN0500010,2025-10-14,PAYMENT,988.17,Transfer to Savings,15819.89
TXN0500011,2025-10-15,CREDIT,65.12,Electric Bill,15885.01
TXN0500012,2025-10-16,DEBIT,613.8,Amazon,15271.21
TXN0500013,2025-10-17,PAYMENT,777.98,Electric Bill,14493.23
TXN0500014,2025-10-18,DEBIT,198.02,Coffee Shop,14295.21
TXN0500015,2025-10-19,TRANSFER,392.2,Salary,14687.41
TXN0500016,2025-10-20,PAYMENT,27.29,Salary,14660.12
TXN0500017,2025-10-21,CREDIT,635.5,Transfer to Savings,15295.62
TXN0500018,2025-10-22,PAYMENT,666.34,Restaurant,14629.28
TXN0500019,2025-10-23,PAYMENT,40.58,Transfer to Savings,14588.7
TXN0500020,2025-10-24,TRANSFER,617.38,Electric Bill,15206.08
TXN0500021,2025-10-25,TRANSFER,661.15,Electric Bill,15867.23
TXN0500022,2025-10-26,CREDIT,56.03,Salary,15923.26
TXN0500023,2025-10-27,CREDIT,365.99,Electric Bill,16289.25
TXN0500024,2025-10-28,CREDIT,546.41,Restaurant,16835.66
TXN0500025,2025-10-29,DEBIT,849.31,Electric Bill,15986.35
TXN0500026,2025-10-30,DEBIT,535.16,Walmart,15451.19
TXN0500027,2025-10-31,CREDIT,268.29,Coffee Shop,15719.48
TXN0500028,2025-11-01,DEBIT,263.04,Walmart,15456.44
