TransactionID,Date,Type,Amount,Description,Balance
TXN0990000,2025-01-27,PAYMENT,621.29,Transfer to Savings,46484.19
TXN0990001,2025-01-28,PAYMENT,590.05,Transfer to Savings,45894.14
TXN0990002,2025-01-29,CREDIT,973.02,Transfer to Savings,46867.16
TXN0990003,2025-01-30,CREDIT,172.77,Transfer to Savings,47039.93
TXN0990004,2025-01-31,PAYMENT,602.12,Transfer to Savings,46437.81
TXN0990005,2025-02-01,TRANSFER,716.87,Walmart,47154.68
TXN0990006,2025-02-02,CREDIT,621.28,Electric Bill,47775.96
TXN0990007,2025-02-03,DEBIT,57.32,Walmart,47718.64
TXN0990008,2025-02-04,TRANSFER,671.63,Salary,48390.27
TXN0990009,2025-02-05,TRANSFER,89.8,Walmart,48480.07
TXN0990010,2025-02-06,PAYMENT,603.99,Walmart,47876.08
TXN0990011,2025-02-07,TRANSFER,383.98,Transfer to Savings,48260.06
TXN0990012,2025-02-08,TRANSFER,160.54,Electric Bill,48420.6
TXN0990013,2025-02-09,CREDIT,955.8,Salary,49376.4
TXN0990014,2025-02-10,DEBIT,629.97,Restaurant,48746.43
TXN0990015,2025-02-11,PAYMENT,116.13,Walmart,48630.3
TXN0990016,2025-02-12,PAYMENT,373.27,Walmart,48257.03
TXN0990017,2025-02-13,CREDIT,176.67,Electric Bill,48433.7
TXN0990018,2025-02-14,TRANSFER,673.27,Transfer to Savings,49106.97
TXN0990019,2025-02-15,PAYMENT,595.33,Electric Bill,48511.64
TXN0990020,2025-02-16,DEBIT,12.22,Transfer to Savings,48499.42
TXN0990021,2025-02-17,CREDIT,749.75,Amazon,49249.17
TXN0990022,2025-02-18,CREDIT,833.41,Coffee Shop,50082.58
TXN0990023,2025-02-19,TRANSFER,765.86,Transfer to Savings,50848.44
TXN0990024,2025-02-20,DEBIT,729.46,Restaurant,50118.98
TXN0990025,2025-02-21,PAYMENT,264.91,Restaurant,49854.07
TXN0990026,2025-02-22,PAYMENT,101.43,Coffee Shop,49752.64
TXN0990027,2025-02-23,CREDIT,212.78,Coffee Shop,49965.42
TXN0990028,2025-02-24,CREDIT,638.63,Restaurant,50604.05
TXN0990029,2025-02-25,CREDIT,460.05,Coffee Shop,51064.1
TXN0990030,2025-02-26,PAYMENT,376.36,Amazon,50687.74
TXN0990031,2025-02-27,DEBIT,28.85,Salary,50658.89
TXN0990032,2025-02-28,TRANSFER,194.55,Coffee Shop,50853.44
TXN0990033,2025-03-01,CREDIT,193.56,Transfer to Savings,51047.0
TXN0990034,2025-03-02,TRANSFER,644.63,Amazon,51691.63
TXN0990035,2025-03-03,CREDIT,828.27,Salary,52519.9
TXN0990036,2025-03-04,PAYMENT,55.2,Transfer to Savings,52464.7
TXN0990037,2025-03-05,CREDIT,789.14,Amazon,53253.84
TXN0990038,2025-03-06,PAYMENT,178.56,Salary,53075.28
TXN0990039,2025-03-07,CREDIT,600.7,Salary,53675.98
TXN0990040,2025-03-08,DEBIT,740.24,Amazon,52935.74
TXN0990041,2025-03-09,DEBIT,821.56,Restaurant,52114.18
TXN0990042,2025-03-10,PAYMENT,238.95,Amazon,51875.23
TXN0990043,2025-03-11,CREDIT,191.58,Salary,52066.81
TXN0990044,2025-03-12,TRANSFER,81.16,Salary,52147.97
