TransactionID,Date,Type,Amount,Description,Balance
TXN0650000,2025-04-24,TRANSFER,870.97,Coffee Shop,34569.94
TXN0650001,2025-04-25,TRANSFER,98.91,Amazon,34668.85
TXN0650002,2025-04-26,CREDIT,853.14,Salary,35521.99
TXN0650003,2025-04-27,TRANSFER,725.75,Walmart,36247.74
TXN0650004,2025-04-28,TRANSFER,342.93,Amazon,36590.67
TXN0650005,2025-04-29,CREDIT,251.77,Amazon,36842.44
TXN0650006,2025-04-30,PAYMENT,563.66,Salary,36278.78
TXN0650007,2025-05-01,DEBIT,15.65,Restaurant,36263.13
TXN0650008,2025-05-02,DEBIT,252.48,Electric Bill,36010.65
TXN0650009,2025-05-03,CREDIT,484.21,Coffee Shop,36494.86
TXN0650010,2025-05-04,PAYMENT,868.12,Salary,35626.74
TXN0650011,2025-05-05,PAYMENT,598.29,Transfer to Savings,35028.45
TXN0650012,2025-05-06,TRANSFER,562.95,Salary,35591.4
TXN0650013,2025-05-07,PAYMENT,186.22,Salary,35405.18
TXN0650014,2025-05-08,TRANSFER,135.51,Coffee Shop,35540.69
TXN0650015,2025-05-09,TRANSFER,431.1,Coffee Shop,35971.79
TXN0650016,2025-05-10,PAYMENT,388.72,Walmart,35583.07
TXN0650017,2025-05-11,CREDIT,393.65,Amazon,35976.72
TXN0650018,2025-05-12,PAYMENT,501.59,Salary,35475.13
TXN0650019,2025-05-13,PAYMENT,83.47,Electric Bill,35391.66
TXN0650020,2025-05-14,CREDIT,150.6,Amazon,35542.26
TXN0650021,2025-05-15,PAYMENT,57.88,Coffee Shop,35484.38
TXN0650022,2025-05-16,CREDIT,189.59,Coffee Shop,35673.97
TXN0650023,2025-05-17,TRANSFER,827.03,Coffee Shop,36501.0
TXN0650024,2025-05-18,PAYMENT,951.07,Walmart,35549.93
TXN0650025,2025-05-19,CREDIT,861.67,Salary,36411.6
TXN0650026,2025-05-20,DEBIT,738.36,Restaurant,35673.24
TXN0650027,2025-05-21,PAYMENT,938.76,Amazon,34734.48
