TransactionID,Date,Type,Amount,Description,Balance
TXN0360000,2025-01-22,DEBIT,236.87,Walmart,41126.99
TXN0360001,2025-01-23,PAYMENT,858.35,Amazon,40268.64
TXN0360002,2025-01-24,DEBIT,175.69,Walmart,40092.95
TXN0360003,2025-01-25,TRANSFER,657.55,Coffee Shop,40750.5
TXN0360004,2025-01-26,TRANSFER,523.89,Walmart,41274.39
TXN0360005,2025-01-27,TRANSFER,974.23,Restaurant,42248.62
TXN0360006,2025-01-28,DEBIT,916.42,Walmart,41332.2
TXN0360007,2025-01-29,DEBIT,272.45,Restaurant,41059.75
TXN0360008,2025-01-30,TRANSFER,254.63,Coffee Shop,41314.38
TXN0360009,2025-01-31,PAYMENT,309.06,Amazon,41005.32
TXN0360010,2025-02-01,DEBIT,74.1,Coffee Shop,40931.22
TXN0360011,2025-02-02,TRANSFER,132.7,Walmart,41063.92
TXN0360012,2025-02-03,DEBIT,172.82,Amazon,40891.1
TXN0360013,2025-02-04,PAYMENT,159.89,Coffee Shop,40731.21
TXN0360014,2025-02-05,TRANSFER,685.72,Salary,41416.93
TXN0360015,2025-02-06,PAYMENT,545.57,Walmart,40871.36
TXN0360016,2025-02-07,PAYMENT,696.15,Transfer to Savings,40175.21
TXN0360017,2025-02-08,CREDIT,35.45,Coffee Shop,40210.66
TXN0360018,2025-02-09,CREDIT,953.7,Walmart,41164.36
TXN0360019,2025-02-10,PAYMENT,39.79,Transfer to Savings,41124.57
TXN0360020,2025-02-11,TRANSFER,233.78,Transfer to Savings,41358.35
TXN0360021,2025-02-12,DEBIT,847.74,Salary,40510.61
TXN0360022,2025-02-13,CREDIT,428.97,Walmart,40939.58
TXN0360023,2025-02-14,TRANSFER,93.6,Coffee Shop,41033.18
TXN0360024,2025-02-15,PAYMENT,554.49,Salary,40478.69
TXN0360025,2025-02-16,PAYMENT,592.44,Electric Bill,39886.25
TXN0360026,2025-02-17,TRANSFER,963.21,Walmart,40849.46
TXN0360027,2025-02-18,CREDIT,984.04,Walmart,41833.5
TXN0360028,2025-02-19,CREDIT,488.07,Walmart,42321.57
TXN0360029,2025-02-20,PAYMENT,10.79,Amazon,42310.78
