TransactionID,Date,Type,Amount,Description,Balance
TXN0960000,2025-08-06,DEBIT,421.5,Restaurant,44768.71
TXN0960001,2025-08-07,TRANSFER,467.99,Salary,45236.7
TXN0960002,2025-08-08,PAYMENT,328.05,Restaurant,44908.65
TXN0960003,2025-08-09,TRANSFER,988.92,Walmart,45897.57
TXN0960004,2025-08-10,PAYMENT,338.46,Salary,45559.11
TXN0960005,2025-08-11,PAYMENT,54.32,Electric Bill,45504.79
TXN0960006,2025-08-12,TRANSFER,805.75,Electric Bill,46310.54
TXN0960007,2025-08-13,CREDIT,617.38,Restaurant,46927.92
TXN0960008,2025-08-14,CREDIT,427.92,Transfer to Savings,47355.84
TXN0960009,2025-08-15,CREDIT,390.31,Electric Bill,47746.15
TXN0960010,2025-08-16,PAYMENT,870.0,Coffee Shop,46876.15
TXN0960011,2025-08-17,CREDIT,147.14,Walmart,47023.29
TXN0960012,2025-08-18,PAYMENT,844.5,Transfer to Savings,46178.79
TXN0960013,2025-08-19,TRANSFER,721.56,Walmart,46900.35
TXN0960014,2025-08-20,PAYMENT,600.22,Salary,46300.13
TXN0960015,2025-08-21,PAYMENT,892.59,Walmart,45407.54
TXN0960016,2025-08-22,PAYMENT,187.79,Electric Bill,45219.75
TXN0960017,2025-08-23,DEBIT,953.01,Electric Bill,44266.74
TXN0960018,2025-08-24,PAYMENT,686.61,Salary,43580.13
TXN0960019,2025-08-25,TRANSFER,673.39,Coffee Shop,44253.52
TXN0960020,2025-08-26,CREDIT,296.53,Transfer to Savings,44550.05
