TransactionID,Date,Type,Amount,Description,Balance
TXN0760000,2025-02-17,CREDIT,959.89,Electric Bill,36493.0
TXN0760001,2025-02-18,TRANSFER,735.93,Coffee Shop,37228.93
TXN0760002,2025-02-19,PAYMENT,205.77,Amazon,37023.16
TXN0760003,2025-02-20,DEBIT,650.44,Restaurant,36372.72
TXN0760004,2025-02-21,DEBIT,972.54,Restaurant,35400.18
TXN0760005,2025-02-22,CREDIT,767.36,Walmart,36167.54
TXN0760006,2025-02-23,DEBIT,511.86,Salary,35655.68
TXN0760007,2025-02-24,CREDIT,927.58,Walmart,36583.26
TXN0760008,2025-02-25,TRANSFER,395.6,Transfer to Savings,36978.86
TXN0760009,2025-02-26,DEBIT,174.56,Salary,36804.3
TXN0760010,2025-02-27,DEBIT,347.63,Electric Bill,36456.67
TXN0760011,2025-02-28,TRANSFER,408.15,Electric Bill,36864.82
TXN0760012,2025-03-01,DEBIT,858.42,Salary,36006.4
TXN0760013,2025-03-02,TRANSFER,854.91,Restaurant,36861.31
TXN0760014,2025-03-03,TRANSFER,213.8,Transfer to Savings,37075.11
TXN0760015,2025-03-04,TRANSFER,920.48,Walmart,37995.59
TXN0760016,2025-03-05,DEBIT,317.59,Amazon,37678.0
TXN0760017,2025-03-06,CREDIT,513.7,Restaurant,38191.7
TXN0760018,2025-03-07,CREDIT,719.97,Restaurant,38911.67
TXN0760019,2025-03-08,DEBIT,806.25,Coffee Shop,38105.42
TXN0760020,2025-03-09,DEBIT,823.01,Coffee Shop,37282.41
TXN0760021,2025-03-10,PAYMENT,587.55,Restaurant,36694.86
TXN0760022,2025-03-11,TRANSFER,202.56,Transfer to Savings,36897.42
TXN0760023,2025-03-12,DEBIT,42.23,Amazon,36855.19
TXN0760024,2025-03-13,PAYMENT,396.42,Amazon,36458.77
TXN0760025,2025-03-14,PAYMENT,502.13,Restaurant,35956.64
TXN0760026,2025-03-15,DEBIT,104.58,Coffee Shop,35852.06
TXN0760027,2025-03-16,CREDIT,681.53,Walmart,36533.59
TXN0760028,2025-03-17,DEBIT,183.55,Restaurant,36350.04
TXN0760029,2025-03-18,DEBIT,330.48,Transfer to Savings,36019.56
TXN0760030,2025-03-19,PAYMENT,649.92,Electric Bill,35369.64
TXN0760031,2025-03-20,CREDIT,787.96,Transfer to Savings,36157.6
TXN0760032,2025-03-21,DEBIT,253.97,Salary,35903.63
TXN0760033,2025-03-22,CREDIT,365.72,Amazon,36269.35
TXN0760034,2025-03-23,TRANSFER,636.36,Coffee Shop,36905.71
TXN0760035,2025-03-24,DEBIT,540.59,Walmart,36365.12
TXN0760036,2025-03-25,TRANSFER,180.62,Electric Bill,36545.74
TXN0760037,2025-03-26,CREDIT,660.0,Restaurant,37205.74
TXN0760038,2025-03-27,CREDIT,30.05,Salary,37235.79
TXN0760039,2025-03-28,PAYMENT,882.32,Electric Bill,36353.47
TXN0760040,2025-03-29,TRANSFER,819.24,Transfer to Savings,37172.71
TXN0760041,2025-03-30,CREDIT,940.2,Restaurant,38112.91
TXN0760042,2025-03-31,TRANSFER,82.02,Salary,38194.93
TXN0760043,2025-04-01,PAYMENT,692.3,Transfer to Savings,37502.63
TXN0760044,2025-04-02,PAYMENT,62.24,Electric Bill,37440.39
TXN0760045,2025-04-03,CREDIT,461.37,Coffee Shop,37901.76
TXN0760046,2025-04-04,TRANSFER,217.48,Transfer to Savings,38119.24
