TransactionID,Date,Type,Amount,Description,Balance
TXN0060000,2025-05-15,TRANSFER,684.24,Restaurant,30004.01
TXN0060001,2025-05-16,TRANSFER,86.76,Amazon,30090.77
TXN0060002,2025-05-17,PAYMENT,133.57,Coffee Shop,29957.2
TXN0060003,2025-05-18,DEBIT,299.27,Restaurant,29657.93
TXN0060004,2025-05-19,CREDIT,724.83,Amazon,30382.76
TXN0060005,2025-05-20,TRANSFER,44.7,Amazon,30427.46
TXN0060006,2025-05-21,TRANSFER,771.18,Salary,31198.64
TXN0060007,2025-05-22,CREDIT,848.04,Walmart,32046.68
TXN0060008,2025-05-23,PAYMENT,640.55,Amazon,31406.13
TXN0060009,2025-05-24,DEBIT,159.81,Restaurant,31246.32
TXN0060010,2025-05-25,TRANSFER,323.72,Transfer to Savings,31570.04
TXN0060011,2025-05-26,DEBIT,599.09,Salary,30970.95
TXN0060012,2025-05-27,CREDIT,674.23,Walmart,31645.18
TXN0060013,2025-05-28,CREDIT,709.46,Electric Bill,32354.64
TXN0060014,2025-05-29,DEBIT,876.9,Electric Bill,31477.74
TXN0060015,2025-05-30,TRANSFER,439.98,Salary,31917.72
TXN0060016,2025-05-31,PAYMENT,287.91,Coffee Shop,31629.81
TXN0060017,2025-06-01,CREDIT,249.05,Restaurant,31878.86
TXN0060018,2025-06-02,CREDIT,562.04,Restaurant,32440.9
TXN0060019,2025-06-03,DEBIT,479.56,Salary,31961.34
TXN0060020,2025-06-04,DEBIT,439.71,Restaurant,31521.63
TXN0060021,2025-06-05,TRANSFER,871.11,Salary,32392.74
TXN0060022,2025-06-06,TRANSFER,614.99,Amazon,33007.73
TXN0060023,2025-06-07,DEBIT,363.2,Restaurant,32644.53
TXN0060024,2025-06-08,DEBIT,968.51,Electric Bill,31676.02
TXN0060025,2025-06-09,DEBIT,52.81,Transfer to Savings,31623.21
TXN0060026,2025-06-10,CREDIT,539.73,Electric Bill,32162.94
TXN0060027,2025-06-11,PAYMENT,186.02,Salary,31976.92
TXN0060028,2025-06-12,PAYMENT,21.26,Amazon,31955.66
TXN0060029,2025-06-13,DEBIT,389.02,Amazon,31566.64
TXN0060030,2025-06-14,TRANSFER,928.57,Amazon,32495.21
TXN0060031,2025-06-15,DEBIT,28.84,Amazon,32466.37
TXN0060032,2025-06-16,CREDIT,490.49,Amazon,32956.86
TXN0060033,2025-06-17,TRANSFER,929.0,Restaurant,33885.86
TXN0060034,2025-06-18,TRANSFER,936.97,Walmart,34822.83
TXN0060035,2025-06-19,DEBIT,564.95,Walmart,34257.88
TXN0060036,2025-06-20,TRANSFER,568.09,Amazon,34825.97
TXN0060037,2025-06-21,CREDIT,766.34,Restaurant,35592.31
TXN0060038,2025-06-22,DEBIT,88.36,Transfer to Savings,35503.95
TXN0060039,2025-06-23,DEBIT,580.92,Coffee Shop,34923.03
TXN0060040,2025-06-24,DEBIT,650.98,Coffee Shop,34272.05
TXN0060041,2025-06-25,TRANSFER,879.39,Salary,35151.44
