TransactionID,Date,Type,Amount,Description,Balance
TXN0380000,2025-10-15,PAYMENT,821.54,Amazon,23536.84
TXN0380001,2025-10-16,PAYMENT,666.53,Coffee Shop,22870.31
TXN0380002,2025-10-17,PAYMENT,460.28,Transfer to Savings,22410.03
TXN0380003,2025-10-18,CREDIT,332.59,Transfer to Savings,22742.62
TXN0380004,2025-10-19,TRANSFER,411.4,Walmart,23154.02
TXN0380005,2025-10-20,TRANSFER,483.13,Electric Bill,23637.15
TXN0380006,2025-10-21,PAYMENT,375.25,Electric Bill,23261.9
TXN0380007,2025-10-22,TRANSFER,685.23,Restaurant,23947.13
TXN0380008,2025-10-23,PAYMENT,889.26,Electric Bill,23057.87
TXN0380009,2025-10-24,CREDIT,695.35,Electric Bill,23753.22
TXN0380010,2025-10-25,DEBIT,187.75,Walmart,23565.47
TXN0380011,2025-10-26,PAYMENT,493.18,Salary,23072.29
TXN0380012,2025-10-27,DEBIT,37.97,Walmart,23034.32
TXN0380013,2025-10-28,PAYMENT,974.27,Electric Bill,22060.05
TXN0380014,2025-10-29,TRANSFER,538.4,Restaurant,22598.45
TXN0380015,2025-10-30,CREDIT,295.99,Electric Bill,22894.44
TXN0380016,2025-10-31,PAYMENT,711.27,Restaurant,22183.17
TXN0380017,2025-11-01,CREDIT,740.63,Walmart,22923.8
TXN0380018,2025-11-02,PAYMENT,204.27,Transfer to Savings,22719.53
TXN0380019,2025-11-03,DEBIT,806.83,Electric Bill,21912.7
TXN0380020,2025-11-04,CREDIT,185.22,Walmart,22097.92
TXN0380021,2025-11-05,PAYMENT,177.99,Amazon,21919.93
TXN0380022,2025-11-06,PAYMENT,427.47,Walmart,21492.46
TXN0380023,2025-11-07,CREDIT,234.82,Coffee Shop,21727.28
TXN0380024,2025-11-08,TRANSFER,333.07,Transfer to Savings,22060.35
TXN0380025,2025-11-09,DEBIT,888.56,Coffee Shop,21171.79
