TransactionID,Date,Type,Amount,Description,Balance
TXN0900000,2025-03-22,TRANSFER,798.05,Restaurant,18287.03
TXN0900001,2025-03-23,DEBIT,255.94,Coffee Shop,18031.09
TXN0900002,2025-03-24,CREDIT,895.55,Salary,18926.64
TXN0900003,2025-03-25,TRANSFER,974.04,Restaurant,19900.68
TXN0900004,2025-03-26,PAYMENT,933.81,Walmart,18966.87
TXN0900005,2025-03-27,CREDIT,497.74,Salary,19464.61
TXN0900006,2025-03-28,TRANSFER,953.55,Restaurant,20418.16
TXN0900007,2025-03-29,CREDIT,497.07,Amazon,20915.23
TXN0900008,2025-03-30,TRANSFER,322.79,Salary,21238.02
TXN0900009,2025-03-31,CREDIT,173.87,Walmart,21411.89
TXN0900010,2025-04-01,TRANSFER,250.98,Transfer to Savings,21662.87
TXN0900011,2025-04-02,DEBIT,454.2,Transfer to Savings,21208.67
TXN0900012,2025-04-03,DEBIT,404.01,Walmart,20804.66
TXN0900013,2025-04-04,PAYMENT,530.17,Restaurant,20274.49
TXN0900014,2025-04-05,CREDIT,568.93,Amazon,20843.42
TXN0900015,2025-04-06,TRANSFER,542.27,Salary,21385.69
TXN0900016,2025-04-07,PAYMENT,352.1,Amazon,21033.59
TXN0900017,2025-04-08,TRANSFER,270.3,Restaurant,21303.89
TXN0900018,2025-04-09,TRANSFER,551.1,Transfer to Savings,21854.99
TXN0900019,2025-04-10,CREDIT,776.62,Transfer to Savings,22631.61
TXN0900020,2025-04-11,PAYMENT,77.96,Amazon,22553.65
TXN0900021,2025-04-12,TRANSFER,879.0,Walmart,23432.65
TXN0900022,2025-04-13,CREDIT,70.55,Amazon,23503.2
TXN0900023,2025-04-14,CREDIT,237.24,Coffee Shop,23740.44
TXN0900024,2025-04-15,TRANSFER,342.34,Restaurant,24082.78
TXN0900025,2025-04-16,TRANSFER,15.66,Transfer to Savings,24098.44
TXN0900026,2025-04-17,CREDIT,723.08,Transfer to Savings,24821.52
TXN0900027,2025-04-18,TRANSFER,583.04,Walmart,25404.56
TXN0900028,2025-04-19,TRANSFER,285.07,Salary,25689.63
TXN0900029,2025-04-20,PAYMENT,41.22,Coffee Shop,25648.41
TXN0900030,2025-04-21,PAYMENT,391.66,Walmart,25256.75
TXN0900031,2025-04-22,TRANSFER,864.26,Salary,26121.01
TXN0900032,2025-04-23,TRANSFER,647.09,Transfer to Savings,26768.1
TXN0900033,2025-04-24,CREDIT,736.05,Restaurant,27504.15
TXN0900034,2025-04-25,PAYMENT,442.97,Amazon,27061.18
TXN0900035,2025-04-26,DEBIT,627.35,Electric Bill,26433.83
TXN0900036,2025-04-27,PAYMENT,89.34,Amazon,26344.49
TXN0900037,2025-04-28,PAYMENT,652.45,Salary,25692.04
TXN0900038,2025-04-29,DEBIT,440.42,Salary,25251.62
TXN0900039,2025-04-30,PAYMENT,176.08,Restaurant,25075.54
TXN0900040,2025-05-01,PAYMENT,387.11,Transfer to Savings,24688.43
TXN0900041,2025-05-02,DEBIT,69.76,Electric Bill,24618.67
TXN0900042,2025-05-03,CREDIT,286.4,Walmart,24905.07
TXN0900043,2025-05-04,TRANSFER,58.53,Amazon,24963.6
TXN0900044,2025-05-05,CREDIT,501.98,Amazon,25465.58
TXN0900045,2025-05-06,DEBIT,19.17,Restaurant,25446.41
TXN0900046,2025-05-07,TRANSFER,338.32,Walmart,25784.73
TXN0900047,2025-05-08,CREDIT,83.16,Electric Bill,25867.89
TXN0900048,2025-05-09,PAYMENT,617.2,Electric Bill,25250.69
