TransactionID,Date,Type,Amount,Description,Balance
TXN0820000,2025-10-18,TRANSFER,709.46,Transfer to Savings,41794.22
TXN0820001,2025-10-19,DEBIT,209.67,Restaurant,41584.55
TXN0820002,2025-10-20,CREDIT,29.82,Salary,41614.37
TXN0820003,2025-10-21,TRANSFER,396.35,Restaurant,42010.72
TXN0820004,2025-10-22,CREDIT,679.42,Transfer to Savings,42690.14
TXN0820005,2025-10-23,DEBIT,645.13,Electric Bill,42045.01
TXN0820006,2025-10-24,PAYMENT,90.3,Restaurant,41954.71
TXN0820007,2025-10-25,PAYMENT,93.25,Coffee Shop,41861.46
TXN0820008,2025-10-26,PAYMENT,18.11,Amazon,41843.35
TXN0820009,2025-10-27,TRANSFER,933.97,Coffee Shop,42777.32
TXN0820010,2025-10-28,CREDIT,719.0,Salary,43496.32
TXN0820011,2025-10-29,PAYMENT,896.9,Restaurant,42599.42
TXN0820012,2025-10-30,PAYMENT,146.99,Restaurant,42452.43
TXN0820013,2025-10-31,PAYMENT,197.19,Restaurant,42255.24
TXN0820014,2025-11-01,PAYMENT,74.71,Coffee Shop,42180.53
TXN0820015,2025-11-02,PAYMENT,424.0,Amazon,41756.53
TXN0820016,2025-11-03,CREDIT,776.23,Salary,42532.76
TXN0820017,2025-11-04,CREDIT,767.82,Salary,43300.58
TXN0820018,2025-11-05,DEBIT,157.07,Coffee Shop,43143.51
TXN0820019,2025-11-06,CREDIT,703.85,Restaurant,43847.36
TXN0820020,2025-11-07,PAYMENT,284.62,Transfer to Savings,43562.74
TXN0820021,2025-11-08,DEBIT,609.18,Walmart,42953.56
TXN0820022,2025-11-09,CREDIT,722.09,Restaurant,43675.65
TXN0820023,2025-11-10,DEBIT,121.29,Salary,43554.36
TXN0820024,2025-11-11,CREDIT,51.82,Walmart,43606.18
TXN0820025,2025-11-12,PAYMENT,674.97,Coffee Shop,42931.21
TXN0820026,2025-11-13,CREDIT,907.39,Salary,43838.6
TXN0820027,2025-11-14,TRANSFER,875.59,Transfer to Savings,44714.19
TXN0820028,2025-11-15,PAYMENT,59.38,Salary,44654.81
TXN0820029,2025-11-16,CREDIT,118.01,Transfer to Savings,44772.82
TXN0820030,2025-11-17,PAYMENT,546.38,Transfer to Savings,44226.44
TXN0820031,2025-11-18,PAYMENT,651.17,Restaurant,43575.27
TXN0820032,2025-11-19,DEBIT,84.1,Electric Bill,43491.17
TXN0820033,2025-11-20,DEBIT,290.78,Walmart,43200.39
TXN0820034,2025-11-21,DEBIT,695.79,Restaurant,42504.6
TXN0820035,2025-11-22,TRANSFER,570.56,Amazon,43075.16
TXN0820036,2025-11-23,DEBIT,595.48,Amazon,42479.68
TXN0820037,2025-11-24,TRANSFER,171.15,Salary,42650.83
TXN0820038,2025-11-25,DEBIT,705.22,Electric Bill,41945.61
TXN0820039,2025-11-26,TRANSFER,76.51,Restaurant,42022.12
TXN0820040,2025-11-27,PAYMENT,270.34,Coffee Shop,41751.78
TXN0820041,2025-11-28,TRANSFER,898.83,Walmart,42650.61
TXN0820042,2025-11-29,CREDIT,343.45,Electric Bill,42994.06
TXN0820043,2025-11-30,TRANSFER,54.43,Coffee Shop,43048.49
TXN0820044,2025-12-01,DEBIT,261.89,Walmart,42786.6
TXN0820045,2025-12-02,DEBIT,603.14,Restaurant,42183.46
TXN0820046,2025-12-03,TRANSFER,669.26,Electric Bill,42852.72
TXN0820047,2025-12-04,TRANSFER,919.71,Coffee Shop,43772.43
