TransactionID,Date,Type,Amount,Description,Balance
TXN0510000,2025-07-14,CREDIT,710.03,Salary,31970.89
TXN0510001,2025-07-15,TRANSFER,299.66,Transfer to Savings,32270.55
TXN0510002,2025-07-16,TRANSFER,720.47,Electric Bill,32991.02
TXN0510003,2025-07-17,TRANSFER,718.31,Transfer to Savings,33709.33
TXN0510004,2025-07-18,DEBIT,908.35,Transfer to Savings,32800.98
TXN0510005,2025-07-19,DEBIT,852.69,Restaurant,31948.29
TXN0510006,2025-07-20,TRANSFER,268.15,Restaurant,32216.44
TXN0510007,2025-07-21,CREDIT,717.75,Restaurant,32934.19
TXN0510008,2025-07-22,TRANSFER,867.63,Restaurant,33801.82
TXN0510009,2025-07-23,CREDIT,895.54,Restaurant,34697.36
TXN0510010,2025-07-24,PAYMENT,173.27,Electric Bill,34524.09
TXN0510011,2025-07-25,CREDIT,754.18,Amazon,35278.27
TXN0510012,2025-07-26,CREDIT,411.4,Electric Bill,35689.67
TXN0510013,2025-07-27,PAYMENT,882.9,Coffee Shop,34806.77
TXN0510014,2025-07-28,DEBIT,215.61,Walmart,34591.16
TXN0510015,2025-07-29,CREDIT,313.03,Restaurant,34904.19
TXN0510016,2025-07-30,PAYMENT,161.86,Walmart,34742.33
TXN0510017,2025-07-31,CREDIT,221.55,Restaurant,34963.88
TXN0510018,2025-08-01,CREDIT,755.56,Transfer to Savings,35719.44
TXN0510019,2025-08-02,TRANSFER,247.49,Transfer to Savings,35966.93
TXN0510020,2025-08-03,DEBIT,130.21,Amazon,35836.72
TXN0510021,2025-08-04,DEBIT,495.67,Walmart,35341.05
TXN0510022,2025-08-05,PAYMENT,429.79,Coffee Shop,34911.26
TXN0510023,2025-08-06,TRANSFER,899.35,Walmart,35810.61
TXN0510024,2025-08-07,DEBIT,585.79,Walmart,35224.82
TXN0510025,2025-08-08,PAYMENT,371.74,Salary,34853.08
TXN0510026,2025-08-09,PAYMENT,235.21,Electric Bill,34617.87
TXN0510027,2025-08-10,TRANSFER,380.05,Restaurant,34997.92
TXN0510028,2025-08-11,PAYMENT,680.06,Amazon,34317.86
TXN0510029,2025-08-12,CREDIT,167.84,Transfer to Savings,34485.7
TXN0510030,2025-08-13,TRANSFER,497.97,Walmart,34983.67
TXN0510031,2025-08-14,PAYMENT,229.02,Amazon,34754.65
TXN0510032,2025-08-15,PAYMENT,889.97,Restaurant,33864.68
TXN0510033,2025-08-16,DEBIT,644.24,Electric Bill,33220.44
TXN0510034,2025-08-17,PAYMENT,491.24,Coffee Shop,32729.2
TXN0510035,2025-08-18,CREDIT,517.81,Electric Bill,33247.01
TXN0510036,2025-08-19,DEBIT,703.86,Walmart,32543.15
TXN0510037,2025-08-20,DEBIT,428.71,Walmart,32114.44
TXN0510038,2025-08-21,CREDIT,467.28,Coffee Shop,32581.72
TXN0510039,2025-08-22,CREDIT,798.63,Electric Bill,33380.35
TXN0510040,2025-08-23,PAYMENT,273.25,Walmart,33107.1
TXN0510041,2025-08-24,CREDIT,594.87,Walmart,33701.97
TXN0510042,2025-08-25,DEBIT,61.65,Restaurant,33640.32
TXN0510043,2025-08-26,CREDIT,140.29,Salary,33780.61
TXN0510044,2025-08-27,TRANSFER,734.31,Walmart,34514.92
TXN0510045,2025-08-28,CREDIT,653.98,Transfer to Savings,35168.9
TXN0510046,2025-08-29,DEBIT,215.23,Electric Bill,34953.67
TXN0510047,2025-08-30,TRANSFER,445.35,Transfer to Savings,35399.02
TXN0510048,2025-08-31,DEBIT,566.48,Coffee Shop,34832.54
TXN0510049,2025-09-01,CREDIT,782.93,Transfer to Savings,35615.47
