TransactionID,Date,Type,Amount,Description,Balance
TXN0180000,2025-02-07,CREDIT,489.14,Electric Bill,45167.5
TXN0180001,2025-02-08,TRANSFER,537.22,Walmart,45704.72
TXN0180002,2025-02-09,DEBIT,325.26,Restaurant,45379.46
TXN0180003,2025-02-10,CREDIT,341.86,Restaurant,45721.32
TXN0180004,2025-02-11,CREDIT,200.85,Coffee Shop,45922.17
TXN0180005,2025-02-12,CREDIT,653.68,Transfer to Savings,46575.85
TXN0180006,2025-02-13,TRANSFER,244.01,Restaurant,46819.86
TXN0180007,2025-02-14,PAYMENT,731.46,Walmart,46088.4
TXN0180008,2025-02-15,DEBIT,539.53,Amazon,45548.87
TXN0180009,2025-02-16,CREDIT,891.31,Amazon,46440.18
TXN0180010,2025-02-17,TRANSFER,974.3,Amazon,47414.48
TXN0180011,2025-02-18,DEBIT,559.94,Transfer to Savings,46854.54
TXN0180012,2025-02-19,DEBIT,935.56,Electric Bill,45918.98
TXN0180013,2025-02-20,CREDIT,377.95,Electric Bill,46296.93
TXN0180014,2025-02-21,CREDIT,517.18,Electric Bill,46814.11
TXN0180015,2025-02-22,PAYMENT,136.5,Transfer to Savings,46677.61
TXN0180016,2025-02-23,DEBIT,542.73,Coffee Shop,46134.88
TXN0180017,2025-02-24,DEBIT,184.81,Coffee Shop,45950.07
TXN0180018,2025-02-25,DEBIT,556.85,Coffee Shop,45393.22
TXN0180019,2025-02-26,CREDIT,574.13,Salary,45967.35
TXN0180020,2025-02-27,DEBIT,101.65,Electric Bill,45865.7
TXN0180021,2025-02-28,PAYMENT,892.14,Transfer to Savings,44973.56
TXN0180022,2025-03-01,PAYMENT,427.72,Walmart,44545.84
