TransactionID,Date,Type,Amount,Description,Balance
TXN0600000,2025-09-17,DEBIT,782.34,Restaurant,22049.68
TXN0600001,2025-09-18,PAYMENT,565.52,Salary,21484.16
TXN0600002,2025-09-19,PAYMENT,766.29,Restaurant,20717.87
TXN0600003,2025-09-20,TRANSFER,778.19,Restaurant,21496.06
TXN0600004,2025-09-21,DEBIT,296.9,Transfer to Savings,21199.16
TXN0600005,2025-09-22,PAYMENT,403.69,Transfer to Savings,20795.47
TXN0600006,2025-09-23,TRANSFER,835.83,Electric Bill,21631.3
TXN0600007,2025-09-24,TRANSFER,805.96,Coffee Shop,22437.26
TXN0600008,2025-09-25,PAYMENT,838.65,Walmart,21598.61
TXN0600009,2025-09-26,TRANSFER,591.25,Coffee Shop,22189.86
TXN0600010,2025-09-27,PAYMENT,703.35,Walmart,21486.51
TXN0600011,2025-09-28,DEBIT,816.66,Electric Bill,20669.85
TXN0600012,2025-09-29,PAYMENT,128.99,Coffee Shop,20540.86
TXN0600013,2025-09-30,CREDIT,420.39,Amazon,20961.25
TXN0600014,2025-10-01,TRANSFER,230.87,Coffee Shop,21192.12
TXN0600015,2025-10-02,DEBIT,956.88,Walmart,20235.24
TXN0600016,2025-10-03,TRANSFER,457.42,Restaurant,20692.66
TXN0600017,2025-10-04,TRANSFER,144.09,Salary,20836.75
TXN0600018,2025-10-05,PAYMENT,765.46,Coffee Shop,20071.29
TXN0600019,2025-10-06,TRANSFER,370.49,Amazon,20441.78
TXN0600020,2025-10-07,PAYMENT,991.14,Electric Bill,19450.64
TXN0600021,2025-10-08,TRANSFER,808.0,Electric Bill,20258.64
