TransactionID,Date,Type,Amount,Description,Balance
TXN0710000,2025-07-13,DEBIT,970.45,Restaurant,45134.77
TXN0710001,2025-07-14,PAYMENT,942.39,Transfer to Savings,44192.38
TXN0710002,2025-07-15,PAYMENT,967.16,Restaurant,43225.22
TXN0710003,2025-07-16,TRANSFER,548.01,Coffee Shop,43773.23
TXN0710004,2025-07-17,DEBIT,78.1,Coffee Shop,43695.13
TXN0710005,2025-07-18,PAYMENT,573.18,Electric Bill,43121.95
TXN0710006,2025-07-19,PAYMENT,85.82,Walmart,43036.13
TXN0710007,2025-07-20,PAYMENT,903.85,Transfer to Savings,42132.28
TXN0710008,2025-07-21,PAYMENT,958.08,Amazon,41174.2
TXN0710009,2025-07-22,TRANSFER,537.05,Restaurant,41711.25
TXN0710010,2025-07-23,TRANSFER,369.21,Restaurant,42080.46
TXN0710011,2025-07-24,TRANSFER,296.17,Amazon,42376.63
TXN0710012,2025-07-25,CREDIT,785.77,Walmart,43162.4
TXN0710013,2025-07-26,DEBIT,41.58,Amazon,43120.82
TXN0710014,2025-07-27,TRANSFER,316.35,Walmart,43437.17
TXN0710015,2025-07-28,DEBIT,297.14,Coffee Shop,43140.03
TXN0710016,2025-07-29,CREDIT,806.74,Restaurant,43946.77
TXN0710017,2025-07-30,PAYMENT,71.1,Salary,43875.67
TXN0710018,2025-07-31,CREDIT,219.23,Restaurant,44094.9
TXN0710019,2025-08-01,PAYMENT,132.7,Electric Bill,43962.2
TXN0710020,2025-08-02,PAYMENT,722.09,Coffee Shop,43240.11
TXN0710021,2025-08-03,TRANSFER,536.38,Salary,43776.49
TXN0710022,2025-08-04,DEBIT,813.26,Transfer to Savings,42963.23
TXN0710023,2025-08-05,PAYMENT,641.02,Restaurant,42322.21
TXN0710024,2025-08-06,PAYMENT,102.34,Amazon,42219.87
TXN0710025,2025-08-07,CREDIT,947.0,Amazon,43166.87
TXN0710026,2025-08-08,TRANSFER,204.46,Transfer to Savings,43371.33
TXN0710027,2025-08-09,DEBIT,291.67,Walmart,43079.66
TXN0710028,2025-08-10,PAYMENT,184.58,Salary,42895.08
TXN0710029,2025-08-11,CREDIT,627.38,Amazon,43522.46
TXN0710030,2025-08-12,DEBIT,914.02,Walmart,42608.44
