TransactionID,Date,Type,Amount,Description,Balance
TXN0210000,2025-07-18,TRANSFER,203.6,Transfer to Savings,40057.83
TXN0210001,2025-07-19,CREDIT,69.18,Restaurant,40127.01
TXN0210002,2025-07-20,PAYMENT,900.64,Salary,39226.37
TXN0210003,2025-07-21,CREDIT,85.83,Salary,39312.2
TXN0210004,2025-07-22,PAYMENT,362.12,Walmart,38950.08
TXN0210005,2025-07-23,PAYMENT,630.27,Transfer to Savings,38319.81
TXN0210006,2025-07-24,CREDIT,517.2,Coffee Shop,38837.01
TXN0210007,2025-07-25,CREDIT,401.84,Coffee Shop,39238.85
TXN0210008,2025-07-26,TRANSFER,714.12,Electric Bill,39952.97
TXN0210009,2025-07-27,DEBIT,74.57,Restaurant,39878.4
TXN0210010,2025-07-28,DEBIT,333.19,Electric Bill,39545.21
TXN0210011,2025-07-29,DEBIT,80.58,Transfer to Savings,39464.63
TXN0210012,2025-07-30,CREDIT,704.42,Restaurant,40169.05
TXN0210013,2025-07-31,TRANSFER,947.15,Walmart,41116.2
TXN0210014,2025-08-01,CREDIT,331.65,Walmart,41447.85
TXN0210015,2025-08-02,DEBIT,679.27,Electric Bill,40768.58
TXN0210016,2025-08-03,CREDIT,26.59,Restaurant,40795.17
TXN0210017,2025-08-04,PAYMENT,950.53,Electric Bill,39844.64
TXN0210018,2025-08-05,PAYMENT,261.94,Restaurant,39582.7
TXN0210019,2025-08-06,DEBIT,340.81,Amazon,39241.89
TXN0210020,2025-08-07,PAYMENT,467.11,Coffee Shop,38774.78
TXN0210021,2025-08-08,TRANSFER,978.58,Transfer to Savings,39753.36
TXN0210022,2025-08-09,PAYMENT,165.76,Coffee Shop,39587.6
TXN0210023,2025-08-10,CREDIT,878.57,Coffee Shop,40466.17
TXN0210024,2025-08-11,PAYMENT,413.71,Electric Bill,40052.46
TXN0210025,2025-08-12,DEBIT,953.38,Restaurant,39099.08
TXN0210026,2025-08-13,TRANSFER,300.84,Electric Bill,39399.92
TXN0210027,2025-08-14,DEBIT,466.37,Walmart,38933.55
TXN0210028,2025-08-15,CREDIT,868.98,Electric Bill,39802.53
TXN0210029,2025-08-16,CREDIT,297.62,Walmart,40100.15
TXN0210030,2025-08-17,TRANSFER,646.6,Walmart,40746.75
TXN0210031,2025-08-18,DEBIT,800.32,Electric Bill,39946.43
TXN0210032,2025-08-19,TRANSFER,503.53,Transfer to Savings,40449.96
TXN0210033,2025-08-20,TRANSFER,583.75,Salary,41033.71
TXN0210034,2025-08-21,TRANSFER,811.14,Coffee Shop,41844.85
TXN0210035,2025-08-22,DEBIT,139.87,Transfer to Savings,41704.98
TXN0210036,2025-08-23,CREDIT,482.35,Electric Bill,42187.33
TXN0210037,2025-08-24,PAYMENT,657.2,Salary,41530.13
TXN0210038,2025-08-25,TRANSFER,925.49,Coffee Shop,42455.62
TXN0210039,2025-08-26,TRANSFER,349.79,Salary,42805.41
TXN0210040,2025-08-27,DEBIT,525.31,Electric Bill,42280.1
TXN0210041,2025-08-28,DEBIT,327.32,Salary,41952.78
TXN0210042,2025-08-29,DEBIT,16.26,Walmart,41936.52
TXN0210043,2025-08-30,PAYMENT,331.01,Coffee Shop,41605.51
TXN0210044,2025-08-31,TRANSFER,687.02,Coffee Shop,42292.53
TXN0210045,2025-09-01,DEBIT,472.86,Transfer to Savings,41819.67
