TransactionID,Date,Type,Amount,Description,Balance
TXN0120000,2025-06-28,TRANSFER,23.04,Amazon,14640.78
TXN0120001,2025-06-29,DEBIT,799.72,Coffee Shop,13841.06
TXN0120002,2025-06-30,TRANSFER,449.23,Amazon,14290.29
TXN0120003,2025-07-01,PAYMENT,704.93,Electric Bill,13585.36
TXN0120004,2025-07-02,TRANSFER,216.46,Restaurant,13801.82
TXN0120005,2025-07-03,DEBIT,77.03,Transfer to Savings,13724.79
TXN0120006,2025-07-04,CREDIT,183.35,Amazon,13908.14
TXN0120007,2025-07-05,TRANSFER,42.1,Electric Bill,13950.24
TXN0120008,2025-07-06,CREDIT,995.64,Electric Bill,14945.88
TXN0120009,2025-07-07,TRANSFER,654.41,Restaurant,15600.29
TXN0120010,2025-07-08,DEBIT,436.13,Amazon,15164.16
