TransactionID,Date,Type,Amount,Description,Balance
TXN0400000,2025-05-20,TRANSFER,32.42,Transfer to Savings,8696.47
TXN0400001,2025-05-21,DEBIT,564.2,Walmart,8132.27
TXN0400002,2025-05-22,CREDIT,131.66,Electric Bill,8263.93
TXN0400003,2025-05-23,PAYMENT,98.12,Coffee Shop,8165.81
TXN0400004,2025-05-24,PAYMENT,153.28,Restaurant,8012.53
TXN0400005,2025-05-25,PAYMENT,771.25,Electric Bill,7241.28
TXN0400006,2025-05-26,CREDIT,629.65,Transfer to Savings,7870.93
TXN0400007,2025-05-27,TRANSFER,179.83,Transfer to Savings,8050.76
TXN0400008,2025-05-28,DEBIT,260.6,Electric Bill,7790.16
TXN0400009,2025-05-29,PAYMENT,344.56,Walmart,7445.6
TXN0400010,2025-05-30,CREDIT,336.38,Transfer to Savings,7781.98
TXN0400011,2025-05-31,DEBIT,870.83,Coffee Shop,6911.15
TXN0400012,2025-06-01,PAYMENT,765.2,Salary,6145.95
TXN0400013,2025-06-02,CREDIT,504.4,Walmart,6650.35
TXN0400014,2025-06-03,DEBIT,286.16,Coffee Shop,6364.19
TXN0400015,2025-06-04,TRANSFER,638.68,Electric Bill,7002.87
TXN0400016,2025-06-05,PAYMENT,605.79,Restaurant,6397.08
TXN0400017,2025-06-06,CREDIT,147.49,Walmart,6544.57
TXN0400018,2025-06-07,TRANSFER,406.77,Amazon,6951.34
TXN0400019,2025-06-08,TRANSFER,755.27,Restaurant,7706.61
TXN0400020,2025-06-09,DEBIT,805.92,Electric Bill,6900.69
TXN0400021,2025-06-10,TRANSFER,325.57,Walmart,7226.26
TXN0400022,2025-06-11,TRANSFER,920.84,Electric Bill,8147.1
TXN0400023,2025-06-12,CREDIT,431.21,Amazon,8578.31
TXN0400024,2025-06-13,PAYMENT,114.91,Coffee Shop,8463.4
TXN0400025,2025-06-14,DEBIT,323.89,Salary,8139.51
TXN0400026,2025-06-15,CREDIT,423.94,Salary,8563.45
TXN0400027,2025-06-16,DEBIT,672.05,Coffee Shop,7891.4
TXN0400028,2025-06-17,TRANSFER,553.0,Transfer to Savings,8444.4
TXN0400029,2025-06-18,PAYMENT,147.4,Coffee Shop,8297.0
TXN0400030,2025-06-19,DEBIT,411.27,Amazon,7885.73
TXN0400031,2025-06-20,DEBIT,387.92,Salary,7497.81
TXN0400032,2025-06-21,PAYMENT,86.86,Coffee Shop,7410.95
TXN0400033,2025-06-22,DEBIT,695.54,Transfer to Savings,6715.41
TXN0400034,2025-06-23,CREDIT,618.65,Transfer to Savings,7334.06
TXN0400035,2025-06-24,DEBIT,175.8,Restaurant,7158.26
TXN0400036,2025-06-25,TRANSFER,119.28,Walmart,7277.54
