TransactionID,Date,Type,Amount,Description,Balance
TXN0290000,2025-03-18,TRANSFER,13.9,Coffee Shop,13880.67
TXN0290001,2025-03-19,DEBIT,903.78,Amazon,12976.89
TXN0290002,2025-03-20,CREDIT,662.94,Restaurant,13639.83
TXN0290003,2025-03-21,TRANSFER,832.98,Walmart,14472.81
TXN0290004,2025-03-22,CREDIT,146.91,Transfer to Savings,14619.72
TXN0290005,2025-03-23,PAYMENT,850.69,Amazon,13769.03
TXN0290006,2025-03-24,CREDIT,210.53,Electric Bill,13979.56
TXN0290007,2025-03-25,DEBIT,367.79,Coffee Shop,13611.77
TXN0290008,2025-03-26,TRANSFER,175.93,Salary,13787.7
TXN0290009,2025-03-27,CREDIT,682.43,Amazon,14470.13
TXN0290010,2025-03-28,PAYMENT,141.27,Coffee Shop,14328.86
TXN0290011,2025-03-29,TRANSFER,62.45,Coffee Shop,14391.31
TXN0290012,2025-03-30,CREDIT,827.61,Transfer to Savings,15218.92
TXN0290013,2025-03-31,TRANSFER,898.21,Walmart,16117.13
TXN0290014,2025-04-01,DEBIT,974.38,Amazon,15142.75
TXN0290015,2025-04-02,DEBIT,946.4,Coffee Shop,14196.35
TXN0290016,2025-04-03,DEBIT,726.9,Walmart,13469.45
TXN0290017,2025-04-04,TRANSFER,181.47,Walmart,13650.92
TXN0290018,2025-04-05,TRANSFER,949.12,Coffee Shop,14600.04
TXN0290019,2025-04-06,DEBIT,151.99,Transfer to Savings,14448.05
TXN0290020,2025-04-07,DEBIT,115.91,Salary,14332.14
TXN0290021,2025-04-08,PAYMENT,880.55,Amazon,13451.59
TXN0290022,2025-04-09,CREDIT,763.04,Coffee Shop,14214.63
TXN0290023,2025-04-10,TRANSFER,404.39,Restaurant,14619.02
TXN0290024,2025-04-11,DEBIT,189.52,Salary,14429.5
TXN0290025,2025-04-12,CREDIT,400.64,Amazon,14830.14
TXN0290026,2025-04-13,DEBIT,147.96,Walmart,14682.18
TXN0290027,2025-04-14,DEBIT,586.98,Transfer to Savings,14095.2
TXN0290028,2025-04-15,DEBIT,856.77,Coffee Shop,13238.43
TXN0290029,2025-04-16,TRANSFER,741.11,Coffee Shop,13979.54
TXN0290030,2025-04-17,CREDIT,960.3,Restaurant,14939.84
TXN0290031,2025-04-18,PAYMENT,316.43,Restaurant,14623.41
TXN0290032,2025-04-19,CREDIT,660.38,Amazon,15283.79
TXN0290033,2025-04-20,DEBIT,756.37,Electric Bill,14527.42
TXN0290034,2025-04-21,DEBIT,651.93,Walmart,13875.49
TXN0290035,2025-04-22,TRANSFER,640.57,Amazon,14516.06
TXN0290036,2025-04-23,TRANSFER,333.55,Coffee Shop,14849.61
TXN0290037,2025-04-24,PAYMENT,902.5,Restaurant,13947.11
TXN0290038,2025-04-25,CREDIT,283.79,Electric Bill,14230.9
TXN0290039,2025-04-26,TRANSFER,451.58,Transfer to Savings,14682.48
TXN0290040,2025-04-27,DEBIT,81.95,Restaurant,14600.53
TXN0290041,2025-04-28,TRANSFER,901.68,Electric Bill,15502.21
TXN0290042,2025-04-29,TRANSFER,405.61,Transfer to Savings,15907.82
TXN0290043,2025-04-30,DEBIT,373.46,Amazon,15534.36
TXN0290044,2025-05-01,CREDIT,806.69,Amazon,16341.05
TXN0290045,2025-05-02,PAYMENT,820.96,Coffee Shop,15520.09
TXN0290046,2025-05-03,TRANSFER,438.8,Walmart,15958.89
TXN0290047,2025-05-04,CREDIT,94.11,Restaurant,16053.0
