TransactionID,Date,Type,Amount,Description,Balance
TXN0470000,2025-06-14,PAYMENT,667.09,Coffee Shop,29599.81
TXN0470001,2025-06-15,DEBIT,515.68,Amazon,29084.13
TXN0470002,2025-06-16,CREDIT,987.1,Transfer to Savings,30071.23
TXN0470003,2025-06-17,DEBIT,635.04,Walmart,29436.19
TXN0470004,2025-06-18,DEBIT,682.13,Coffee Shop,28754.06
TXN0470005,2025-06-19,PAYMENT,401.19,Walmart,28352.87
TXN0470006,2025-06-20,CREDIT,247.07,Amazon,28599.94
TXN0470007,2025-06-21,PAYMENT,385.68,Amazon,28214.26
TXN0470008,2025-06-22,TRANSFER,451.9,Amazon,28666.16
TXN0470009,2025-06-23,CREDIT,846.54,Walmart,29512.7
TXN0470010,2025-06-24,TRANSFER,795.03,Transfer to Savings,30307.73
TXN0470011,2025-06-25,TRANSFER,790.98,Electric Bill,31098.71
TXN0470012,2025-06-26,TRANSFER,804.06,Transfer to Savings,31902.77
TXN0470013,2025-06-27,TRANSFER,74.74,Electric Bill,31977.51
