TransactionID,Date,Type,Amount,Description,Balance
TXN0920000,2025-09-03,PAYMENT,670.32,Amazon,10986.48
TXN0920001,2025-09-04,CREDIT,771.35,Electric Bill,11757.83
TXN0920002,2025-09-05,CREDIT,316.16,Salary,12073.99
TXN0920003,2025-09-06,TRANSFER,577.68,Restaurant,12651.67
TXN0920004,2025-09-07,TRANSFER,812.87,Coffee Shop,13464.54
TXN0920005,2025-09-08,CREDIT,454.85,Walmart,13919.39
TXN0920006,2025-09-09,PAYMENT,398.26,Electric Bill,13521.13
TXN0920007,2025-09-10,DEBIT,107.66,Amazon,13413.47
TXN0920008,2025-09-11,DEBIT,792.62,Transfer to Savings,12620.85
TXN0920009,2025-09-12,CREDIT,764.31,Restaurant,13385.16
