TransactionID,Date,Type,Amount,Description,Balance
TXN0780000,2025-09-25,CREDIT,369.21,Amazon,16047.31
TXN0780001,2025-09-26,PAYMENT,234.51,Salary,15812.8
TXN0780002,2025-09-27,PAYMENT,161.04,Amazon,15651.76
TXN0780003,2025-09-28,TRANSFER,643.07,Transfer to Savings,16294.83
TXN0780004,2025-09-29,CREDIT,78.36,Amazon,16373.19
TXN0780005,2025-09-30,CREDIT,956.86,Salary,17330.05
TXN0780006,2025-10-01,PAYMENT,688.17,Restaurant,16641.88
TXN0780007,2025-10-02,DEBIT,647.32,Electric Bill,15994.56
TXN0780008,2025-10-03,TRANSFER,829.82,Restaurant,16824.38
TXN0780009,2025-10-04,PAYMENT,598.04,Amazon,16226.34
TXN0780010,2025-10-05,TRANSFER,904.18,Amazon,17130.52
TXN0780011,2025-10-06,CREDIT,358.56,Electric Bill,17489.08
TXN0780012,2025-10-07,TRANSFER,463.65,Restaurant,17952.73
TXN0780013,2025-10-08,DEBIT,446.26,Transfer to Savings,17506.47
