TransactionID,Date,Type,Amount,Description,Balance
TXN0630000,2025-04-22,DEBIT,391.38,Transfer to Savings,31116.04
TXN0630001,2025-04-23,CREDIT,266.52,Electric Bill,31382.56
TXN0630002,2025-04-24,PAYMENT,744.08,Amazon,30638.48
TXN0630003,2025-04-25,DEBIT,930.09,Transfer to Savings,29708.39
TXN0630004,2025-04-26,CREDIT,246.94,Amazon,29955.33
TXN0630005,2025-04-27,PAYMENT,434.37,Walmart,29520.96
TXN0630006,2025-04-28,CREDIT,595.43,Restaurant,30116.39
TXN0630007,2025-04-29,PAYMENT,950.42,Coffee Shop,29165.97
TXN0630008,2025-04-30,CREDIT,915.97,Coffee Shop,30081.94
TXN0630009,2025-05-01,PAYMENT,572.09,Restaurant,29509.85
TXN0630010,2025-05-02,DEBIT,969.32,Amazon,28540.53
TXN0630011,2025-05-03,DEBIT,73.87,Electric Bill,28466.66
TXN0630012,2025-05-04,DEBIT,121.11,Coffee Shop,28345.55
TXN0630013,2025-05-05,DEBIT,687.28,Coffee Shop,27658.27
TXN0630014,2025-05-06,PAYMENT,606.72,Amazon,27051.55
TXN0630015,2025-05-07,CREDIT,421.18,Electric Bill,27472.73
TXN0630016,2025-05-08,CREDIT,455.81,Walmart,27928.54
TXN0630017,2025-05-09,TRANSFER,503.05,Salary,28431.59
TXN0630018,2025-05-10,CREDIT,465.09,Salary,28896.68
TXN0630019,2025-05-11,TRANSFER,608.04,Coffee Shop,29504.72
TXN0630020,2025-05-12,TRANSFER,224.32,Coffee Shop,29729.04
TXN0630021,2025-05-13,CREDIT,320.67,Electric Bill,30049.71
TXN0630022,2025-05-14,PAYMENT,913.78,Coffee Shop,29135.93
TXN0630023,2025-05-15,DEBIT,754.04,Amazon,28381.89
TXN0630024,2025-05-16,DEBIT,613.56,Coffee Shop,27768.33
TXN0630025,2025-05-17,PAYMENT,646.05,Transfer to Savings,27122.28
TXN0630026,2025-05-18,DEBIT,785.38,Amazon,26336.9
TXN0630027,2025-05-19,TRANSFER,939.87,Walmart,27276.77
