TransactionID,Date,Type,Amount,Description,Balance
TXN0740000,2025-10-11,TRANSFER,533.33,Walmart,10990.1
TXN0740001,2025-10-12,DEBIT,791.93,Coffee Shop,10198.17
TXN0740002,2025-10-13,DEBIT,82.37,Coffee Shop,10115.8
TXN0740003,2025-10-14,TRANSFER,255.47,Walmart,10371.27
TXN0740004,2025-10-15,PAYMENT,171.89,Electric Bill,10199.38
TXN0740005,2025-10-16,CREDIT,785.5,Amazon,10984.88
TXN0740006,2025-10-17,PAYMENT,476.07,Restaurant,10508.81
TXN0740007,2025-10-18,TRANSFER,398.28,Salary,10907.09
TXN0740008,2025-10-19,CREDIT,41.51,Coffee Shop,10948.6
TXN0740009,2025-10-20,TRANSFER,57.79,Electric Bill,11006.39
TXN0740010,2025-10-21,DEBIT,725.57,Amazon,10280.82
TXN0740011,2025-10-22,PAYMENT,771.23,Salary,9509.59
TXN0740012,2025-10-23,DEBIT,526.78,Coffee Shop,8982.81
TXN0740013,2025-10-24,DEBIT,48.47,Walmart,8934.34
TXN0740014,2025-10-25,DEBIT,403.34,Coffee Shop,8531.0
TXN0740015,2025-10-26,DEBIT,960.97,Walmart,7570.03
TXN0740016,2025-10-27,PAYMENT,900.38,Transfer to Savings,6669.65
TXN0740017,2025-10-28,DEBIT,521.6,Restaurant,6148.05
TXN0740018,2025-10-29,TRANSFER,151.78,Electric Bill,6299.83
TXN0740019,2025-10-30,PAYMENT,73.37,Transfer to Savings,6226.46
TXN0740020,2025-10-31,PAYMENT,597.73,Walmart,5628.73
TXN0740021,2025-11-01,DEBIT,255.96,Salary,5372.77
TXN0740022,2025-11-02,DEBIT,634.53,Salary,4738.24
TXN0740023,2025-11-03,TRANSFER,184.04,Transfer to Savings,4922.28
TXN0740024,2025-11-04,DEBIT,175.4,Restaurant,4746.88
TXN0740025,2025-11-05,PAYMENT,481.5,Salary,4265.38
TXN0740026,2025-11-06,PAYMENT,644.2,Salary,3621.18
TXN0740027,2025-11-07,DEBIT,671.28,Transfer to Savings,2949.9
TXN0740028,2025-11-08,DEBIT,210.7,Amazon,2739.2
TXN0740029,2025-11-09,PAYMENT,458.87,Electric Bill,2280.33
TXN0740030,2025-11-10,DEBIT,370.91,Coffee Shop,1909.42
TXN0740031,2025-11-11,TRANSFER,35.19,Electric Bill,1944.61
TXN0740032,2025-11-12,PAYMENT,838.44,Restaurant,1106.17
TXN0740033,2025-11-13,CREDIT,299.4,Salary,1405.57
TXN0740034,2025-11-14,DEBIT,465.51,Walmart,940.06
TXN0740035,2025-11-15,PAYMENT,338.9,Salary,601.16
TXN0740036,2025-11-16,TRANSFER,774.09,Walmart,1375.25
TXN0740037,2025-11-17,PAYMENT,160.84,Transfer to Savings,1214.41
TXN0740038,2025-11-18,TRANSFER,170.45,Coffee Shop,1384.86
TXN0740039,2025-11-19,TRANSFER,803.11,Restaurant,2187.97
TXN0740040,2025-11-20,DEBIT,481.17,Transfer to Savings,1706.8
TXN0740041,2025-11-21,TRANSFER,605.93,Restaurant,2312.73
TXN0740042,2025-11-22,PAYMENT,290.24,Amazon,2022.49
TXN0740043,2025-11-23,TRANSFER,26.16,Transfer to Savings,2048.65
TXN0740044,2025-11-24,PAYMENT,42.08,Transfer to Savings,2006.57
TXN0740045,2025-11-25,PAYMENT,868.8,Amazon,1137.77
TXN0740046,2025-11-26,TRANSFER,416.22,Walmart,1553.99
TXN0740047,2025-11-27,CREDIT,93.13,Restaurant,1647.12
TXN0740048,2025-11-28,CREDIT,753.92,Walmart,2401.04
