TransactionID,Date,Type,Amount,Description,Balance
TXN0930000,2025-06-10,DEBIT,121.07,Coffee Shop,17839.82
TXN0930001,2025-06-11,PAYMENT,641.63,Coffee Shop,17198.19
TXN0930002,2025-06-12,TRANSFER,220.4,Restaurant,17418.59
TXN0930003,2025-06-13,CREDIT,939.33,Transfer to Savings,18357.92
TXN0930004,2025-06-14,TRANSFER,106.25,Walmart,18464.17
TXN0930005,2025-06-15,DEBIT,67.78,Walmart,18396.39
TXN0930006,2025-06-16,DEBIT,626.99,Restaurant,17769.4
TXN0930007,2025-06-17,CREDIT,540.65,Amazon,18310.05
TXN0930008,2025-06-18,PAYMENT,154.24,Electric Bill,18155.81
TXN0930009,2025-06-19,CREDIT,972.85,Salary,19128.66
TXN0930010,2025-06-20,DEBIT,635.11,Coffee Shop,18493.55
TXN0930011,2025-06-21,PAYMENT,422.42,Salary,18071.13
TXN0930012,2025-06-22,PAYMENT,946.08,Salary,17125.05
TXN0930013,2025-06-23,PAYMENT,215.3,Restaurant,16909.75
TXN0930014,2025-06-24,DEBIT,674.35,Walmart,16235.4
TXN0930015,2025-06-25,PAYMENT,274.26,Walmart,15961.14
TXN0930016,2025-06-26,TRANSFER,831.76,Amazon,16792.9
TXN0930017,2025-06-27,PAYMENT,959.27,Electric Bill,15833.63
TXN0930018,2025-06-28,DEBIT,719.84,Restaurant,15113.79
TXN0930019,2025-06-29,DEBIT,433.69,Amazon,14680.1
TXN0930020,2025-06-30,CREDIT,688.84,Salary,15368.94
TXN0930021,2025-07-01,TRANSFER,111.61,Coffee Shop,15480.55
TXN0930022,2025-07-02,TRANSFER,440.07,Electric Bill,15920.62
TXN0930023,2025-07-03,TRANSFER,292.29,Electric Bill,16212.91
