TransactionID,Date,Type,Amount,Description,Balance
TXN0880000,2025-08-03,DEBIT,885.83,Coffee Shop,35942.49
TXN0880001,2025-08-04,TRANSFER,111.49,Electric Bill,36053.98
TXN0880002,2025-08-05,TRANSFER,415.14,Amazon,36469.12
TXN0880003,2025-08-06,DEBIT,835.47,Amazon,35633.65
TXN0880004,2025-08-07,TRANSFER,112.22,Salary,35745.87
TXN0880005,2025-08-08,PAYMENT,531.59,Salary,35214.28
TXN0880006,2025-08-09,TRANSFER,597.01,Coffee Shop,35811.29
TXN0880007,2025-08-10,CREDIT,166.58,Salary,35977.87
TXN0880008,2025-08-11,CREDIT,937.0,Transfer to Savings,36914.87
TXN0880009,2025-08-12,CREDIT,233.13,Salary,37148.0
TXN0880010,2025-08-13,PAYMENT,862.17,Amazon,36285.83
TXN0880011,2025-08-14,DEBIT,619.77,Transfer to Savings,35666.06
TXN0880012,2025-08-15,DEBIT,578.01,Amazon,35088.05
TXN0880013,2025-08-16,DEBIT,158.8,Restaurant,34929.25
TXN0880014,2025-08-17,CREDIT,883.8,Amazon,35813.05
TXN0880015,2025-08-18,PAYMENT,53.6,Coffee Shop,35759.45
TXN0880016,2025-08-19,DEBIT,608.35,Walmart,35151.1
TXN0880017,2025-08-20,DEBIT,54.75,Restaurant,35096.35
TXN0880018,2025-08-21,DEBIT,401.11,Restaurant,34695.24
TXN0880019,2025-08-22,CREDIT,776.0,Transfer to Savings,35471.24
TXN0880020,2025-08-23,TRANSFER,665.06,Transfer to Savings,36136.3
TXN0880021,2025-08-24,DEBIT,630.05,Salary,35506.25
TXN0880022,2025-08-25,CREDIT,251.79,Amazon,35758.04
TXN0880023,2025-08-26,CREDIT,858.34,Electric Bill,36616.38
TXN0880024,2025-08-27,PAYMENT,843.33,Salary,35773.05
