TransactionID,Date,Type,Amount,Description,Balance
TXN0870000,2025-08-23,DEBIT,246.36,Coffee Shop,4424.48
TXN0870001,2025-08-24,TRANSFER,405.23,Transfer to Savings,4829.71
TXN0870002,2025-08-25,DEBIT,570.83,Coffee Shop,4258.88
TXN0870003,2025-08-26,PAYMENT,667.53,Transfer to Savings,3591.35
TXN0870004,2025-08-27,CREDIT,422.73,Salary,4014.08
TXN0870005,2025-08-28,DEBIT,56.91,Restaurant,3957.17
TXN0870006,2025-08-29,PAYMENT,266.37,Coffee Shop,3690.8
TXN0870007,2025-08-30,CREDIT,254.3,Coffee Shop,3945.1
TXN0870008,2025-08-31,DEBIT,467.24,Electric Bill,3477.86
TXN0870009,2025-09-01,DEBIT,115.63,Walmart,3362.23
TXN0870010,2025-09-02,PAYMENT,917.45,Transfer to Savings,2444.78
TXN0870011,2025-09-03,PAYMENT,266.78,Restaurant,2178.0
TXN0870012,2025-09-04,PAYMENT,391.27,Coffee Shop,1786.73
TXN0870013,2025-09-05,TRANSFER,666.18,Walmart,2452.91
TXN0870014,2025-09-06,CREDIT,674.97,Salary,3127.88
TXN0870015,2025-09-07,DEBIT,344.43,Coffee Shop,2783.45
TXN0870016,2025-09-08,CREDIT,516.24,Amazon,3299.69
TXN0870017,2025-09-09,CREDIT,551.09,Salary,3850.78
TXN0870018,2025-09-10,PAYMENT,523.49,Coffee Shop,3327.29
TXN0870019,2025-09-11,TRANSFER,174.22,Transfer to Savings,3501.51
TXN0870020,2025-09-12,TRANSFER,463.08,Walmart,3964.59
TXN0870021,2025-09-13,PAYMENT,888.22,Restaurant,3076.37
TXN0870022,2025-09-14,TRANSFER,294.85,Coffee Shop,3371.22
TXN0870023,2025-09-15,DEBIT,188.4,Restaurant,3182.82
TXN0870024,2025-09-16,DEBIT,950.35,Walmart,2232.47
TXN0870025,2025-09-17,CREDIT,221.08,Walmart,2453.55
TXN0870026,2025-09-18,CREDIT,582.3,Walmart,3035.85
TXN0870027,2025-09-19,TRANSFER,793.34,Salary,3829.19
TXN0870028,2025-09-20,CREDIT,533.12,Restaurant,4362.31
TXN0870029,2025-09-21,DEBIT,167.74,Walmart,4194.57
TXN0870030,2025-09-22,DEBIT,727.07,Amazon,3467.5
TXN0870031,2025-09-23,DEBIT,97.03,Walmart,3370.47
TXN0870032,2025-09-24,TRANSFER,347.99,Salary,3718.46
TXN0870033,2025-09-25,DEBIT,746.72,Salary,2971.74
TXN0870034,2025-09-26,CREDIT,811.16,Walmart,3782.9
TXN0870035,2025-09-27,TRANSFER,927.83,Restaurant,4710.73
TXN0870036,2025-09-28,PAYMENT,716.26,Amazon,3994.47
TXN0870037,2025-09-29,TRANSFER,892.12,Electric Bill,4886.59
TXN0870038,2025-09-30,CREDIT,436.76,Coffee Shop,5323.35
TXN0870039,2025-10-01,TRANSFER,257.77,Walmart,5581.12
TXN0870040,2025-10-02,DEBIT,298.53,Salary,5282.59
