TransactionID,Date,Type,Amount,Description,Balance
TXN0590000,2025-12-22,PAYMENT,772.36,Salary,20448.21
TXN0590001,2025-12-23,DEBIT,583.49,Electric Bill,19864.72
TXN0590002,2025-12-24,TRANSFER,523.79,Electric Bill,20388.51
TXN0590003,2025-12-25,PAYMENT,299.92,Salary,20088.59
TXN0590004,2025-12-26,PAYMENT,198.95,Amazon,19889.64
TXN0590005,2025-12-27,TRANSFER,573.46,Restaurant,20463.1
TXN0590006,2025-12-28,PAYMENT,873.59,Amazon,19589.51
TXN0590007,2025-12-29,TRANSFER,133.06,Restaurant,19722.57
TXN0590008,2025-12-30,TRANSFER,915.74,Transfer to Savings,20638.31
TXN0590009,2025-12-31,PAYMENT,690.4,Transfer to Savings,19947.91
TXN0590010,2026-01-01,DEBIT,416.24,Transfer to Savings,19531.67
TXN0590011,2026-01-02,DEBIT,174.18,Restaurant,19357.49
TXN0590012,2026-01-03,PAYMENT,266.79,Coffee Shop,19090.7
TXN0590013,2026-01-04,CREDIT,315.35,Restaurant,19406.05
TXN0590014,2026-01-05,TRANSFER,337.06,Walmart,19743.11
TXN0590015,2026-01-06,TRANSFER,22.23,Coffee Shop,19765.34
TXN0590016,2026-01-07,PAYMENT,858.92,Electric Bill,18906.42
TXN0590017,2026-01-08,TRANSFER,527.82,Electric Bill,19434.24
TXN0590018,2026-01-09,DEBIT,680.17,Walmart,18754.07
TXN0590019,2026-01-10,PAYMENT,553.75,Walmart,18200.32
TXN0590020,2026-01-11,TRANSFER,456.04,Coffee Shop,18656.36
TXN0590021,2026-01-12,CREDIT,561.93,Salary,19218.29
TXN0590022,2026-01-13,TRANSFER,742.96,Walmart,19961.25
TXN0590023,2026-01-14,DEBIT,137.79,Walmart,19823.46
TXN0590024,2026-01-15,DEBIT,72.99,Electric Bill,19750.47
TXN0590025,2026-01-16,CREDIT,447.52,Restaurant,20197.99
TXN0590026,2026-01-17,PAYMENT,748.16,Electric Bill,19449.83
TXN0590027,2026-01-18,TRANSFER,421.68,Coffee Shop,19871.51
TXN0590028,2026-01-19,PAYMENT,247.94,Walmart,19623.57
TXN0590029,2026-01-20,DEBIT,799.94,Coffee Shop,18823.63
TXN0590030,2026-01-21,DEBIT,496.94,Electric Bill,18326.69
TXN0590031,2026-01-22,CREDIT,863.62,Walmart,19190.31
TXN0590032,2026-01-23,DEBIT,67.31,Salary,19123.0
TXN0590033,2026-01-24,PAYMENT,709.18,Transfer to Savings,18413.82
TXN0590034,2026-01-25,DEBIT,803.25,Amazon,17610.57
TXN0590035,2026-01-26,TRANSFER,271.53,Amazon,17882.1
TXN0590036,2026-01-27,CREDIT,902.52,Transfer to Savings,18784.62
TXN0590037,2026-01-28,DEBIT,844.32,Restaurant,17940.3
