TransactionID,Date,Type,Amount,Description,Balance
TXN0130000,2025-12-19,CREDIT,376.89,Amazon,5114.45
TXN0130001,2025-12-20,CREDIT,733.74,Amazon,5848.19
TXN0130002,2025-12-21,PAYMENT,791.29,Amazon,5056.9
TXN0130003,2025-12-22,PAYMENT,629.36,Electric Bill,4427.54
TXN0130004,2025-12-23,PAYMENT,79.95,Restaurant,4347.59
TXN0130005,2025-12-24,TRANSFER,755.4,Salary,5102.99
TXN0130006,2025-12-25,PAYMENT,404.23,Electric Bill,4698.76
TXN0130007,2025-12-26,PAYMENT,425.86,Restaurant,4272.9
TXN0130008,2025-12-27,TRANSFER,461.05,Restaurant,4733.95
TXN0130009,2025-12-28,DEBIT,549.72,Electric Bill,4184.23
TXN0130010,2025-12-29,PAYMENT,359.95,Walmart,3824.28
TXN0130011,2025-12-30,DEBIT,387.62,Coffee Shop,3436.66
TXN0130012,2025-12-31,CREDIT,367.2,Amazon,3803.86
TXN0130013,2026-01-01,TRANSFER,343.13,Transfer to Savings,4146.99
TXN0130014,2026-01-02,TRANSFER,364.49,Coffee Shop,4511.48
TXN0130015,2026-01-03,CREDIT,504.52,Restaurant,5016.0
TXN0130016,2026-01-04,DEBIT,556.81,Transfer to Savings,4459.19
TXN0130017,2026-01-05,DEBIT,117.72,Amazon,4341.47
TXN0130018,2026-01-06,TRANSFER,232.45,Coffee Shop,4573.92
TXN0130019,2026-01-07,CREDIT,320.2,Transfer to Savings,4894.12
TXN0130020,2026-01-08,TRANSFER,616.47,Coffee Shop,5510.59
TXN0130021,2026-01-09,PAYMENT,357.29,Salary,5153.3
TXN0130022,2026-01-10,CREDIT,683.22,Salary,5836.52
TXN0130023,2026-01-11,PAYMENT,44.07,Restaurant,5792.45
