TransactionID,Date,Type,Amount,Description,Balance
TXN0910000,2025-09-16,DEBIT,756.27,Restaurant,2082.49
TXN0910001,2025-09-17,CREDIT,134.98,Walmart,2217.47
TXN0910002,2025-09-18,DEBIT,483.2,Walmart,1734.27
TXN0910003,2025-09-19,TRANSFER,121.37,Coffee Shop,1855.64
TXN0910004,2025-09-20,CREDIT,508.42,Walmart,2364.06
TXN0910005,2025-09-21,TRANSFER,105.0,Restaurant,2469.06
TXN0910006,2025-09-22,PAYMENT,573.93,Coffee Shop,1895.13
TXN0910007,2025-09-23,TRANSFER,905.69,Electric Bill,2800.82
TXN0910008,2025-09-24,DEBIT,82.05,Salary,2718.77
TXN0910009,2025-09-25,TRANSFER,957.43,Transfer to Savings,3676.2
TXN0910010,2025-09-26,DEBIT,206.51,Coffee Shop,3469.69
TXN0910011,2025-09-27,CREDIT,215.07,Electric Bill,3684.76
TXN0910012,2025-09-28,PAYMENT,297.49,Amazon,3387.27
TXN0910013,2025-09-29,PAYMENT,706.75,Electric Bill,2680.52
TXN0910014,2025-09-30,PAYMENT,566.45,Transfer to Savings,2114.07
TXN0910015,2025-10-01,TRANSFER,136.81,Restaurant,2250.88
TXN0910016,2025-10-02,PAYMENT,782.51,Salary,1468.37
TXN0910017,2025-10-03,PAYMENT,772.9,Coffee Shop,695.47
TXN0910018,2025-10-04,TRANSFER,362.33,Restaurant,1057.8
TXN0910019,2025-10-05,PAYMENT,62.0,Coffee Shop,995.8
TXN0910020,2025-10-06,DEBIT,485.58,Amazon,510.22
TXN0910021,2025-10-07,PAYMENT,363.7,Walmart,146.52
TXN0910022,2025-10-08,CREDIT,409.2,Transfer to Savings,555.72
TXN0910023,2025-10-09,DEBIT,164.73,Walmart,390.99
TXN0910024,2025-10-10,DEBIT,319.54,Electric Bill,71.45
TXN0910025,2025-10-11,PAYMENT,895.47,Electric Bill,-824.02
TXN0910026,2025-10-12,PAYMENT,46.88,Walmart,-870.9
TXN0910027,2025-10-13,PAYMENT,507.94,Electric Bill,-1378.84
TXN0910028,2025-10-14,TRANSFER,313.29,Transfer to Savings,-1065.55
TXN0910029,2025-10-15,TRANSFER,493.84,Amazon,-571.71
TXN0910030,2025-10-16,CREDIT,268.92,Amazon,-302.79
TXN0910031,2025-10-17,DEBIT,904.83,Walmart,-1207.62
TXN0910032,2025-10-18,DEBIT,306.66,Coffee Shop,-1514.28
TXN0910033,2025-10-19,CREDIT,206.61,Restaurant,-1307.67
TXN0910034,2025-10-20,DEBIT,934.46,Amazon,-2242.13
TXN0910035,2025-10-21,DEBIT,475.04,Transfer to Savings,-2717.17
TXN0910036,2025-10-22,CREDIT,755.51,Transfer to Savings,-1961.66
TXN0910037,2025-10-23,DEBIT,374.66,Amazon,-2336.32
TXN0910038,2025-10-24,DEBIT,527.89,Amazon,-2864.21
TXN0910039,2025-10-25,PAYMENT,529.02,Electric Bill,-3393.23
