TransactionID,Date,Type,Amount,Description,Balance
TXN0110000,2025-02-03,PAYMENT,19.52,Salary,31287.52
TXN0110001,2025-02-04,PAYMENT,115.66,Walmart,31171.86
TXN0110002,2025-02-05,DEBIT,492.26,Electric Bill,30679.6
TXN0110003,2025-02-06,CREDIT,792.06,Salary,31471.66
TXN0110004,2025-02-07,PAYMENT,582.93,Electric Bill,30888.73
TXN0110005,2025-02-08,PAYMENT,185.16,Walmart,30703.57
TXN0110006,2025-02-09,PAYMENT,637.9,Amazon,30065.67
TXN0110007,2025-02-10,TRANSFER,353.45,Amazon,30419.12
TXN0110008,2025-02-11,TRANSFER,642.55,Walmart,31061.67
TXN0110009,2025-02-12,CREDIT,291.35,Transfer to Savings,31353.02
TXN0110010,2025-02-13,DEBIT,504.4,Transfer to Savings,30848.62
TXN0110011,2025-02-14,PAYMENT,699.76,Restaurant,30148.86
TXN0110012,2025-02-15,DEBIT,381.84,Transfer to Savings,29767.02
TXN0110013,2025-02-16,DEBIT,343.76,Coffee Shop,29423.26
TXN0110014,2025-02-17,PAYMENT,695.76,Restaurant,28727.5
TXN0110015,2025-02-18,DEBIT,729.28,Transfer to Savings,27998.22
TXN0110016,2025-02-19,TRANSFER,286.0,Walmart,28284.22
TXN0110017,2025-02-20,TRANSFER,157.47,Amazon,28441.69
TXN0110018,2025-02-21,TRANSFER,326.43,Coffee Shop,28768.12
TXN0110019,2025-02-22,TRANSFER,159.25,Electric Bill,28927.37
TXN0110020,2025-02-23,PAYMENT,440.8,Salary,28486.57
TXN0110021,2025-02-24,DEBIT,479.4,Restaurant,28007.17
TXN0110022,2025-02-25,TRANSFER,737.05,Restaurant,28744.22
TXN0110023,2025-02-26,CREDIT,864.12,Transfer to Savings,29608.34
TXN0110024,2025-02-27,DEBIT,440.79,Salary,29167.55
TXN0110025,2025-02-28,CREDIT,499.09,Amazon,29666.64
TXN0110026,2025-03-01,TRANSFER,380.06,Restaurant,30046.7
TXN0110027,2025-03-02,DEBIT,563.12,Coffee Shop,29483.58
TXN0110028,2025-03-03,CREDIT,796.01,Electric Bill,30279.59
TXN0110029,2025-03-04,TRANSFER,997.29,Electric Bill,31276.88
TXN0110030,2025-03-05,PAYMENT,620.3,Salary,30656.58
TXN0110031,2025-03-06,TRANSFER,717.24,Coffee Shop,31373.82
TXN0110032,2025-03-07,CREDIT,171.06,Electric Bill,31544.88
TXN0110033,2025-03-08,PAYMENT,285.63,Restaurant,31259.25
TXN0110034,2025-03-09,CREDIT,130.73,Amazon,31389.98
TXN0110035,2025-03-10,TRANSFER,354.86,Transfer to Savings,31744.84
TXN0110036,2025-03-11,CREDIT,61.96,Amazon,31806.8
TXN0110037,2025-03-12,DEBIT,149.91,Amazon,31656.89
TXN0110038,2025-03-13,DEBIT,289.21,Electric Bill,31367.68
TXN0110039,2025-03-14,DEBIT,220.52,Transfer to Savings,31147.16
TXN0110040,2025-03-15,PAYMENT,896.72,Coffee Shop,30250.44
