TransactionID,Date,Type,Amount,Description,Balance
TXN0100000,2025-04-03,CREDIT,897.6,Amazon,46098.1
TXN0100001,2025-04-04,TRANSFER,438.57,Restaurant,46536.67
TXN0100002,2025-04-05,DEBIT,360.69,Electric Bill,46175.98
TXN0100003,2025-04-06,TRANSFER,925.21,Electric Bill,47101.19
TXN0100004,2025-04-07,CREDIT,588.92,Salary,47690.11
TXN0100005,2025-04-08,TRANSFER,161.61,Salary,47851.72
TXN0100006,2025-04-09,DEBIT,125.86,Restaurant,47725.86
TXN0100007,2025-04-10,CREDIT,582.33,Walmart,48308.19
TXN0100008,2025-04-11,PAYMENT,398.1,Salary,47910.09
TXN0100009,2025-04-12,DEBIT,872.64,Walmart,47037.45
TXN0100010,2025-04-13,TRANSFER,276.58,Amazon,47314.03
TXN0100011,2025-04-14,PAYMENT,300.73,Electric Bill,47013.3
TXN0100012,2025-04-15,DEBIT,995.8,Walmart,46017.5
TXN0100013,2025-04-16,DEBIT,352.12,Restaurant,45665.38
TXN0100014,2025-04-17,PAYMENT,428.17,Coffee Shop,45237.21
