Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-B9E29A4E-E05,ACCT-C15ABBBD,2004-11-07,-4628.49,CREDIT,Txn Ref 927879,Phone
TXN-F0E83DFE-255,ACCT-27DB4E5F,2000-03-01,-2249.91,INTEREST,Txn Ref 328482,Phone
TXN-22C5BB31-341,ACCT-513AA463,1993-10-04,-1485.3,INTEREST,Txn Ref 498117,Cheque
TXN-B9EFF799-51D,ACCT-B00CC8FA,2001-06-17,2967.4,CREDIT,Txn Ref 800342,Cheque
TXN-349A2417-0A5,ACCT-305AA242,1992-03-06,-847.16,CREDIT,Txn Ref 909252,Cheque
TXN-3D4555F7-462,ACCT-97D62150,2003-07-06,2053.35,CREDIT,Txn Ref 988536,Phone
TXN-4729ABA9-0F6,ACCT-7208B759,1989-03-05,-2199.92,INTEREST,Txn Ref 911743,Branch
TXN-403CAB56-E7B,ACCT-78B10235,2002-04-30,-743.88,FEE,Txn Ref 974564,ATM
TXN-39235ED5-3AF,ACCT-6C135F65,1990-09-10,-3456.23,INTEREST,Txn Ref 898067,Branch
TXN-1F8A33A6-13D,ACCT-4A213DAD,2003-10-17,-3023.39,INTEREST,Txn Ref 136840,Cheque
TXN-CF1B5D41-B4E,ACCT-883AF8D2,1992-08-23,9252.87,CREDIT,Txn Ref 473480,ATM
TXN-4C69F343-D2C,ACCT-37963DBB,2003-05-24,9573.34,TRANSFER,Txn Ref 748394,Branch
TXN-8C4C738A-6A7,ACCT-8E428C71,1998-01-01,1480.9,INTEREST,Txn Ref 130261,Cheque
TXN-192CB5E3-C76,ACCT-23BDC527,1993-06-06,9936.15,FEE,Txn Ref 119182,ATM
TXN-1ECE3109-679,ACCT-1B27149E,1999-03-19,4483.49,FEE,Txn Ref 996060,Branch
TXN-152EBDCF-18D,ACCT-67C1C2C8,1999-06-01,8335.38,TRANSFER,Txn Ref 939043,Branch
TXN-49F4B01C-323,ACCT-DE933043,1989-04-13,-383.68,FEE,Txn Ref 417018,ATM
TXN-B7958909-B13,ACCT-7C9E3728,1998-11-21,8698.46,DEBIT,Txn Ref 388579,Cheque
TXN-8B693D3D-B0D,ACCT-DE77565E,1996-02-19,3312.85,TRANSFER,Txn Ref 145188,Branch
TXN-32588F97-49B,ACCT-122A2B34,1995-07-19,8756.04,INTEREST,Txn Ref 352862,Cheque
TXN-E9674AE2-410,ACCT-8542207F,1993-08-07,5956.45,FEE,Txn Ref 476948,ATM
TXN-4ED0B9E4-B3B,ACCT-D9CB0515,1990-07-11,3049.35,CREDIT,Txn Ref 947000,Branch
TXN-85B77706-0D5,ACCT-302F500F,1993-10-18,4507.43,INTEREST,Txn Ref 147433,Branch
TXN-69EBA865-2EA,ACCT-0E6CD94A,1995-12-16,-1749.92,TRANSFER,Txn Ref 472172,ATM
TXN-C5387BD7-CA0,ACCT-F439FA83,2002-06-08,-2337.51,DEBIT,Txn Ref 411116,Branch
TXN-AD3A9E74-2B6,ACCT-A11C1232,1989-02-12,8605.31,TRANSFER,Txn Ref 812107,ATM
