Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-E1F36F06-F06,ACCT-B70E81BB,1992-05-03,3992.55,INTEREST,Txn Ref 374206,Cheque
TXN-C39702C5-3B3,ACCT-A3ACE922,2005-02-28,3582.33,DEBIT,Txn Ref 884241,Branch
TXN-C972A8FD-EB5,ACCT-92EB60A0,1995-07-22,-573.97,DEBIT,Txn Ref 237827,ATM
TXN-F0F78DB8-171,ACCT-1920B2FA,1990-11-09,-4140.52,TRANSFER,Txn Ref 232496,ATM
TXN-743C1902-2E0,ACCT-BE89CC70,2001-04-22,1325.88,FEE,Txn Ref 851930,Branch
TXN-A5E2E3D1-C47,ACCT-6B935ED4,1997-03-17,77.46,FEE,Txn Ref 300107,Phone
TXN-FE681A03-D97,ACCT-5791CAA8,1998-03-09,86.52,INTEREST,Txn Ref 129224,Cheque
TXN-545EC340-17D,ACCT-21B0FF6D,1999-03-09,837.79,TRANSFER,Txn Ref 122547,Cheque
TXN-8539BE08-231,ACCT-5D91B3F8,1988-07-06,6685.67,FEE,Txn Ref 133202,Phone
TXN-E3B3B6C4-938,ACCT-05EE4186,2005-11-21,-3498.2,CREDIT,Txn Ref 969715,Branch
TXN-526E5A19-1DE,ACCT-A285A56D,1999-10-28,-2724.65,INTEREST,Txn Ref 812931,Cheque
TXN-0FAD422F-0E6,ACCT-36F7A04F,2001-10-06,1619.77,TRANSFER,Txn Ref 250387,ATM
TXN-F456AD1C-591,ACCT-556AF053,1992-05-12,2300.13,CREDIT,Txn Ref 187513,ATM
TXN-AE1FB66C-B7F,ACCT-889642A9,1996-11-25,-298.73,CREDIT,Txn Ref 687922,ATM
TXN-F599F42D-2D1,ACCT-6F8AC63E,1985-09-07,-4684.89,TRANSFER,Txn Ref 324590,Branch
TXN-349ADB54-949,ACCT-BE7FD1BD,1998-02-14,2977.52,TRANSFER,Txn Ref 909279,Phone
TXN-EE1197FE-D96,ACCT-8EE25A80,1990-05-18,2477.21,DEBIT,Txn Ref 222748,Phone
TXN-EF267B8D-6D7,ACCT-6B935ED4,1999-05-05,2352.25,CREDIT,Txn Ref 848758,Cheque
TXN-02295151-6B0,ACCT-D29DDD5A,1993-03-13,2236.06,DEBIT,Txn Ref 151223,Branch
TXN-3C1B530B-103,ACCT-75A1D2C2,2004-01-03,4358.19,CREDIT,Txn Ref 673174,Phone
TXN-970B78A6-FFF,ACCT-4CCA96CE,1998-08-11,-1558.01,DEBIT,Txn Ref 467742,Branch
TXN-28D36209-51C,ACCT-1560E0AC,1985-05-11,8416.27,FEE,Txn Ref 978472,Cheque
TXN-F6A42B72-D83,ACCT-23B4CBD6,2003-06-12,-1337.53,INTEREST,Txn Ref 511278,Phone
TXN-1CDC2D8A-D44,ACCT-D29DDD5A,2001-01-30,7294.95,INTEREST,Txn Ref 702032,Phone
TXN-AFF98D24-F60,ACCT-DE933043,1986-12-06,702.58,CREDIT,Txn Ref 718687,Phone
TXN-B7EBB3AD-ED3,ACCT-1696C441,1997-05-04,-4648.68,CREDIT,Txn Ref 164834,Branch
TXN-F65A7B0F-C7F,ACCT-1811C7EE,1992-11-02,3700.74,TRANSFER,Txn Ref 257720,ATM
TXN-E717CCA7-47C,ACCT-3278386A,1999-01-07,-1201.45,FEE,Txn Ref 826741,Phone
TXN-0C7305F3-FFB,ACCT-F714635E,1996-10-02,1293.55,DEBIT,Txn Ref 652775,Cheque
TXN-1EC148F6-5E2,ACCT-9E7ACDA7,1987-08-13,5772.26,CREDIT,Txn Ref 372098,Phone
TXN-420C69BD-FA8,ACCT-797362FE,1987-11-09,9887.47,TRANSFER,Txn Ref 886098,Phone
TXN-34B2274F-DA9,ACCT-EB71A1E8,1992-11-29,595.41,TRANSFER,Txn Ref 514333,Cheque
TXN-9A6DEC99-B91,ACCT-71CEE1E6,1994-10-26,4190.61,FEE,Txn Ref 916960,Cheque
TXN-6DF660B7-385,ACCT-3278386A,1986-03-23,9761.39,INTEREST,Txn Ref 719352,Phone
TXN-3AC98C35-C0C,ACCT-FFAD053C,1998-08-23,-4055.59,FEE,Txn Ref 615650,Phone
TXN-2B841DDD-546,ACCT-66CF023E,1997-05-06,3649.75,TRANSFER,Txn Ref 822089,Branch
TXN-5011240E-E5A,ACCT-D2DF58AB,1998-04-11,-3348.26,TRANSFER,Txn Ref 738508,Cheque
TXN-CB754106-25F,ACCT-BFFC9820,2005-12-15,-4803.68,TRANSFER,Txn Ref 610021,Phone
