Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-513852E5-B72,ACCT-2CECDDA6,2003-10-11,7586.83,DEBIT,Txn Ref 353001,ATM
TXN-6411B447-C9F,ACCT-1A1C082D,1987-12-10,2479.64,DEBIT,Txn Ref 811608,Cheque
TXN-2CE5F85D-9B1,ACCT-05F39679,1988-09-14,-1354.83,FEE,Txn Ref 441311,Branch
TXN-BB24576D-40C,ACCT-A791956A,1992-01-05,4512.76,INTEREST,Txn Ref 373677,Phone
TXN-700FD179-BAA,ACCT-FEE8FF51,1989-06-17,8789.73,CREDIT,Txn Ref 767907,Branch
TXN-4D17A828-AF8,ACCT-78B10235,2001-03-25,4272.91,DEBIT,Txn Ref 949890,Phone
TXN-E5FC1EBA-7C3,ACCT-7CB32E58,1992-06-07,-1440.36,CREDIT,Txn Ref 852486,Cheque
TXN-A697E232-124,ACCT-938EEC12,2005-11-08,43.37,DEBIT,Txn Ref 444078,ATM
TXN-3FABCD80-941,ACCT-23BDC527,1997-05-07,-2892.02,DEBIT,Txn Ref 634765,Phone
TXN-A0665771-467,ACCT-EEAA81A9,2002-09-27,-1166.97,DEBIT,Txn Ref 483756,Cheque
TXN-33F6DACB-514,ACCT-B00CC8FA,1998-11-29,475.34,CREDIT,Txn Ref 262054,Cheque
TXN-062A14EF-30B,ACCT-EEF0C07D,1998-05-16,-928.73,CREDIT,Txn Ref 783850,Branch
TXN-4C273FB4-8D2,ACCT-8EE25A80,1987-01-29,4329.48,DEBIT,Txn Ref 382522,ATM
TXN-C59A92E8-32F,ACCT-37105F9F,1994-07-17,2576.36,TRANSFER,Txn Ref 286453,ATM
TXN-2790EB3E-436,ACCT-92C41A7A,2002-03-03,278.13,DEBIT,Txn Ref 492030,ATM
TXN-9CBBD6B5-53C,ACCT-39C79CFC,1989-06-22,4455.0,CREDIT,Txn Ref 213751,Branch
TXN-2418776E-8BF,ACCT-47CC6C3A,2001-06-11,1964.7,CREDIT,Txn Ref 165995,ATM
