Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-86C3B6B1-687,ACCT-6C0DA3EF,1993-02-03,1220.7,CREDIT,Txn Ref 323052,Branch
TXN-9E0C92B1-561,ACCT-062B7F07,1999-08-14,2900.79,DEBIT,Txn Ref 809426,Branch
TXN-3057D4A3-89F,ACCT-D2F81A7C,1992-01-04,2263.9,INTEREST,Txn Ref 102290,Phone
TXN-6CDC271B-FCF,ACCT-B00CC8FA,1988-05-24,-2545.26,CREDIT,Txn Ref 558476,Phone
TXN-FBEB5DCD-89C,ACCT-6DF3CFA4,1988-03-13,800.15,INTEREST,Txn Ref 703388,ATM
TXN-DE97433E-B5E,ACCT-39E71EC3,2002-04-01,8126.56,TRANSFER,Txn Ref 623339,Cheque
TXN-B12074EE-1EF,ACCT-3420EB2F,2000-03-18,4889.32,FEE,Txn Ref 755879,ATM
TXN-B6BDCD45-8CB,ACCT-A3EBC622,2000-07-29,1736.78,DEBIT,Txn Ref 485488,Cheque
TXN-103C0181-C3C,ACCT-70257CF1,1996-05-07,6972.38,CREDIT,Txn Ref 318474,Phone
TXN-48C6B626-DCD,ACCT-C9C43ED8,1998-12-26,-3835.48,TRANSFER,Txn Ref 663837,ATM
TXN-044C6368-460,ACCT-B18C1BA1,1999-02-12,934.6,CREDIT,Txn Ref 253239,Cheque
TXN-AFB03FEF-735,ACCT-A3EBC622,1997-09-12,396.71,DEBIT,Txn Ref 632773,Phone
TXN-D9366699-C53,ACCT-09B64A0D,1990-10-13,1200.07,INTEREST,Txn Ref 331244,Cheque
TXN-0B01A6EA-5BA,ACCT-10EDB0A0,2003-05-02,3127.51,TRANSFER,Txn Ref 317024,Phone
TXN-A097884E-C30,ACCT-7CF7DAE8,1991-04-28,6030.06,DEBIT,Txn Ref 482866,Phone
TXN-4DED7638-ACB,ACCT-FF72A53B,2000-01-09,773.17,INTEREST,Txn Ref 494608,Branch
TXN-3343F0F4-9E7,ACCT-87E64748,1999-03-08,-3529.12,CREDIT,Txn Ref 823598,ATM
TXN-F9B6E14D-F05,ACCT-3E6DA1B0,2000-01-05,1888.46,FEE,Txn Ref 753474,Branch
TXN-6AE79BBD-8DB,ACCT-97806591,2002-08-25,7972.22,INTEREST,Txn Ref 422682,Cheque
TXN-AB0ED999-BC3,ACCT-1560E0AC,1992-08-10,8050.35,FEE,Txn Ref 708991,ATM
TXN-EEA1531E-D41,ACCT-A3FAACC1,2005-05-05,7109.21,TRANSFER,Txn Ref 459421,Phone
TXN-F3B4CC49-7AE,ACCT-8542207F,2005-08-16,-1737.23,TRANSFER,Txn Ref 182241,Branch
TXN-2E2E8038-8CF,ACCT-9311D736,1985-09-05,-707.91,FEE,Txn Ref 664112,Cheque
TXN-5DA036A2-778,ACCT-85B122A4,1999-11-17,-3621.78,TRANSFER,Txn Ref 233023,ATM
TXN-6E44061E-2DF,ACCT-F792DA6E,1988-11-22,21.08,TRANSFER,Txn Ref 601660,Cheque
TXN-F95A687A-4C4,ACCT-CF0ADCA9,2000-01-04,-1216.81,DEBIT,Txn Ref 462653,ATM
TXN-B58E9D0A-F1D,ACCT-A4C7F705,1988-01-06,2764.44,DEBIT,Txn Ref 432886,Cheque
TXN-956C1F20-BA4,ACCT-790D06D8,1997-11-25,9238.15,DEBIT,Txn Ref 570143,Branch
TXN-418CF23C-8E1,ACCT-3EB3C2E2,1999-09-16,4761.83,FEE,Txn Ref 381814,Cheque
TXN-F10A17BC-B65,ACCT-BE89CC70,1986-04-03,5446.11,FEE,Txn Ref 459036,ATM
TXN-75D40F8F-812,ACCT-7C9E3728,1999-05-15,-2451.14,TRANSFER,Txn Ref 419835,Phone
