Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-6726226C-D08,ACCT-C49B7D10,2000-09-09,4158.58,CREDIT,Txn Ref 287016,Branch
TXN-3EA57B14-45E,ACCT-34686F73,1990-09-05,237.78,FEE,Txn Ref 958107,Phone
TXN-05BD857F-B0C,ACCT-D41F6E9D,1995-03-05,-4800.42,INTEREST,Txn Ref 327136,ATM
TXN-40AAA8DB-BCF,ACCT-5747D6DB,2004-02-29,2038.16,CREDIT,Txn Ref 190636,Branch
TXN-088160A4-FBD,ACCT-F76A247B,1989-02-14,3800.94,TRANSFER,Txn Ref 427353,Phone
TXN-F91DD414-FA7,ACCT-0F95613A,2003-12-09,8399.49,TRANSFER,Txn Ref 434888,ATM
TXN-E97C22C4-092,ACCT-AEA4CB94,1992-03-01,-4569.57,FEE,Txn Ref 302876,Phone
TXN-892551A2-DB5,ACCT-27DB4E5F,1998-03-27,2662.12,INTEREST,Txn Ref 338854,Phone
TXN-4118606B-1B2,ACCT-75A1D2C2,2005-04-24,5306.25,CREDIT,Txn Ref 322018,Branch
TXN-E8CF5640-CC6,ACCT-8E428C71,1991-01-18,2183.48,INTEREST,Txn Ref 471076,Phone
TXN-438C6E1D-F58,ACCT-02FDBB0E,1987-06-24,-2992.61,FEE,Txn Ref 253202,Branch
TXN-7195D1B7-0DA,ACCT-516B4F31,1989-03-12,8052.91,INTEREST,Txn Ref 456692,Branch
TXN-78746CF5-5AC,ACCT-7208B759,2004-11-12,6996.29,FEE,Txn Ref 794448,Branch
TXN-2C0123D8-682,ACCT-2F477C35,1999-12-31,-2865.51,TRANSFER,Txn Ref 145116,Cheque
TXN-33BB8A54-2C8,ACCT-5E1679F9,2004-07-29,5097.03,CREDIT,Txn Ref 154479,ATM
TXN-1A1A44E7-D16,ACCT-4CCA96CE,1991-05-21,4963.41,FEE,Txn Ref 663333,Branch
TXN-0C9E8AAE-FA1,ACCT-03F22154,2004-11-13,-4976.71,TRANSFER,Txn Ref 681012,ATM
TXN-E300D467-DA2,ACCT-AEA4CB94,1991-02-08,5704.25,INTEREST,Txn Ref 139449,Cheque
TXN-A9CABF40-F78,ACCT-55A69613,2005-04-02,-4955.07,DEBIT,Txn Ref 276140,Branch
TXN-BFB21325-F84,ACCT-5D91B3F8,1985-09-24,-2551.0,CREDIT,Txn Ref 584876,Phone
TXN-66EB8A4E-E2A,ACCT-5FCC23D6,1995-07-12,-3284.77,CREDIT,Txn Ref 934976,Phone
TXN-42BCF1EF-139,ACCT-5556A714,1985-10-09,3369.94,FEE,Txn Ref 719679,Phone
TXN-71A11E08-975,ACCT-323F7ADD,1993-08-14,9692.47,DEBIT,Txn Ref 722469,Branch
TXN-2F6CCD41-A95,ACCT-751A0340,1994-03-27,4211.31,DEBIT,Txn Ref 458090,Cheque
TXN-5B7EA159-D26,ACCT-2CB30F33,1995-10-13,5950.48,INTEREST,Txn Ref 471129,Branch
TXN-15FD07AA-E4E,ACCT-CC7DBA32,1995-11-13,9350.58,CREDIT,Txn Ref 887549,Phone
TXN-8332A89C-C1D,ACCT-88E4E1DB,1988-11-07,1370.63,TRANSFER,Txn Ref 735252,Branch
TXN-F7E1ADB7-A44,ACCT-5747D6DB,1991-11-13,3902.23,CREDIT,Txn Ref 146142,Branch
TXN-913299FB-477,ACCT-FF72A53B,1985-06-06,5062.88,DEBIT,Txn Ref 647365,Cheque
TXN-1AF72CD7-182,ACCT-F439FA83,1995-09-29,2605.88,CREDIT,Txn Ref 986153,Phone
TXN-A5F6E3EE-10B,ACCT-92EB60A0,1990-05-01,4448.77,CREDIT,Txn Ref 210361,Phone
TXN-65F5CCD2-86D,ACCT-530AF644,1985-01-22,2546.93,DEBIT,Txn Ref 934981,Cheque
TXN-52F5BD5F-999,ACCT-75A1D2C2,2003-01-03,-1882.39,CREDIT,Txn Ref 262178,Phone
