Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-49B64928-E9F,ACCT-C8494374,1990-07-10,-1485.9,CREDIT,Txn Ref 490447,Branch
TXN-AF28F9B5-910,ACCT-766E0002,1989-05-01,256.53,FEE,Txn Ref 610026,Cheque
TXN-C76566F0-E75,ACCT-F857AD78,2002-10-03,7272.1,FEE,Txn Ref 675372,Cheque
TXN-57FD75D3-43D,ACCT-B3ECABB4,2000-01-25,-2022.49,TRANSFER,Txn Ref 374839,ATM
TXN-455152F5-214,ACCT-A3FAACC1,2005-05-15,-4640.37,FEE,Txn Ref 670443,ATM
TXN-D79F33ED-637,ACCT-CC0F8A12,2004-02-15,8842.78,INTEREST,Txn Ref 193248,Phone
TXN-04179FDE-548,ACCT-D2F28384,1991-07-20,8548.32,CREDIT,Txn Ref 927819,Branch
TXN-A877661E-F79,ACCT-6C0DA3EF,1999-06-03,-4168.8,INTEREST,Txn Ref 497099,Phone
TXN-24F03B8D-F47,ACCT-778BF1C5,1986-03-10,-1855.55,TRANSFER,Txn Ref 171167,Branch
TXN-D8E45DF6-1EE,ACCT-27DB4E5F,1986-08-18,9750.64,INTEREST,Txn Ref 680522,Cheque
TXN-E4C992B8-0A9,ACCT-87E64748,1998-04-10,3424.43,TRANSFER,Txn Ref 187784,ATM
TXN-210F0EC2-13A,ACCT-05F39679,1989-09-03,-3048.82,TRANSFER,Txn Ref 668439,ATM
TXN-79293953-B59,ACCT-8619EDB1,2002-04-07,6199.98,CREDIT,Txn Ref 468133,Phone
TXN-CE9B33E5-4DF,ACCT-751A0340,1998-04-19,224.66,CREDIT,Txn Ref 484201,ATM
TXN-1D21CE0F-381,ACCT-C7ABB993,2000-07-09,5124.75,INTEREST,Txn Ref 181155,ATM
TXN-4EB7AC15-DED,ACCT-797362FE,1998-03-21,-555.56,TRANSFER,Txn Ref 636355,Branch
TXN-C97F0B0D-1AD,ACCT-AE1662C5,1996-04-06,-4141.85,FEE,Txn Ref 386192,Cheque
TXN-4EE3B0D4-023,ACCT-4A213DAD,1998-12-26,7234.7,INTEREST,Txn Ref 767300,Branch
TXN-C32FE9A1-6FE,ACCT-654B7904,1998-04-28,2857.24,CREDIT,Txn Ref 193909,Cheque
TXN-47E3284F-CBE,ACCT-9B2FA3D2,2000-12-27,4661.84,FEE,Txn Ref 830355,Branch
TXN-5A5F01A5-3E5,ACCT-122A2B34,1985-08-03,-337.7,INTEREST,Txn Ref 655151,ATM
TXN-A2A8B6A1-B54,ACCT-ABBE9103,2003-11-06,9199.67,DEBIT,Txn Ref 862234,Branch
TXN-C39B41EA-825,ACCT-158F5B57,1992-08-22,1868.74,TRANSFER,Txn Ref 944756,Branch
TXN-4292990A-D49,ACCT-EEF0C07D,2003-12-14,4962.69,DEBIT,Txn Ref 657561,Phone
TXN-DCC41A96-4AF,ACCT-CF0ADCA9,1998-12-14,-2149.47,TRANSFER,Txn Ref 240007,Cheque
TXN-6C4DDB97-397,ACCT-A791956A,2002-11-02,7550.61,INTEREST,Txn Ref 482368,Phone
