Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-E6246CE5-B90,ACCT-23B4CBD6,1996-02-08,-1932.75,DEBIT,Txn Ref 786676,Cheque
TXN-4FF48D81-B21,ACCT-30162175,1993-01-18,3838.68,DEBIT,Txn Ref 700932,Phone
TXN-288AD97A-C6D,ACCT-9E7ACDA7,1991-07-13,-3123.85,CREDIT,Txn Ref 381089,Cheque
TXN-579F4C35-25E,ACCT-EFA8A2F8,2004-08-02,4808.53,FEE,Txn Ref 279969,Phone
TXN-8EE941C9-A34,ACCT-8D3E0EE2,1994-06-17,-2416.06,TRANSFER,Txn Ref 115907,Cheque
TXN-889D4660-71D,ACCT-19A9BE55,1991-01-02,7672.48,CREDIT,Txn Ref 157640,Cheque
TXN-7AA659D8-32E,ACCT-4A213DAD,1986-10-30,-341.04,CREDIT,Txn Ref 332392,ATM
TXN-8083A8FD-007,ACCT-BE9EAA4E,1993-05-21,8437.97,DEBIT,Txn Ref 525148,Phone
TXN-44EF5037-F4B,ACCT-BA5E25E4,2000-01-04,-3490.28,TRANSFER,Txn Ref 429940,Branch
TXN-EBF1AB71-E10,ACCT-797362FE,1988-12-28,8860.17,CREDIT,Txn Ref 873707,ATM
TXN-967DAF89-43C,ACCT-19FDAA33,1996-01-03,3077.89,INTEREST,Txn Ref 958568,Cheque
TXN-01251AC1-35A,ACCT-778BF1C5,2004-04-26,-3798.78,CREDIT,Txn Ref 903178,Branch
TXN-0D76608D-5EB,ACCT-FE0DC5A6,1997-09-12,-3099.87,DEBIT,Txn Ref 685365,ATM
TXN-1D888932-EFC,ACCT-8542207F,1988-10-07,1477.49,DEBIT,Txn Ref 204716,Cheque
TXN-F47E42FE-A9F,ACCT-8EE25A80,1998-07-30,9663.7,DEBIT,Txn Ref 889264,Cheque
TXN-4C7A2900-729,ACCT-2CD90D17,1991-07-04,-67.71,FEE,Txn Ref 302289,ATM
TXN-BB37E8E3-3D7,ACCT-C2FF4122,2004-06-19,1656.4,CREDIT,Txn Ref 399762,Branch
TXN-197B7A60-79E,ACCT-37963DBB,2004-11-06,-887.24,TRANSFER,Txn Ref 500710,Cheque
TXN-E0A6D6E5-345,ACCT-D2F28384,1987-09-17,7191.41,TRANSFER,Txn Ref 322292,Branch
TXN-E9CC0700-313,ACCT-DE933043,2002-02-03,7093.95,DEBIT,Txn Ref 687260,Cheque
TXN-65F3C9AE-841,ACCT-CC0F8A12,1995-06-25,9514.31,INTEREST,Txn Ref 255998,Phone
