Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-20F80C18-EC7,ACCT-92C41A7A,1989-04-13,5908.96,CREDIT,Txn Ref 258480,ATM
TXN-E9DEBCCC-8C1,ACCT-1F3E47F9,2000-04-28,2758.4,DEBIT,Txn Ref 398389,Branch
TXN-86E1CA8F-2E6,ACCT-A11C1232,1993-04-25,5767.9,DEBIT,Txn Ref 805230,Phone
TXN-4A2F4AE6-3C4,ACCT-BE7FD1BD,1986-10-30,-3068.37,DEBIT,Txn Ref 761224,Phone
TXN-7E167896-515,ACCT-A9531F51,1992-07-22,2236.5,DEBIT,Txn Ref 796506,Phone
TXN-FCF46563-687,ACCT-EB71A1E8,1991-11-14,-1576.66,INTEREST,Txn Ref 293570,Branch
TXN-6565EDE5-B4D,ACCT-36F7A04F,1997-11-29,2502.77,CREDIT,Txn Ref 176821,Branch
TXN-8C974170-E54,ACCT-8FDDCFCA,1991-07-21,176.08,INTEREST,Txn Ref 541795,Branch
TXN-426F9C46-850,ACCT-6C135F65,1993-10-06,9422.78,INTEREST,Txn Ref 734929,ATM
TXN-B231B7C9-579,ACCT-E9F9275B,1986-03-15,-2003.18,TRANSFER,Txn Ref 453941,Phone
TXN-F722829C-781,ACCT-5D91B3F8,2003-11-26,6184.04,CREDIT,Txn Ref 808571,Branch
TXN-F674FAA0-5A2,ACCT-BC96DAF5,1991-08-11,63.87,FEE,Txn Ref 556632,ATM
TXN-79C31BBE-69E,ACCT-5136EC4A,1999-01-12,8007.28,FEE,Txn Ref 677534,Phone
TXN-C1AD0475-F6C,ACCT-A2F9D1D8,2002-02-18,3905.9,DEBIT,Txn Ref 191900,ATM
TXN-313D0917-6E2,ACCT-2F2EEE13,1994-04-09,9303.04,CREDIT,Txn Ref 944001,Cheque
TXN-C220416F-A11,ACCT-DD12CC15,2001-07-12,9341.93,DEBIT,Txn Ref 505870,ATM
TXN-006402EC-E28,ACCT-C49B7D10,1993-05-05,-3916.16,CREDIT,Txn Ref 454066,Phone
TXN-8F2FACCF-AD6,ACCT-A24A5F5F,1989-10-22,8664.93,CREDIT,Txn Ref 322521,Branch
TXN-10BB43AD-17D,ACCT-305AA242,1987-11-08,-2913.2,TRANSFER,Txn Ref 316838,Cheque
TXN-2AC8089D-311,ACCT-EB71A1E8,1986-08-16,1471.5,FEE,Txn Ref 853952,ATM
TXN-015AF13C-1C5,ACCT-778BF1C5,2000-06-21,-2586.44,INTEREST,Txn Ref 949231,Cheque
TXN-42253A70-1B6,ACCT-07EBD6F6,1986-03-22,4861.79,DEBIT,Txn Ref 832983,Cheque
TXN-4C1F5BFB-A3B,ACCT-D41F6E9D,1999-07-05,-1074.67,FEE,Txn Ref 654579,ATM
TXN-06133DDE-91D,ACCT-3EB3C2E2,1993-11-13,-3633.71,TRANSFER,Txn Ref 695576,ATM
TXN-63E441B3-B84,ACCT-69358645,1994-07-04,-2153.74,INTEREST,Txn Ref 223250,Phone
TXN-55A17066-3FF,ACCT-88E4E1DB,1987-04-20,6966.11,CREDIT,Txn Ref 283552,Branch
TXN-7BA7698C-8C6,ACCT-9F508757,1999-12-26,-91.0,DEBIT,Txn Ref 471364,ATM
TXN-F6E1CFAD-C8A,ACCT-0E3464A8,1995-04-10,-319.64,CREDIT,Txn Ref 939540,Phone
TXN-9D9E053F-A12,ACCT-3DFE79FE,1987-12-07,4284.66,DEBIT,Txn Ref 836320,Phone
TXN-D3CCD498-D85,ACCT-3EB3C2E2,1992-09-04,5908.57,CREDIT,Txn Ref 383227,ATM
TXN-8A7EE272-25D,ACCT-F7653352,2002-03-03,8326.74,FEE,Txn Ref 191023,Branch
TXN-1206C1D3-877,ACCT-87E64748,1986-11-23,8492.98,DEBIT,Txn Ref 669131,ATM
TXN-063164D3-47B,ACCT-0BC29B60,1986-09-11,7169.49,CREDIT,Txn Ref 344195,Phone
TXN-05275532-840,ACCT-55D9D121,1986-09-10,6439.66,FEE,Txn Ref 775933,ATM
TXN-92839A34-719,ACCT-6C0DA3EF,1993-04-14,4024.25,DEBIT,Txn Ref 638671,ATM
TXN-86CD73E9-1DC,ACCT-A0E80433,1995-11-16,530.16,CREDIT,Txn Ref 436572,Phone
TXN-EB1012B1-641,ACCT-FF4E517D,1990-09-06,-2693.23,CREDIT,Txn Ref 982452,ATM
TXN-C14803F0-57E,ACCT-158F5B57,1999-10-23,4503.42,TRANSFER,Txn Ref 672395,Phone
TXN-BC6B6C4E-2CA,ACCT-97CDB5AD,1994-03-19,4268.7,DEBIT,Txn Ref 895552,Cheque
TXN-62230EA1-B9F,ACCT-6DC42329,1995-02-14,6561.54,DEBIT,Txn Ref 681277,ATM
TXN-1EE5DBC1-E9F,ACCT-26EBD866,2005-02-21,7188.42,INTEREST,Txn Ref 136557,ATM
TXN-CE6ECAD8-0BD,ACCT-1B27149E,1999-04-13,4822.22,DEBIT,Txn Ref 359183,Phone
TXN-8D280D31-60D,ACCT-F0FDAF3E,1999-07-21,9384.19,TRANSFER,Txn Ref 938734,Phone
TXN-B2F34B10-1CB,ACCT-8E428C71,1997-08-18,-3714.4,TRANSFER,Txn Ref 334169,Phone
TXN-C6E76B51-093,ACCT-DD12CC15,1996-02-18,-523.44,FEE,Txn Ref 979077,Phone
