Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-FA92E526-BFD,ACCT-88A482FB,1993-10-04,2874.59,INTEREST,Txn Ref 222432,ATM
TXN-C84F8628-B19,ACCT-883AF8D2,1999-01-31,8588.62,FEE,Txn Ref 124106,Phone
TXN-F8572A55-87F,ACCT-F0FDAF3E,1995-11-03,-3430.93,FEE,Txn Ref 833883,ATM
TXN-D1524ADD-220,ACCT-80B585BF,1988-12-14,1470.85,DEBIT,Txn Ref 685872,Phone
TXN-EB5DF71B-967,ACCT-D2F28384,1989-10-08,8705.28,DEBIT,Txn Ref 354426,Branch
TXN-4D02FA9C-532,ACCT-A8722EB9,1997-07-09,-3672.21,TRANSFER,Txn Ref 870863,Phone
TXN-FD1FB9DB-C24,ACCT-DD12CC15,1996-10-27,-55.87,TRANSFER,Txn Ref 259318,Branch
TXN-B0FDDE70-773,ACCT-5B418A28,1992-09-25,6918.22,TRANSFER,Txn Ref 210032,Branch
TXN-B7AA8343-AA5,ACCT-305AA242,1986-01-05,6354.76,FEE,Txn Ref 961040,Cheque
TXN-EBB06894-1D8,ACCT-62CC00D9,1997-02-23,-3617.12,TRANSFER,Txn Ref 924462,Phone
TXN-F4506EA1-798,ACCT-A11C1232,1996-11-19,-1098.45,TRANSFER,Txn Ref 928267,Phone
TXN-0930E77A-43B,ACCT-20C877BC,2000-09-20,4142.0,FEE,Txn Ref 670943,Cheque
TXN-71CACD9A-EFD,ACCT-21B0FF6D,2002-05-13,3521.06,TRANSFER,Txn Ref 306721,ATM
TXN-4B0D2DE6-02E,ACCT-058ECECA,1996-06-29,3579.62,FEE,Txn Ref 539231,ATM
TXN-4032396B-2AE,ACCT-88E4E1DB,2004-10-12,-4940.77,TRANSFER,Txn Ref 935552,Cheque
TXN-F451FDD5-C4B,ACCT-26EBD866,1986-12-17,2576.93,CREDIT,Txn Ref 296554,Branch
TXN-AE2394BE-6FA,ACCT-654B7904,1987-02-20,3882.2,FEE,Txn Ref 240490,Branch
TXN-43C17330-74F,ACCT-889642A9,2003-07-10,8965.76,DEBIT,Txn Ref 723293,Cheque
TXN-BE61F8AD-BF6,ACCT-9E7ACDA7,1991-08-14,7567.78,FEE,Txn Ref 904265,Phone
TXN-2B9BDB7C-EDC,ACCT-7AA57FEC,1992-10-26,5849.14,FEE,Txn Ref 479387,Cheque
TXN-1DBF2250-3FE,ACCT-A618E51C,1987-12-03,5595.02,INTEREST,Txn Ref 801821,Phone
TXN-8D662E2C-855,ACCT-6F8AC63E,2001-03-08,5636.1,INTEREST,Txn Ref 615008,ATM
TXN-82D27F0B-096,ACCT-71CEE1E6,2005-09-22,3347.95,CREDIT,Txn Ref 481646,ATM
TXN-EBDB24C3-6A1,ACCT-6B935ED4,1990-01-25,4141.91,INTEREST,Txn Ref 264048,Phone
TXN-A0312823-3D6,ACCT-4CCA96CE,1995-05-17,855.06,INTEREST,Txn Ref 210239,ATM
TXN-3B531359-05A,ACCT-F393062C,1995-05-15,-1426.88,FEE,Txn Ref 331234,Cheque
TXN-95FE8EC3-1AD,ACCT-513AA463,1992-06-03,-1684.93,INTEREST,Txn Ref 375433,Branch
TXN-94D2E40E-0D8,ACCT-305AA242,1986-11-09,3695.79,DEBIT,Txn Ref 677072,Branch
TXN-FD90BC9B-5CF,ACCT-9ED57846,1985-04-07,-1023.53,CREDIT,Txn Ref 706130,ATM
TXN-E6392F34-98D,ACCT-7CF7DAE8,1989-09-08,91.33,INTEREST,Txn Ref 775005,Cheque
TXN-2B4B3A6E-C1B,ACCT-2CECDDA6,2005-03-12,-3618.49,CREDIT,Txn Ref 915550,ATM
TXN-F2BB8257-BEF,ACCT-A11C1232,1985-08-19,-3921.23,FEE,Txn Ref 417930,Branch
TXN-6FEF61FF-5D6,ACCT-EEF0C07D,1991-09-20,656.88,FEE,Txn Ref 748232,Cheque
TXN-90A4F2A2-68D,ACCT-9A1CD464,1997-03-30,-4096.68,DEBIT,Txn Ref 218212,Branch
TXN-039CC500-BED,ACCT-EB71A1E8,2003-06-29,3371.0,CREDIT,Txn Ref 192183,Branch
TXN-200042FB-C60,ACCT-F6DE4506,2002-07-19,-1732.51,DEBIT,Txn Ref 163072,Cheque
TXN-8666FCD9-764,ACCT-C8494374,2005-11-15,-4710.61,DEBIT,Txn Ref 654524,ATM
TXN-77B4FA39-9EC,ACCT-B048AE42,2005-12-25,2513.05,INTEREST,Txn Ref 192889,Branch
TXN-5E0DCA4A-56B,ACCT-97CDB5AD,1993-12-30,8649.63,FEE,Txn Ref 874928,ATM
TXN-19471062-3AC,ACCT-1560E0AC,1990-11-28,8829.77,INTEREST,Txn Ref 235428,Branch
TXN-A35393C9-40C,ACCT-02CE59AD,1998-03-02,4199.65,INTEREST,Txn Ref 805776,Phone
TXN-9190551E-9D0,ACCT-3278386A,1990-12-28,1856.3,TRANSFER,Txn Ref 529623,Phone
TXN-E2F10545-209,ACCT-92C41A7A,1988-11-14,5516.16,DEBIT,Txn Ref 614894,ATM
TXN-52DCEF4D-438,ACCT-2F555CFE,1993-08-14,153.46,INTEREST,Txn Ref 885200,ATM
TXN-EE614C06-7FB,ACCT-C9C43ED8,1997-12-27,1134.44,INTEREST,Txn Ref 611415,ATM
TXN-FDAA14BE-0D5,ACCT-EBAFC006,2004-09-04,3952.56,INTEREST,Txn Ref 161914,ATM
TXN-5216B985-7F5,ACCT-E9F9275B,2003-06-09,5169.84,FEE,Txn Ref 862987,Phone
