Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-1C6751E6-4D8,ACCT-5136EC4A,1989-06-18,4780.05,CREDIT,Txn Ref 706592,Phone
TXN-32EE1FE6-DA0,ACCT-D41F6E9D,1991-11-10,6317.99,DEBIT,Txn Ref 340199,Cheque
TXN-4D46E330-8BC,ACCT-6DC42329,1985-01-03,7856.07,FEE,Txn Ref 665543,Phone
TXN-51C158C7-046,ACCT-97D62150,1993-11-21,-2391.91,FEE,Txn Ref 277277,ATM
TXN-51913270-4B3,ACCT-D725166E,1992-01-30,9908.63,CREDIT,Txn Ref 594709,Branch
TXN-B3A31C09-A1B,ACCT-03ED89A8,2002-04-13,-4190.16,FEE,Txn Ref 799417,Cheque
TXN-C323902C-EC5,ACCT-E9F9275B,1991-06-27,8269.31,CREDIT,Txn Ref 664416,Phone
TXN-72BC02C5-ADC,ACCT-47CC6C3A,1989-06-02,-931.26,FEE,Txn Ref 156742,ATM
TXN-E404AF74-098,ACCT-DBFAA7B2,1997-08-23,9568.05,TRANSFER,Txn Ref 146990,Branch
TXN-DF6408F5-DDE,ACCT-80B585BF,1987-05-17,-4470.09,INTEREST,Txn Ref 144289,Branch
TXN-2B25E6C1-A45,ACCT-59B77B58,1992-04-11,1344.59,INTEREST,Txn Ref 243986,Phone
TXN-67BBC43C-B7D,ACCT-A312B274,1990-08-21,-854.86,INTEREST,Txn Ref 461570,Cheque
TXN-60A782A5-BA5,ACCT-07EBD6F6,1990-06-13,959.02,INTEREST,Txn Ref 203470,ATM
TXN-A06095E5-3BC,ACCT-302F500F,2003-10-03,3810.6,CREDIT,Txn Ref 911025,Phone
TXN-F26A1748-DD0,ACCT-1B27149E,1991-05-15,9378.3,INTEREST,Txn Ref 492239,Phone
TXN-BC3925E0-056,ACCT-9B41C41F,1996-07-09,6000.51,FEE,Txn Ref 494396,ATM
TXN-454D697E-E03,ACCT-A9531F51,2001-06-28,7950.82,DEBIT,Txn Ref 687240,Phone
TXN-72A94588-00D,ACCT-4EEC1652,1985-04-06,-1250.93,DEBIT,Txn Ref 615045,Phone
TXN-F362CADE-ECA,ACCT-DBFAA7B2,1989-05-02,-1393.7,CREDIT,Txn Ref 933649,Branch
TXN-2DE81BD2-D8C,ACCT-0E3464A8,2001-05-24,5148.44,FEE,Txn Ref 570068,ATM
TXN-0373214C-ABA,ACCT-21B0FF6D,2004-07-03,1299.94,INTEREST,Txn Ref 471206,Cheque
TXN-555F77BC-397,ACCT-19A9BE55,2003-07-14,3877.19,CREDIT,Txn Ref 134049,Phone
TXN-DD412FDE-F41,ACCT-A6D8A5FB,1992-09-10,-3323.04,FEE,Txn Ref 502370,Phone
TXN-5AE0CD81-98B,ACCT-01F69F2E,1994-11-02,7168.93,TRANSFER,Txn Ref 931802,Phone
TXN-25D50F96-B80,ACCT-FF72A53B,1998-05-14,-2286.43,DEBIT,Txn Ref 882472,Cheque
TXN-44D4A772-DF9,ACCT-02FDBB0E,1994-05-26,-3432.83,FEE,Txn Ref 236713,Cheque
TXN-1087D671-DA3,ACCT-DBFAA7B2,1995-06-27,5099.72,CREDIT,Txn Ref 927295,Phone
TXN-0F96A7B8-835,ACCT-7AA57FEC,1997-10-11,-464.26,DEBIT,Txn Ref 669087,ATM
TXN-1B04B523-ED4,ACCT-4D64A011,1986-05-31,1277.53,INTEREST,Txn Ref 428265,Cheque
TXN-148A4923-9C5,ACCT-36F7A04F,2000-11-14,6943.84,FEE,Txn Ref 598983,ATM
TXN-31C8CA40-A2F,ACCT-379C4835,1986-11-30,1921.76,DEBIT,Txn Ref 925781,Branch
TXN-7C34B76D-449,ACCT-5C0A4CD4,1993-06-18,-193.74,FEE,Txn Ref 798749,Branch
TXN-9056E5F2-B5E,ACCT-A791956A,1986-07-15,4050.81,INTEREST,Txn Ref 901189,ATM
TXN-79EBC74A-C01,ACCT-B3ECABB4,1995-10-11,-3023.89,CREDIT,Txn Ref 300081,Cheque
TXN-9A57F6F6-E5F,ACCT-556AF053,1987-10-22,-2155.98,CREDIT,Txn Ref 516992,Branch
TXN-0238984D-657,ACCT-7CF7DAE8,2005-11-09,7056.83,TRANSFER,Txn Ref 922340,Branch
TXN-344C6E74-C81,ACCT-E377CB32,2005-03-28,-688.85,TRANSFER,Txn Ref 811886,Branch
TXN-E157ED3D-045,ACCT-A0E80433,1998-07-18,-3301.88,INTEREST,Txn Ref 584456,ATM
