Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-63096364-3B4,ACCT-46D47FBD,2000-09-24,1874.86,DEBIT,Txn Ref 480459,Branch
TXN-793B06C2-F4C,ACCT-3C9AC779,1985-11-22,-3323.08,INTEREST,Txn Ref 206984,Phone
TXN-B94F56E3-460,ACCT-89F67CAE,1998-01-06,2508.27,DEBIT,Txn Ref 266135,Branch
TXN-390144F1-D43,ACCT-439B742D,1994-05-26,1020.11,TRANSFER,Txn Ref 871083,Branch
TXN-B689F215-DA1,ACCT-EC9F54BF,1997-03-08,3141.94,DEBIT,Txn Ref 989246,ATM
TXN-7EE6420C-000,ACCT-1C60A149,1992-11-18,-2376.99,DEBIT,Txn Ref 411292,ATM
TXN-43493B43-83B,ACCT-CFA8C856,1994-12-29,4590.75,INTEREST,Txn Ref 232085,Phone
TXN-DD60931F-AD0,ACCT-832EBB0B,2004-04-11,-836.63,CREDIT,Txn Ref 599521,Phone
TXN-88FC0985-724,ACCT-D12BBE7F,1995-02-03,1424.89,FEE,Txn Ref 610110,Cheque
TXN-892A28AA-F04,ACCT-D26706B5,1990-10-26,-2300.05,FEE,Txn Ref 832850,Branch
TXN-A4AD1830-355,ACCT-CD6F63CB,1988-02-09,1850.97,DEBIT,Txn Ref 541065,Phone
TXN-F64B170F-7E3,ACCT-BC34F986,2003-11-07,3501.02,CREDIT,Txn Ref 932077,Phone
TXN-96593C76-A6E,ACCT-C58CDF3F,1995-10-03,8344.21,TRANSFER,Txn Ref 694225,Phone
TXN-B437BD54-3A6,ACCT-E7EDB6AF,1985-10-27,2196.27,DEBIT,Txn Ref 555356,Cheque
TXN-985A56E0-97F,ACCT-8E8CED8B,1989-10-06,2248.46,DEBIT,Txn Ref 646601,Phone
TXN-C46161EB-F1F,ACCT-1628A92B,1991-03-30,-702.97,INTEREST,Txn Ref 385690,Cheque
TXN-E2CE8F34-860,ACCT-7F59948B,1985-11-16,-922.66,CREDIT,Txn Ref 655762,ATM
TXN-BA9060E0-32F,ACCT-9A73D96E,1990-02-24,8429.35,FEE,Txn Ref 393200,Phone
TXN-4FA9C547-5D0,ACCT-89820E16,1995-02-11,6590.01,INTEREST,Txn Ref 968355,Phone
TXN-87232A01-56F,ACCT-96F09E57,2004-11-04,941.61,INTEREST,Txn Ref 928567,Branch
TXN-EFE47439-C9A,ACCT-BE4D3228,1994-12-08,-4532.46,CREDIT,Txn Ref 540529,Phone
TXN-38CEB0C6-4D5,ACCT-E1FDA749,1998-07-29,2603.19,FEE,Txn Ref 739246,ATM
TXN-040C572D-668,ACCT-A0396D27,1996-08-02,-2192.5,TRANSFER,Txn Ref 710751,Phone
