Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-C18BB0E3-413,ACCT-ADE8528D,2003-08-03,-4290.15,DEBIT,Txn Ref 482618,Phone
TXN-8F511F9C-23E,ACCT-36115927,1994-12-21,5902.42,INTEREST,Txn Ref 287169,Cheque
TXN-6493B02E-5AF,ACCT-A060FE58,2005-09-27,5444.91,INTEREST,Txn Ref 824485,Branch
TXN-85EC3C29-74E,ACCT-FD21E983,2001-08-06,-1815.76,TRANSFER,Txn Ref 560761,ATM
TXN-FFA2B860-CE5,ACCT-7A9984C3,1985-06-17,6258.69,FEE,Txn Ref 451969,Cheque
TXN-542736DB-0A7,ACCT-4E2C3899,1996-05-15,5754.77,FEE,Txn Ref 574440,Cheque
TXN-981D7E6D-885,ACCT-87264747,1998-07-16,-3143.76,TRANSFER,Txn Ref 663208,ATM
TXN-C6265F76-15A,ACCT-F451CBE7,1994-09-05,9063.59,DEBIT,Txn Ref 244544,Phone
TXN-EF3C3E56-C9F,ACCT-8946712E,1994-08-29,801.46,CREDIT,Txn Ref 598746,ATM
TXN-A4DC1055-9C3,ACCT-CD6F63CB,1999-03-26,1553.76,TRANSFER,Txn Ref 361923,ATM
TXN-16405274-7E1,ACCT-245E4011,1987-07-25,9389.57,FEE,Txn Ref 670250,Phone
TXN-DA927371-DFE,ACCT-DB659031,2001-12-10,-1905.7,FEE,Txn Ref 592629,Branch
TXN-003FD94B-4D9,ACCT-7DB31ECB,1988-05-22,-1655.79,DEBIT,Txn Ref 688326,ATM
TXN-1B8873D2-D4D,ACCT-77E6FE18,1989-12-22,-3321.11,INTEREST,Txn Ref 810797,Cheque
TXN-A9F32806-6EE,ACCT-692B5900,1988-03-14,8086.46,TRANSFER,Txn Ref 406991,Phone
TXN-0B8DE739-542,ACCT-D53FC1B3,1995-03-28,735.96,INTEREST,Txn Ref 448073,Cheque
TXN-A1E2AE52-FDC,ACCT-919BD0C9,1998-08-24,2185.16,TRANSFER,Txn Ref 146643,Branch
TXN-02E4498F-C7F,ACCT-07940E80,1985-09-15,-551.86,CREDIT,Txn Ref 254368,Phone
TXN-5132486F-902,ACCT-CD6F63CB,1998-01-13,2265.24,INTEREST,Txn Ref 153353,Branch
TXN-F6AAF114-BF5,ACCT-BFDF1F5F,1992-11-18,8729.25,CREDIT,Txn Ref 956768,Branch
TXN-5C70D875-28A,ACCT-A8BD1C27,1997-11-12,-3337.54,TRANSFER,Txn Ref 322761,ATM
TXN-29EFD945-81A,ACCT-2687822F,1998-01-27,4127.32,CREDIT,Txn Ref 600572,Branch
TXN-C1372D2F-84C,ACCT-1AB4589A,1990-09-26,1886.64,INTEREST,Txn Ref 752452,ATM
TXN-98AA9B56-341,ACCT-77E6FE18,1987-10-16,4961.01,FEE,Txn Ref 328198,Branch
TXN-C33AD709-04E,ACCT-7DB31ECB,1993-06-20,-1708.79,CREDIT,Txn Ref 896646,Phone
TXN-C8AB82BA-97E,ACCT-3F30634E,2003-02-17,-1590.04,TRANSFER,Txn Ref 291113,Cheque
TXN-2BAC0AFE-F17,ACCT-7ED6311C,1987-07-28,-3340.29,DEBIT,Txn Ref 655494,ATM
TXN-E65AC4A3-1A2,ACCT-1803CA02,1995-07-20,-4257.21,FEE,Txn Ref 574123,ATM
TXN-36BA156D-65C,ACCT-09D60AC5,2003-07-28,5095.21,TRANSFER,Txn Ref 760775,Cheque
TXN-3EF23A59-44B,ACCT-7F59948B,1985-06-04,2030.92,CREDIT,Txn Ref 230980,Phone
TXN-68655498-AA2,ACCT-79E6D1D6,1987-07-02,3135.42,CREDIT,Txn Ref 979314,Cheque
TXN-21A94934-DB0,ACCT-CE6FD28C,2005-12-20,7840.58,CREDIT,Txn Ref 722573,Cheque
TXN-6FD54924-CA9,ACCT-9C852D18,1992-02-29,-4002.46,DEBIT,Txn Ref 922122,Branch
TXN-898E038D-553,ACCT-F451CBE7,1993-03-15,7651.27,CREDIT,Txn Ref 583072,ATM
TXN-6A7CCAE4-6F0,ACCT-E4F9E531,1997-08-08,9270.11,INTEREST,Txn Ref 817802,Phone
TXN-7F63F4FB-2D1,ACCT-9198315C,1985-06-28,9265.86,INTEREST,Txn Ref 802752,Branch
TXN-DD1A0DB2-AE9,ACCT-95160766,1986-05-27,5124.94,DEBIT,Txn Ref 601991,Phone
TXN-887715BE-5E9,ACCT-245E4011,2003-02-07,-3208.51,TRANSFER,Txn Ref 960875,ATM
TXN-52333837-3DA,ACCT-B1087999,2002-12-06,-4809.8,TRANSFER,Txn Ref 988757,Cheque
TXN-86AABE83-63E,ACCT-ECF97DA1,1991-09-14,454.9,FEE,Txn Ref 208289,ATM
TXN-98DE274E-05C,ACCT-AA949301,1998-01-24,-1031.19,CREDIT,Txn Ref 489128,Branch
TXN-92FD73B7-FFD,ACCT-8239F05A,1999-03-08,2276.89,INTEREST,Txn Ref 755610,ATM
TXN-13405CDB-412,ACCT-77E6FE18,1991-06-03,-4741.31,INTEREST,Txn Ref 346454,Cheque
TXN-CE9227C0-DBF,ACCT-B08DE986,1998-10-07,-621.62,CREDIT,Txn Ref 722597,ATM
TXN-815CF749-1FB,ACCT-1628A92B,2004-07-18,3889.8,DEBIT,Txn Ref 120919,ATM
TXN-B974F60B-B6F,ACCT-8946712E,1994-11-27,9524.32,INTEREST,Txn Ref 911209,Phone
TXN-50631E34-52C,ACCT-F6657CD6,1990-09-16,9975.25,INTEREST,Txn Ref 797353,Cheque
TXN-68620A15-74A,ACCT-89F67CAE,1991-01-12,928.4,INTEREST,Txn Ref 735195,Cheque
TXN-02613174-637,ACCT-CFA8C856,1993-10-29,924.77,FEE,Txn Ref 153164,Phone
TXN-0D0864F5-752,ACCT-777945A6,1987-12-01,6100.68,TRANSFER,Txn Ref 427745,Branch
