Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-DBE3B539-C9E,ACCT-F6657CD6,1993-05-31,3863.37,DEBIT,Txn Ref 135148,ATM
TXN-2A4875A5-35F,ACCT-EB2B1741,1989-11-08,-599.81,CREDIT,Txn Ref 963879,ATM
TXN-9F2188D9-60E,ACCT-0813171C,1995-10-09,6218.54,INTEREST,Txn Ref 715006,ATM
TXN-CE900865-E05,ACCT-AFDDEB4A,2002-03-31,3513.67,INTEREST,Txn Ref 969774,Phone
TXN-19A75B22-5A1,ACCT-4F58811C,1996-10-04,7529.02,FEE,Txn Ref 325815,Phone
TXN-4F13FA51-510,ACCT-0F5B5CB2,1998-07-28,3957.25,DEBIT,Txn Ref 874521,Cheque
TXN-733ADBC8-77A,ACCT-46F78D01,1986-04-19,6652.79,CREDIT,Txn Ref 791103,ATM
TXN-C7E14B7F-7A6,ACCT-B21EA6BA,2002-09-16,8877.96,CREDIT,Txn Ref 583833,ATM
TXN-F43A86D8-9C2,ACCT-15526E33,1988-04-03,-4919.99,DEBIT,Txn Ref 561683,Branch
TXN-0CB91B82-DBC,ACCT-44092426,1994-04-28,4732.58,INTEREST,Txn Ref 469062,Phone
TXN-1FF83C81-9F1,ACCT-2C84B829,1988-07-14,-3575.62,CREDIT,Txn Ref 776954,ATM
TXN-AB211367-F4C,ACCT-D3101A38,1995-12-09,5919.29,INTEREST,Txn Ref 953743,Phone
TXN-714DA031-96D,ACCT-8239F05A,2003-12-08,7909.93,TRANSFER,Txn Ref 732210,Phone
TXN-DD3216DD-F2D,ACCT-1628A92B,1997-05-01,-2287.11,FEE,Txn Ref 398585,Phone
TXN-AF859288-3C8,ACCT-20E6075B,1995-12-15,5579.42,DEBIT,Txn Ref 639651,Cheque
TXN-9DD989BA-DFF,ACCT-A0FE3FFC,1989-08-02,7625.16,TRANSFER,Txn Ref 793042,ATM
TXN-2567D08A-161,ACCT-2CFC4D84,1987-11-12,-1679.43,TRANSFER,Txn Ref 785545,Phone
TXN-9B689A60-68F,ACCT-D26706B5,2001-12-16,9977.74,INTEREST,Txn Ref 694769,Branch
TXN-8BB494D1-6FA,ACCT-3F30634E,2005-12-26,2447.01,CREDIT,Txn Ref 734548,Phone
