Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-23F6EA93-399,ACCT-39DB21F9,1988-11-10,7758.52,TRANSFER,Txn Ref 161825,Phone
TXN-5874CCAB-193,ACCT-94187B4D,1994-12-26,-4881.92,DEBIT,Txn Ref 117409,Branch
TXN-91A9B6B7-D10,ACCT-BC7D7876,1988-11-18,2745.56,CREDIT,Txn Ref 869516,ATM
TXN-5814B4E1-76E,ACCT-287DD478,2001-08-18,9855.17,CREDIT,Txn Ref 754671,Branch
TXN-C17CBE77-C4F,ACCT-CEC0EC8B,1999-06-23,-825.93,INTEREST,Txn Ref 508708,Branch
TXN-AD165339-F9B,ACCT-3C9AC779,2003-10-06,-1219.54,INTEREST,Txn Ref 778087,Cheque
TXN-43AF8876-0D0,ACCT-FDD713D7,1986-02-13,-258.11,TRANSFER,Txn Ref 339511,ATM
TXN-788E33A4-DDC,ACCT-1BBF2161,1998-11-04,-3205.6,FEE,Txn Ref 815174,Phone
TXN-A422D5C4-F31,ACCT-E3716164,1985-02-28,7966.19,TRANSFER,Txn Ref 980498,Phone
TXN-0C11C709-D9F,ACCT-D20A6239,2001-09-28,4890.21,DEBIT,Txn Ref 176222,Cheque
TXN-D0BE28F6-F03,ACCT-422F095A,2002-08-03,301.16,FEE,Txn Ref 628745,ATM
TXN-156DCD8F-3E1,ACCT-CEC0EC8B,1990-05-13,4902.89,FEE,Txn Ref 445169,Cheque
TXN-437F545C-EEC,ACCT-33E9F62A,2004-06-05,-2670.19,INTEREST,Txn Ref 350543,Cheque
TXN-E3423588-038,ACCT-282EF5A6,1998-02-06,3570.29,FEE,Txn Ref 418717,ATM
TXN-8DCE1F4D-CA3,ACCT-620F9574,2004-11-23,8423.9,CREDIT,Txn Ref 585234,Phone
TXN-DB022985-DB8,ACCT-9BB58B05,2000-09-20,-1284.65,INTEREST,Txn Ref 688972,Phone
TXN-0A044AB8-683,ACCT-FDD713D7,1988-03-27,6580.85,TRANSFER,Txn Ref 341426,ATM
