Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-980C2346-C7D,ACCT-620F9574,1994-06-10,9325.16,INTEREST,Txn Ref 249978,Cheque
TXN-C9242D64-59C,ACCT-B8901D52,2000-01-04,6365.76,DEBIT,Txn Ref 852208,Branch
TXN-6216D9F7-643,ACCT-E333A31C,1988-03-24,2335.86,INTEREST,Txn Ref 389170,ATM
TXN-0A2197EE-62A,ACCT-BC1B7A69,1994-06-05,2502.3,INTEREST,Txn Ref 234620,Branch
TXN-6A5DCBA0-DF7,ACCT-F3F61DE7,1990-03-01,-2025.35,TRANSFER,Txn Ref 320538,ATM
TXN-756405DF-6EC,ACCT-1BBF2161,1998-12-05,7508.22,DEBIT,Txn Ref 238608,Branch
TXN-00A7CD10-5D4,ACCT-96BF3CDE,1992-06-13,-1105.3,TRANSFER,Txn Ref 977041,Phone
TXN-87E9FFD0-E51,ACCT-EF1F9C4D,1994-01-06,9658.79,TRANSFER,Txn Ref 100587,Cheque
TXN-7A2D63DE-B65,ACCT-D1200474,2000-04-18,-4855.44,FEE,Txn Ref 262031,Branch
TXN-A19F340B-CB3,ACCT-705785F4,1994-09-03,7559.2,TRANSFER,Txn Ref 828973,Phone
TXN-710DD6E6-63E,ACCT-FD21E983,1997-03-05,2460.16,CREDIT,Txn Ref 119801,Branch
TXN-69C1BD03-F93,ACCT-49D26B65,1996-02-11,8584.55,FEE,Txn Ref 837807,Branch
TXN-833DD269-F30,ACCT-66063832,1991-03-16,-4633.3,INTEREST,Txn Ref 504603,ATM
TXN-D9BFDB74-8A6,ACCT-07C908BD,2005-01-12,702.19,FEE,Txn Ref 591964,Cheque
TXN-14726477-F1A,ACCT-5B50C6DF,1994-11-27,8499.36,CREDIT,Txn Ref 112918,ATM
TXN-67E00AF4-A28,ACCT-CE6FD28C,1987-11-18,9963.98,FEE,Txn Ref 468119,ATM
TXN-0712F637-CF8,ACCT-D49FF29B,1999-08-19,9953.06,CREDIT,Txn Ref 242881,Phone
TXN-9610F966-6F6,ACCT-7A9984C3,2000-05-16,2838.55,INTEREST,Txn Ref 320751,Phone
TXN-2CD91BFA-F0B,ACCT-8946712E,1987-10-22,6539.27,TRANSFER,Txn Ref 288250,Branch
TXN-908D5ACD-D10,ACCT-439B742D,2004-07-05,-116.62,FEE,Txn Ref 764345,Cheque
TXN-46EA608F-2ED,ACCT-61374EF7,1998-03-27,486.59,FEE,Txn Ref 324777,Phone
TXN-6506E7E1-F1B,ACCT-A1633B1E,2004-11-30,-786.77,TRANSFER,Txn Ref 984953,ATM
TXN-9ED3100C-4A3,ACCT-1C60A149,1994-11-27,8608.46,FEE,Txn Ref 206217,ATM
TXN-457101AF-740,ACCT-126E320C,1994-01-03,587.49,TRANSFER,Txn Ref 463644,Branch
TXN-469E8526-CC0,ACCT-1F853B5C,1985-01-25,-3059.97,TRANSFER,Txn Ref 833995,ATM
TXN-7B88E3D4-A6A,ACCT-02409C79,1997-06-06,2787.3,INTEREST,Txn Ref 151206,Phone
TXN-160975D2-F2E,ACCT-B8901D52,1989-10-17,5386.87,INTEREST,Txn Ref 519920,Cheque
TXN-F45350EC-9F5,ACCT-E7EDB6AF,1985-09-12,1234.68,TRANSFER,Txn Ref 403357,ATM
TXN-377E9FD5-AB8,ACCT-BFDF1F5F,1996-11-24,6415.29,FEE,Txn Ref 344432,ATM
TXN-40CF2744-427,ACCT-CAB2BCE6,2004-04-17,-2114.6,FEE,Txn Ref 840555,ATM
TXN-5B056499-BD1,ACCT-CD6F63CB,1986-10-08,4021.71,CREDIT,Txn Ref 612058,Cheque
TXN-3FA49D01-685,ACCT-1BEA508A,1998-11-09,2292.58,CREDIT,Txn Ref 264312,Cheque
TXN-B4ABCB52-D98,ACCT-1C60A149,2001-08-06,8184.93,FEE,Txn Ref 890644,Branch
TXN-62A7F94F-1CB,ACCT-4D2A5D27,1988-02-07,9967.96,FEE,Txn Ref 300564,Cheque
TXN-F5D70441-266,ACCT-422F095A,1998-04-07,-1038.21,TRANSFER,Txn Ref 960119,Phone
TXN-D808B653-F70,ACCT-C10F5273,1987-03-19,-3520.56,TRANSFER,Txn Ref 598946,Phone
