Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-B5DBAF22-B59,ACCT-3D843C63,2001-09-05,1058.98,FEE,Txn Ref 714097,Branch
TXN-6AEE501E-109,ACCT-2CA701C4,1990-05-09,-3367.9,TRANSFER,Txn Ref 769179,Cheque
TXN-8AA182B6-CE1,ACCT-BB67BC6B,2002-09-15,6889.52,TRANSFER,Txn Ref 625724,Branch
TXN-436BAD6A-536,ACCT-034758FF,1986-11-16,1514.17,FEE,Txn Ref 109548,ATM
TXN-43E9A46D-649,ACCT-71840BF0,1999-09-06,6381.42,INTEREST,Txn Ref 346044,ATM
TXN-EA7E3B48-374,ACCT-104BCD7B,1987-06-05,2658.42,INTEREST,Txn Ref 622118,Branch
TXN-23454843-B0A,ACCT-4CAA4869,2003-01-02,4500.22,TRANSFER,Txn Ref 259514,Phone
TXN-441F87C1-05F,ACCT-53710D55,1990-06-10,1134.53,DEBIT,Txn Ref 576368,Cheque
TXN-07253A05-E3C,ACCT-89820E16,1988-05-14,3569.47,FEE,Txn Ref 170717,Cheque
TXN-4C10B286-B96,ACCT-034758FF,1994-02-09,3977.21,CREDIT,Txn Ref 408881,Cheque
TXN-85623C6C-034,ACCT-A2D77F0F,1992-11-15,9015.64,FEE,Txn Ref 401445,Branch
TXN-86C6EFD1-4F6,ACCT-44A58174,1989-01-02,4522.95,DEBIT,Txn Ref 548709,Cheque
TXN-88DDDFE1-D29,ACCT-15526E33,2005-02-16,8602.12,FEE,Txn Ref 539634,Branch
TXN-BD7D8F07-6AE,ACCT-401EF0C9,2000-08-12,-3028.76,TRANSFER,Txn Ref 338610,ATM
TXN-653DC280-D60,ACCT-EACE14C2,1995-11-17,7330.59,TRANSFER,Txn Ref 866117,Branch
TXN-B5FCDF4A-37F,ACCT-2CA701C4,1985-10-27,-171.78,TRANSFER,Txn Ref 886202,Branch
TXN-B6A0CF6D-656,ACCT-57DCCFB8,1989-05-23,8213.98,CREDIT,Txn Ref 540323,ATM
TXN-640ED162-7B9,ACCT-09D60AC5,1998-01-02,2478.35,FEE,Txn Ref 509041,ATM
TXN-D3CC1702-131,ACCT-1628A92B,2000-12-08,-4499.46,FEE,Txn Ref 730017,Branch
TXN-E3AAC25A-7FA,ACCT-4CAA4869,1989-10-07,-135.63,INTEREST,Txn Ref 729946,Branch
TXN-E249B962-246,ACCT-8A596925,1985-08-07,3781.46,INTEREST,Txn Ref 232342,Branch
TXN-C3873D41-7D3,ACCT-77E6FE18,1987-06-19,-568.11,DEBIT,Txn Ref 561897,Branch
TXN-300B7722-1A0,ACCT-BA75F92D,1990-10-21,7545.54,INTEREST,Txn Ref 647629,ATM
TXN-1E4B096E-EA8,ACCT-3F30634E,2003-06-20,7465.26,CREDIT,Txn Ref 392698,Cheque
TXN-06F0E917-5FD,ACCT-DB659031,1989-06-18,1011.51,FEE,Txn Ref 762721,Branch
TXN-B7446CEE-79C,ACCT-81DE7FBE,2001-06-15,-4935.5,INTEREST,Txn Ref 622987,Branch
TXN-7739CF58-35F,ACCT-9BB58B05,2005-06-30,1791.16,FEE,Txn Ref 666252,Branch
TXN-CBC2850F-EF5,ACCT-FD21E983,2002-09-30,5303.81,TRANSFER,Txn Ref 976672,Cheque
TXN-A38CC75A-4B2,ACCT-20E6075B,1995-11-04,9917.94,FEE,Txn Ref 555533,ATM
