Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-92534895-A7B,ACCT-B08DE986,1994-10-23,8899.68,CREDIT,Txn Ref 672781,Phone
TXN-F3EADAA1-7FC,ACCT-61A82D49,1997-06-10,2438.8,DEBIT,Txn Ref 891681,Branch
TXN-D967B223-5A3,ACCT-B08DE986,1997-03-08,5008.46,INTEREST,Txn Ref 995517,Branch
TXN-9ED29911-FD2,ACCT-E4F9E531,2003-07-02,8306.99,TRANSFER,Txn Ref 464462,Cheque
TXN-9ACCCBF8-F3F,ACCT-BC34F986,1997-12-22,-85.31,DEBIT,Txn Ref 627003,ATM
TXN-B7CB3B59-F8D,ACCT-439B742D,1994-06-08,-969.15,DEBIT,Txn Ref 603152,Branch
TXN-192B525E-1F8,ACCT-96BF3CDE,1985-12-27,6064.76,CREDIT,Txn Ref 707585,Cheque
TXN-EB77269B-B39,ACCT-DBC35B0A,2003-12-24,1086.61,DEBIT,Txn Ref 163738,ATM
TXN-02290EE3-709,ACCT-919BD0C9,1986-09-20,-764.08,TRANSFER,Txn Ref 175899,Cheque
TXN-4D4DC977-C9E,ACCT-EACE14C2,1996-12-24,1717.34,TRANSFER,Txn Ref 165963,ATM
TXN-68CE1656-081,ACCT-E1FDA749,1994-02-22,4818.86,FEE,Txn Ref 510634,ATM
TXN-7285B734-1DF,ACCT-E1FDA749,1988-07-16,2309.29,INTEREST,Txn Ref 100480,Branch
TXN-4E533D0F-64C,ACCT-9FF2C29E,1995-06-03,6757.63,FEE,Txn Ref 634375,Branch
TXN-DF65BC90-678,ACCT-46D47FBD,1986-11-24,7781.74,FEE,Txn Ref 274027,Cheque
TXN-9EA6D80D-42D,ACCT-ADE8528D,1988-06-04,8797.81,INTEREST,Txn Ref 389619,Phone
TXN-3D8DB3FF-2EB,ACCT-E8FF82FE,1985-03-28,222.06,INTEREST,Txn Ref 901329,Branch
TXN-EAD27238-6B3,ACCT-815D9863,1991-08-12,-2517.48,DEBIT,Txn Ref 303550,Branch
TXN-5FD9299F-1EA,ACCT-3D843C63,1997-07-29,1475.78,CREDIT,Txn Ref 917585,ATM
TXN-F4FE16C8-F36,ACCT-89F67CAE,1995-10-29,8764.91,CREDIT,Txn Ref 962337,Cheque
TXN-71C890B3-AD3,ACCT-B21EA6BA,2002-08-22,4841.35,DEBIT,Txn Ref 526401,ATM
TXN-C22B0AD3-F2D,ACCT-39DB21F9,2003-04-04,7370.9,INTEREST,Txn Ref 319411,Cheque
TXN-5747C760-76B,ACCT-83ABA3FF,1996-05-14,6200.5,DEBIT,Txn Ref 722567,ATM
TXN-F0346221-DEA,ACCT-AA949301,2005-07-25,-4316.21,FEE,Txn Ref 396640,Phone
TXN-A7F8CB86-D8F,ACCT-D12BBE7F,1999-02-13,6899.31,FEE,Txn Ref 435181,Phone
TXN-26CE636E-FE2,ACCT-D3101A38,2004-06-05,5921.73,INTEREST,Txn Ref 582622,Phone
TXN-28F4A26F-323,ACCT-20E6075B,2002-09-26,8408.18,FEE,Txn Ref 456060,Cheque
TXN-A3A1C912-BBB,ACCT-F0CC7714,1999-03-20,5017.22,CREDIT,Txn Ref 609094,Cheque
TXN-3326A5BC-287,ACCT-95160766,1989-01-15,5410.75,DEBIT,Txn Ref 977526,Cheque
TXN-5FA607F2-A49,ACCT-71840BF0,1991-03-12,6125.17,CREDIT,Txn Ref 252085,Branch
TXN-8B523DD9-A66,ACCT-3C9AC779,2001-08-02,1935.84,DEBIT,Txn Ref 774735,Branch
TXN-456483BB-930,ACCT-4134B297,1991-08-03,1327.0,CREDIT,Txn Ref 647521,Phone
TXN-F22B9486-AC7,ACCT-4FF73744,2002-10-20,9456.89,TRANSFER,Txn Ref 517523,Branch
TXN-E08DA080-848,ACCT-1BEA508A,1989-01-07,5493.29,INTEREST,Txn Ref 792660,Cheque
TXN-25527CB7-84C,ACCT-22BBAFEF,1994-11-27,9854.59,CREDIT,Txn Ref 388680,ATM
TXN-F5768D06-46F,ACCT-72125802,1993-04-19,2712.91,TRANSFER,Txn Ref 504361,Phone
TXN-366C3B89-6B6,ACCT-C4E7B0F9,1986-07-22,2734.62,TRANSFER,Txn Ref 983927,Phone
TXN-B1F0AFC7-213,ACCT-4BE5A5AF,2002-01-29,-1619.12,INTEREST,Txn Ref 282040,ATM
TXN-65FD49EF-03C,ACCT-3933C99D,2001-06-11,6970.16,INTEREST,Txn Ref 891636,Cheque
TXN-813A802E-A78,ACCT-EC9F54BF,1987-03-26,8194.64,FEE,Txn Ref 628163,Cheque
TXN-3B21FBB6-8BB,ACCT-8ACE5944,1985-09-15,6728.28,INTEREST,Txn Ref 228398,Phone
TXN-64A42254-BC6,ACCT-EB2B1741,2002-01-08,4515.38,TRANSFER,Txn Ref 151060,ATM
TXN-C100D24A-53E,ACCT-1F9CC53E,1993-02-07,1524.27,DEBIT,Txn Ref 194123,Phone
TXN-0F81832E-6FC,ACCT-6633C47F,1987-02-20,3716.81,CREDIT,Txn Ref 662430,Cheque
TXN-FA890EF0-0F0,ACCT-FD21E983,2001-02-24,7223.85,FEE,Txn Ref 345340,Cheque
TXN-60FA851E-8D4,ACCT-8C49147F,2002-12-12,8142.2,TRANSFER,Txn Ref 968392,ATM
TXN-2A39FE1D-C55,ACCT-C226D6CC,2003-12-12,746.93,TRANSFER,Txn Ref 458537,Cheque
TXN-DF8F458D-9C6,ACCT-97ABA090,1986-07-06,698.43,DEBIT,Txn Ref 431900,Branch
TXN-CE5EF0F7-F72,ACCT-9F8E0D12,1999-03-31,6350.78,TRANSFER,Txn Ref 388579,ATM
TXN-1B236ADD-6B7,ACCT-611BD588,1997-02-08,1031.4,INTEREST,Txn Ref 257351,ATM
TXN-7D5DF2BD-ADA,ACCT-1F43E0B2,1998-09-05,7263.37,CREDIT,Txn Ref 735681,ATM
