Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-93121D84-4E9,ACCT-624D239D,2002-06-16,-4052.92,TRANSFER,Txn Ref 647673,ATM
TXN-6B77A2C8-A70,ACCT-31388B00,2000-07-09,-2594.08,INTEREST,Txn Ref 922328,ATM
TXN-BA271DA2-FCF,ACCT-B00F64F6,1987-09-12,2751.81,FEE,Txn Ref 412665,Cheque
TXN-0C12F229-CDD,ACCT-FE24E278,1996-01-04,3366.19,INTEREST,Txn Ref 262614,ATM
TXN-419EA1A7-93B,ACCT-0B77DE62,1997-11-18,-1216.45,DEBIT,Txn Ref 998601,Phone
TXN-0BBF3BB9-DDD,ACCT-46F78D01,1992-11-26,-1848.22,DEBIT,Txn Ref 653295,Cheque
TXN-6BAF7774-C37,ACCT-0F5B5CB2,1993-06-10,995.89,TRANSFER,Txn Ref 663923,Branch
TXN-4F597140-48D,ACCT-B3F75956,1990-05-31,2127.84,TRANSFER,Txn Ref 930811,Branch
TXN-0806656F-50C,ACCT-BC1B7A69,1991-05-09,2401.19,INTEREST,Txn Ref 957967,Cheque
TXN-0B9B710A-374,ACCT-1F5BDD05,1989-09-10,1316.89,FEE,Txn Ref 905160,ATM
TXN-900829BD-286,ACCT-9822A906,1986-01-17,3470.1,INTEREST,Txn Ref 603446,ATM
TXN-168C5F75-492,ACCT-14B72557,1991-11-17,-865.06,DEBIT,Txn Ref 521979,ATM
TXN-1C74BA8E-3AB,ACCT-1BA010B8,2002-09-08,9682.39,FEE,Txn Ref 528773,ATM
TXN-678A9C15-743,ACCT-1F9CC53E,1987-04-02,2824.93,CREDIT,Txn Ref 304397,Phone
TXN-7D959084-2EC,ACCT-5B37ED6E,1985-02-13,-3660.24,INTEREST,Txn Ref 781078,ATM
TXN-294AB6D7-FCD,ACCT-72125802,1994-05-23,4389.77,FEE,Txn Ref 272459,Cheque
TXN-1157966D-3FF,ACCT-C82E4905,1986-06-11,-1501.36,FEE,Txn Ref 126541,Branch
TXN-33A85049-861,ACCT-692B5900,2005-07-17,-1455.45,CREDIT,Txn Ref 962844,ATM
TXN-89D9FAA6-12B,ACCT-9D9BB3D4,2002-10-15,-2038.58,DEBIT,Txn Ref 931316,ATM
TXN-CF535280-8E3,ACCT-3933C99D,1997-05-06,-2354.95,CREDIT,Txn Ref 862158,Phone
TXN-94ADCE9E-E16,ACCT-F5C575F9,2002-04-13,2475.1,DEBIT,Txn Ref 976667,ATM
TXN-6981E355-354,ACCT-401EF0C9,1996-06-14,7735.11,TRANSFER,Txn Ref 948335,ATM
TXN-E908C140-C1B,ACCT-B08DE986,1993-06-16,8452.97,FEE,Txn Ref 595914,Branch
TXN-71E247BF-8E3,ACCT-46D47FBD,1992-09-08,8351.68,DEBIT,Txn Ref 623257,Branch
TXN-543142B3-95E,ACCT-A1633B1E,1990-04-19,3670.02,CREDIT,Txn Ref 717989,ATM
TXN-BCAFFCFE-33F,ACCT-2CFC4D84,1988-02-05,8309.99,DEBIT,Txn Ref 905757,Cheque
TXN-E5798272-42F,ACCT-1A56616A,1999-10-10,2456.84,FEE,Txn Ref 691508,Cheque
TXN-35F39AD2-6F5,ACCT-DE65D184,1998-04-10,-2763.67,TRANSFER,Txn Ref 756903,Cheque
TXN-A10A8F67-4D5,ACCT-345FC8B6,2004-01-27,-3604.21,FEE,Txn Ref 464005,ATM
TXN-DB7BFB93-DE0,ACCT-D20A6239,1986-06-12,-631.9,FEE,Txn Ref 297506,Phone
TXN-AA0D7080-4AB,ACCT-72A7C21B,1992-09-14,-985.28,TRANSFER,Txn Ref 112315,Phone
TXN-9F927BFB-A80,ACCT-BE4D3228,2002-04-06,-3184.7,TRANSFER,Txn Ref 966756,Branch
TXN-AC0A9C2B-440,ACCT-8239F05A,1993-08-25,4827.55,DEBIT,Txn Ref 393596,Branch
TXN-A875E5E1-DEB,ACCT-C55CAEB8,2001-08-22,8287.87,CREDIT,Txn Ref 218970,ATM
TXN-64815264-CC9,ACCT-4A3E31B8,1995-10-10,-4004.96,INTEREST,Txn Ref 596172,Branch
TXN-49DF2C28-2DF,ACCT-7A6E45A6,1994-12-31,-3454.03,INTEREST,Txn Ref 563679,Branch
TXN-74D6FA03-42A,ACCT-FD21E983,2001-12-04,8494.41,TRANSFER,Txn Ref 120823,Cheque
TXN-56BF5490-DEE,ACCT-A22012D7,1989-01-16,2805.49,TRANSFER,Txn Ref 698662,Cheque
TXN-3147B408-403,ACCT-83ABA3FF,1989-11-28,7130.34,FEE,Txn Ref 656706,Cheque
TXN-7D5B7CBF-F43,ACCT-B1087999,1992-09-22,7554.26,INTEREST,Txn Ref 972697,Branch
TXN-B9766569-F7C,ACCT-4D2A5D27,1989-06-22,-1696.9,DEBIT,Txn Ref 884297,ATM
TXN-C2591DA6-507,ACCT-5870BD3C,1994-11-08,3332.34,CREDIT,Txn Ref 187897,ATM
TXN-2BFC72D4-2DE,ACCT-D12BBE7F,1987-01-11,-4674.65,CREDIT,Txn Ref 428129,Branch
TXN-2CB70E88-409,ACCT-E151A925,1992-01-28,7868.42,CREDIT,Txn Ref 838942,Phone
TXN-0B7DBE49-336,ACCT-CAB2BCE6,1998-05-08,1842.69,INTEREST,Txn Ref 861402,Branch
TXN-16F10E20-758,ACCT-F751A9E5,2000-09-14,9230.83,INTEREST,Txn Ref 877197,Branch
TXN-9BCDD29B-9CC,ACCT-45371D88,1988-11-20,6196.16,FEE,Txn Ref 107087,Branch
