Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-F95E70D9-B15,ACCT-2D770979,1995-11-24,238.64,INTEREST,Txn Ref 841635,ATM
TXN-3F9B38E7-1C1,ACCT-9D9BB3D4,2003-09-06,2192.42,FEE,Txn Ref 378303,Branch
TXN-262828AD-1C6,ACCT-C10F5273,2000-08-12,-3917.23,DEBIT,Txn Ref 942805,Phone
TXN-4565B61B-0D7,ACCT-EA20E6B8,1987-05-16,622.12,DEBIT,Txn Ref 458295,Cheque
TXN-20909064-DAE,ACCT-1A99E5CA,1986-10-31,2424.4,TRANSFER,Txn Ref 167530,Phone
TXN-946F193C-99D,ACCT-FA67CD18,1993-02-01,-120.51,TRANSFER,Txn Ref 663527,ATM
TXN-2D2C43CC-DB8,ACCT-BA75F92D,2001-08-09,9996.1,TRANSFER,Txn Ref 269903,Branch
TXN-BF53B148-8AC,ACCT-95160766,1993-06-01,1861.69,FEE,Txn Ref 959773,Cheque
TXN-AD7F1316-E99,ACCT-57DCCFB8,1998-02-09,-2360.89,CREDIT,Txn Ref 962627,Cheque
TXN-D3D7E422-2E6,ACCT-5ECBD314,1987-12-11,8548.05,FEE,Txn Ref 232405,ATM
TXN-EC9D3E22-911,ACCT-5B50C6DF,2001-02-09,4027.91,DEBIT,Txn Ref 934646,Phone
TXN-0BE098BD-85C,ACCT-1BA010B8,1986-06-11,5151.39,TRANSFER,Txn Ref 737075,Phone
TXN-493F4288-BE0,ACCT-07C908BD,1995-03-26,8744.44,DEBIT,Txn Ref 942922,Branch
TXN-30E63146-03F,ACCT-8239F05A,2002-01-20,-4534.11,TRANSFER,Txn Ref 696820,Branch
TXN-DAA85B30-F76,ACCT-104BCD7B,1998-11-30,8248.48,INTEREST,Txn Ref 960744,Branch
TXN-05D499B2-0D0,ACCT-D12BBE7F,2005-04-02,-3168.0,FEE,Txn Ref 654142,ATM
TXN-C87CE11A-AE4,ACCT-ACB3989E,2001-08-07,2450.72,TRANSFER,Txn Ref 587782,Phone
TXN-FB42DD92-E5B,ACCT-E7EDB6AF,2005-12-06,2781.76,TRANSFER,Txn Ref 635926,ATM
TXN-5061C9EB-CB4,ACCT-1E32AE94,1993-11-03,9785.3,INTEREST,Txn Ref 728507,Phone
TXN-D9AD03F7-67C,ACCT-3C9AC779,1996-09-12,-2813.83,INTEREST,Txn Ref 876176,Cheque
TXN-57BA3CB4-ABC,ACCT-99435B32,2000-01-29,2011.28,CREDIT,Txn Ref 232202,Phone
TXN-3986F240-1FB,ACCT-620F9574,2000-05-09,4356.65,INTEREST,Txn Ref 257536,Phone
TXN-8997846C-008,ACCT-0B77DE62,2002-05-23,2597.92,INTEREST,Txn Ref 145257,Phone
TXN-1793F14E-ED6,ACCT-F0CC7714,1997-01-16,-2038.92,FEE,Txn Ref 171162,ATM
TXN-CF16E91C-9CF,ACCT-7F59948B,1985-03-16,133.79,DEBIT,Txn Ref 482136,ATM
TXN-F120FE3A-50D,ACCT-72A7C21B,1998-12-23,3547.02,INTEREST,Txn Ref 550203,Branch
TXN-0BD61960-DF5,ACCT-E333A31C,1986-02-02,-756.25,INTEREST,Txn Ref 577174,Branch
TXN-80BA3D03-C37,ACCT-53710D55,1987-04-25,2790.7,INTEREST,Txn Ref 778294,Branch
TXN-4FE68AB7-08F,ACCT-AFDDEB4A,1999-08-15,-3712.0,FEE,Txn Ref 963638,Branch
TXN-195AF8C3-B22,ACCT-14B72557,2001-09-11,-375.74,TRANSFER,Txn Ref 863902,Cheque
TXN-6637A2EC-EFB,ACCT-35AE4948,2004-03-18,-2942.99,TRANSFER,Txn Ref 842863,Branch
TXN-810B2AEB-40D,ACCT-4FF73744,2001-02-27,-639.35,CREDIT,Txn Ref 606831,ATM
TXN-AD442398-222,ACCT-B8901D52,1999-09-24,5009.4,DEBIT,Txn Ref 481093,Phone
TXN-DB7EE2EC-88E,ACCT-89F67CAE,1992-10-31,-9.96,CREDIT,Txn Ref 577629,Cheque
TXN-27529FC5-118,ACCT-4EA10333,1996-09-10,7111.63,FEE,Txn Ref 637525,ATM
TXN-5CF11977-D70,ACCT-CD6F63CB,2001-03-07,3906.73,INTEREST,Txn Ref 302663,ATM
TXN-C3EFF1FB-375,ACCT-A103826F,1993-09-12,-995.93,FEE,Txn Ref 639169,Cheque
TXN-DAA8C7A8-67A,ACCT-A22012D7,2000-09-15,-1899.15,CREDIT,Txn Ref 911696,ATM
TXN-3D555A88-E2F,ACCT-2C84B829,1985-10-12,379.33,TRANSFER,Txn Ref 346123,ATM
TXN-4A56F229-166,ACCT-D49FF29B,1999-01-31,2982.46,TRANSFER,Txn Ref 680598,Branch
TXN-F7BD27F2-F28,ACCT-0B77DE62,2004-09-08,441.62,INTEREST,Txn Ref 343460,Branch
TXN-483E36B0-32C,ACCT-22FEFA35,1996-01-17,-683.08,INTEREST,Txn Ref 157381,Cheque
TXN-FBD74606-153,ACCT-8A596925,2003-06-12,5965.63,INTEREST,Txn Ref 881007,ATM
TXN-638490FB-303,ACCT-E7EDB6AF,1986-09-05,-3257.24,INTEREST,Txn Ref 364314,Phone
TXN-4B9A9FDB-F35,ACCT-AA949301,1991-01-19,7091.0,INTEREST,Txn Ref 254322,Branch
TXN-2C279AFD-97D,ACCT-4E2C3899,2001-06-05,-4863.3,CREDIT,Txn Ref 425164,Phone
TXN-71F2AAF5-D56,ACCT-A1633B1E,2001-06-10,3163.51,DEBIT,Txn Ref 711066,ATM
TXN-CB1E09C7-A83,ACCT-A8BD1C27,1988-11-09,-2259.49,DEBIT,Txn Ref 480369,Phone
TXN-EEB7159A-DC6,ACCT-8ACE5944,1994-12-14,5691.67,TRANSFER,Txn Ref 863182,ATM
TXN-9CBB0FEB-91B,ACCT-F0CC7714,2005-06-11,-2623.43,TRANSFER,Txn Ref 754776,Phone
