Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-BBB8620E-6A4,ACCT-507EA517,2001-08-25,-2273.16,DEBIT,Txn Ref 699952,Phone
TXN-53915F19-5CF,ACCT-2D0DE2C2,2001-03-13,-1685.93,INTEREST,Txn Ref 115913,ATM
TXN-EB998147-053,ACCT-704C22E1,1999-12-02,-858.92,DEBIT,Txn Ref 757542,ATM
TXN-6285F8C0-AC0,ACCT-7EF3C80B,2005-01-03,8404.62,TRANSFER,Txn Ref 988918,Branch
TXN-7D251EDC-AAE,ACCT-CCBB1FF6,1989-12-20,-2917.24,INTEREST,Txn Ref 690101,Phone
TXN-E61F2C92-1EC,ACCT-1266833C,2003-06-20,9800.08,FEE,Txn Ref 116602,Cheque
TXN-BE16847C-DBA,ACCT-C32887CD,2001-05-03,8854.51,TRANSFER,Txn Ref 431131,Branch
TXN-66144C5F-5E4,ACCT-692B5900,1993-12-01,-2979.28,INTEREST,Txn Ref 371194,ATM
TXN-C48C589A-BAA,ACCT-ADE8528D,1999-02-12,4904.82,FEE,Txn Ref 194465,Phone
TXN-820DE35C-655,ACCT-DB659031,2001-12-04,9452.84,FEE,Txn Ref 369550,Cheque
TXN-0C8B930B-CDD,ACCT-ADE8528D,2005-08-07,4489.57,CREDIT,Txn Ref 826935,Cheque
TXN-BD7C2940-AF2,ACCT-D3101A38,1987-07-14,-2993.67,FEE,Txn Ref 232647,Cheque
TXN-E7C1862E-8D0,ACCT-9BB58B05,1990-09-12,-2682.24,FEE,Txn Ref 957693,Cheque
TXN-35C48629-C04,ACCT-9198315C,2005-08-01,3452.0,TRANSFER,Txn Ref 179876,Branch
TXN-E53B9E82-2B1,ACCT-FA5E4CE4,1998-01-18,7723.54,INTEREST,Txn Ref 965571,Phone
TXN-B1DB14FD-08A,ACCT-F451CBE7,1987-08-11,-2756.93,FEE,Txn Ref 998108,Branch
TXN-7819B2E1-9FD,ACCT-9822A906,2005-07-31,-3735.26,DEBIT,Txn Ref 766153,Branch
TXN-1A511E86-ED9,ACCT-705785F4,1998-09-03,487.39,CREDIT,Txn Ref 104051,ATM
TXN-977F4C5D-D03,ACCT-D12BBE7F,1997-01-09,4883.71,DEBIT,Txn Ref 129297,Branch
TXN-4B915E18-364,ACCT-7C9966D7,1995-10-22,2804.71,INTEREST,Txn Ref 302836,Phone
TXN-211DF740-BA7,ACCT-8E8CED8B,2000-02-14,7438.59,TRANSFER,Txn Ref 585958,ATM
TXN-15880708-D09,ACCT-2FBE6FCE,2001-06-02,-1990.02,CREDIT,Txn Ref 949535,Phone
TXN-5DEA946A-41F,ACCT-56D65B96,1996-12-19,4718.9,DEBIT,Txn Ref 984830,Branch
TXN-DDAA98D3-06B,ACCT-95160766,2003-11-21,-698.98,DEBIT,Txn Ref 150293,Cheque
TXN-59BC18E9-9C1,ACCT-407B32CE,1990-12-31,7398.54,DEBIT,Txn Ref 936062,Cheque
TXN-DCCB3A84-042,ACCT-FE24E278,1996-09-04,8441.84,DEBIT,Txn Ref 285142,ATM
TXN-7E9DABA4-2EA,ACCT-4F58811C,1987-04-10,-1212.21,CREDIT,Txn Ref 761194,Phone
TXN-C8F65472-98E,ACCT-7ED6311C,2002-04-23,5880.3,TRANSFER,Txn Ref 191748,ATM
TXN-730C4492-958,ACCT-97ABA090,1994-04-26,8976.91,FEE,Txn Ref 871891,ATM
TXN-C4F166C2-FC3,ACCT-236F0419,1987-02-04,1485.66,TRANSFER,Txn Ref 201989,ATM
TXN-3C967F4D-90F,ACCT-A0396D27,2003-11-30,8355.51,FEE,Txn Ref 470225,Cheque
TXN-132FED9B-523,ACCT-C6F8817A,1997-04-24,9283.12,INTEREST,Txn Ref 586601,ATM
TXN-06FBCAEC-4A6,ACCT-83ABA3FF,1998-11-24,5223.77,INTEREST,Txn Ref 210040,Branch
TXN-4695AC60-FAC,ACCT-DE65D184,1998-04-16,-4493.4,DEBIT,Txn Ref 112191,ATM
TXN-07D34838-844,ACCT-A0FE3FFC,1996-05-27,4045.23,FEE,Txn Ref 479104,Cheque
TXN-61D4BFEC-CFC,ACCT-1AB4589A,1989-07-03,4046.48,CREDIT,Txn Ref 538891,Cheque
TXN-A7DF632D-973,ACCT-CF220CFA,1993-03-30,708.03,TRANSFER,Txn Ref 181623,Cheque
TXN-956DCCD2-6A7,ACCT-23867BA9,2002-11-02,3135.8,CREDIT,Txn Ref 704047,ATM
TXN-07705313-F9E,ACCT-F251586F,1997-05-24,-4106.57,TRANSFER,Txn Ref 477259,Phone
TXN-7B761C41-DC9,ACCT-632F9972,1998-07-21,7791.0,INTEREST,Txn Ref 714499,Cheque
TXN-C5AA20FB-E5B,ACCT-4FBFBE02,1996-09-26,8700.32,INTEREST,Txn Ref 714829,Branch
TXN-5417CD00-3BF,ACCT-B8901D52,1992-12-19,-3197.13,CREDIT,Txn Ref 539019,Phone
TXN-F898EEB8-67F,ACCT-9F8E0D12,1996-05-09,5190.75,FEE,Txn Ref 382319,Branch
TXN-05BAC7F3-96C,ACCT-7ED6311C,1997-08-27,3322.89,FEE,Txn Ref 118398,ATM
TXN-860FFC80-097,ACCT-CEC0EC8B,2000-08-30,4250.31,INTEREST,Txn Ref 488221,Phone
TXN-206C0595-6E2,ACCT-9C30C814,2004-10-10,3957.57,FEE,Txn Ref 930697,Branch
TXN-CE1127D4-B5E,ACCT-DE65D184,2003-12-19,768.29,DEBIT,Txn Ref 929193,Branch
