Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-90A49E22-999,ACCT-9C852D18,2000-04-08,1174.78,FEE,Txn Ref 161507,Cheque
TXN-F3155124-E05,ACCT-2C84B829,1989-09-15,6837.19,INTEREST,Txn Ref 223621,ATM
TXN-49D6984C-265,ACCT-7A9984C3,2001-10-12,5478.15,TRANSFER,Txn Ref 913750,ATM
TXN-3A6F968B-9FD,ACCT-EACE14C2,1999-11-29,-2000.55,TRANSFER,Txn Ref 342748,ATM
TXN-E5306880-4F2,ACCT-46F78D01,1996-03-27,-3680.85,FEE,Txn Ref 319095,Branch
TXN-C129CFF3-F9D,ACCT-8E8CED8B,1999-02-20,6778.05,DEBIT,Txn Ref 847739,Branch
TXN-12853CF0-90D,ACCT-CF220CFA,1990-11-29,874.97,INTEREST,Txn Ref 505139,Branch
TXN-AD5D9897-9D5,ACCT-96BF3CDE,1999-12-08,8438.0,INTEREST,Txn Ref 990334,Cheque
TXN-5FFD0971-3CF,ACCT-C58CDF3F,1996-02-22,626.18,TRANSFER,Txn Ref 195138,Branch
TXN-30CAFCD5-EAE,ACCT-46D47FBD,1989-09-19,-436.21,FEE,Txn Ref 922343,Branch
TXN-C79CC985-332,ACCT-0F5B5CB2,1999-04-06,9476.26,DEBIT,Txn Ref 508126,Branch
TXN-E75E6175-735,ACCT-DB659031,1999-10-23,7010.99,FEE,Txn Ref 980643,Branch
TXN-8612BD6C-F26,ACCT-7A6E45A6,1991-03-07,-3350.18,TRANSFER,Txn Ref 653103,Phone
TXN-2414E3F0-36A,ACCT-422F095A,1996-02-03,-1223.36,FEE,Txn Ref 510871,Branch
TXN-098FA310-800,ACCT-832EBB0B,1996-11-27,-3694.24,DEBIT,Txn Ref 379564,Phone
TXN-D45D6781-E46,ACCT-02409C79,2002-06-22,5224.1,INTEREST,Txn Ref 613278,Cheque
TXN-F627D5D5-8A3,ACCT-45371D88,1992-02-09,-2397.13,FEE,Txn Ref 751580,Phone
TXN-4CF4F254-CAF,ACCT-CFA8C856,2001-04-27,-4140.53,CREDIT,Txn Ref 483408,Branch
