Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-C0E44F32-D32,ACCT-7188788B,2003-06-27,7425.63,DEBIT,Txn Ref 446236,ATM
TXN-4D1FF114-876,ACCT-C519B6D9,1990-12-25,3261.4,INTEREST,Txn Ref 176354,Phone
TXN-6069354C-742,ACCT-7B96A849,2004-12-27,1881.93,TRANSFER,Txn Ref 889874,ATM
TXN-BAA9AE6C-696,ACCT-342DA4A6,1996-11-22,5735.57,CREDIT,Txn Ref 207312,Branch
TXN-F7838E7D-001,ACCT-708149CB,1995-05-21,5055.16,FEE,Txn Ref 525569,Phone
TXN-4180E4D2-DB8,ACCT-1A58E2AD,1993-12-08,5860.73,INTEREST,Txn Ref 611180,ATM
TXN-BE869F2B-411,ACCT-BA847C40,1987-12-02,1706.15,TRANSFER,Txn Ref 182578,Cheque
TXN-C4872D51-682,ACCT-57DC028F,2003-05-26,4218.67,CREDIT,Txn Ref 415214,ATM
TXN-AC224A10-A88,ACCT-E29648E5,1995-04-08,9664.34,INTEREST,Txn Ref 161995,Branch
TXN-C56983AE-38D,ACCT-9E66AA57,2004-10-28,4126.23,DEBIT,Txn Ref 733777,Cheque
TXN-C722C92D-1C4,ACCT-AFE9AC0D,1993-10-01,-17.18,INTEREST,Txn Ref 485300,Phone
TXN-98667FC6-235,ACCT-8B56C030,1999-09-12,-2210.93,INTEREST,Txn Ref 762379,ATM
TXN-99ADD34D-95B,ACCT-08C3CB8D,2005-03-28,8871.27,DEBIT,Txn Ref 224716,ATM
TXN-3E34230F-E8C,ACCT-B81CAEDB,1998-06-02,-398.1,FEE,Txn Ref 531196,Phone
TXN-F97507D9-842,ACCT-E51DD661,2000-07-20,361.82,CREDIT,Txn Ref 820623,Phone
TXN-66BC253E-54B,ACCT-6D969344,2002-05-23,1131.76,INTEREST,Txn Ref 691959,ATM
TXN-C97DDDCA-CE9,ACCT-108D4684,1990-04-26,154.15,DEBIT,Txn Ref 871843,ATM
TXN-CADB9B63-651,ACCT-FC2D81F7,2003-01-07,8616.98,DEBIT,Txn Ref 919167,Phone
TXN-AC8F5D89-B8C,ACCT-86FEAF67,1998-07-17,2639.97,INTEREST,Txn Ref 776721,ATM
TXN-13D6B535-81F,ACCT-BE54D73D,1988-10-29,3565.75,TRANSFER,Txn Ref 768573,Phone
TXN-28A4F426-DFF,ACCT-AB51B8F9,2004-05-07,796.81,TRANSFER,Txn Ref 501030,Branch
TXN-B94D9AE0-CFA,ACCT-909121B9,1986-04-16,-1861.16,TRANSFER,Txn Ref 139268,Branch
TXN-3B630691-4E3,ACCT-1BB79AC6,2002-07-23,-3752.24,FEE,Txn Ref 619292,Branch
TXN-206BA957-3FE,ACCT-83058BEC,2002-07-11,1486.99,CREDIT,Txn Ref 845846,Branch
TXN-16BE5ADD-080,ACCT-679146BB,2004-04-08,-591.9,FEE,Txn Ref 878468,Branch
TXN-C9E8F6D5-F83,ACCT-488360AD,2001-12-15,-403.57,TRANSFER,Txn Ref 490760,Branch
TXN-D6A23EEF-A80,ACCT-AFE9AC0D,1990-01-23,1032.52,TRANSFER,Txn Ref 307084,Phone
TXN-FA341AB5-126,ACCT-06F69C8C,2005-03-14,-2688.88,DEBIT,Txn Ref 167603,ATM
TXN-3D6E5102-5E9,ACCT-83212699,1994-01-23,1428.43,DEBIT,Txn Ref 325192,Branch
TXN-3E3CBF6E-814,ACCT-3648F48A,2000-12-11,-2892.69,FEE,Txn Ref 529932,Branch
TXN-3C1AAF46-030,ACCT-6BA86200,2000-11-11,9816.51,TRANSFER,Txn Ref 659653,Cheque
TXN-8DDA5994-133,ACCT-94D1FD4B,1991-08-02,-1900.6,TRANSFER,Txn Ref 768208,Phone
TXN-CB21F49E-79E,ACCT-05DBDB5A,2002-12-24,8196.2,TRANSFER,Txn Ref 202520,Branch
TXN-720565E2-1B0,ACCT-464AF822,2001-09-15,3689.28,INTEREST,Txn Ref 975615,ATM
TXN-A90232A8-025,ACCT-836F099F,2002-07-27,5845.04,DEBIT,Txn Ref 764819,ATM
TXN-105689A6-9E4,ACCT-FBC23D59,2001-11-22,-4385.21,DEBIT,Txn Ref 791025,Cheque
TXN-DF371671-F75,ACCT-CD2143AD,1992-09-13,9405.16,CREDIT,Txn Ref 410132,Phone
TXN-02F7D49C-9D8,ACCT-9F555A06,1985-10-31,1478.2,DEBIT,Txn Ref 986111,Branch
TXN-563C67B4-FAD,ACCT-82724E5A,1998-12-18,3631.3,INTEREST,Txn Ref 919896,Cheque
TXN-D360A967-489,ACCT-4E06BABA,2000-09-04,2086.71,TRANSFER,Txn Ref 490638,Branch
TXN-B4D0DF7E-355,ACCT-D8A50B9E,1990-09-06,3577.16,INTEREST,Txn Ref 498226,Phone
TXN-9001D4CD-0A2,ACCT-4285D8D4,1987-11-09,6598.44,FEE,Txn Ref 814385,Cheque
TXN-9CC97AD9-858,ACCT-A10F1A07,1997-10-08,5609.49,CREDIT,Txn Ref 762100,Cheque
TXN-E97A34A3-AF4,ACCT-822BEBC0,2002-09-13,-2521.1,INTEREST,Txn Ref 910853,Branch
TXN-9C0E41D8-E5C,ACCT-BA9F88F1,1986-12-12,-85.79,DEBIT,Txn Ref 416872,Cheque
TXN-5E9A43D7-332,ACCT-B81CAEDB,1999-08-20,4889.12,TRANSFER,Txn Ref 631351,Branch
TXN-B6EAB6C4-C09,ACCT-0E25AD5D,1987-11-28,-2179.51,INTEREST,Txn Ref 830960,ATM
TXN-E2E46E3E-642,ACCT-26F77CB7,1996-08-23,-4683.78,INTEREST,Txn Ref 208331,Branch
TXN-CAEBD53D-B72,ACCT-6EB1BF00,1989-02-28,1799.31,CREDIT,Txn Ref 281337,Branch
