Transaction_ID,Account_ID,Date,Amount,Type,Description,Channel
TXN-C548F1F9-B3F,ACCT-C519B6D9,1991-09-04,1446.57,CREDIT,Txn Ref 575910,Phone
TXN-58F25F5F-F77,ACCT-0F2660E1,1985-11-18,8645.41,CREDIT,Txn Ref 724693,Phone
TXN-9E0BA103-45B,ACCT-749651CB,1998-03-05,957.48,INTEREST,Txn Ref 429774,Cheque
TXN-DBF459C5-873,ACCT-EB66E729,1992-10-10,-4229.35,FEE,Txn Ref 603900,Phone
TXN-92573178-F59,ACCT-A9097C1A,1985-09-17,40.28,TRANSFER,Txn Ref 277859,Branch
TXN-45D0125F-1AB,ACCT-CA869ECF,2004-01-14,-1295.0,TRANSFER,Txn Ref 346886,Branch
TXN-F713F20B-53B,ACCT-DE84A660,2001-12-31,-3978.58,DEBIT,Txn Ref 569307,Phone
TXN-A5C4C6DF-A2E,ACCT-108D4684,1985-10-13,7825.03,TRANSFER,Txn Ref 434880,Phone
TXN-536EA435-ABA,ACCT-108D4684,1997-08-05,5243.86,CREDIT,Txn Ref 190824,Branch
TXN-33642B8D-1EA,ACCT-B2C10707,2004-01-14,-707.37,FEE,Txn Ref 332377,Cheque
TXN-2DC3C3B1-BA5,ACCT-EB66E729,1987-12-26,3174.04,CREDIT,Txn Ref 801346,Branch
TXN-2F7AC400-620,ACCT-7F2BC68F,1998-05-21,-329.9,FEE,Txn Ref 970782,Branch
TXN-8CF820D1-9F3,ACCT-F04AFB9B,1986-10-03,8603.14,TRANSFER,Txn Ref 762859,Phone
TXN-4D6D5D90-9E9,ACCT-24076C9B,1986-03-11,-1541.48,INTEREST,Txn Ref 376871,Cheque
TXN-194A8B5F-440,ACCT-4D5FE90D,1988-08-02,-1227.19,INTEREST,Txn Ref 336349,Cheque
TXN-0DD957D2-D08,ACCT-C222B443,2003-02-06,8914.51,CREDIT,Txn Ref 740959,Branch
TXN-B4FE8580-846,ACCT-BC0F6497,1991-01-20,4715.92,TRANSFER,Txn Ref 925844,Cheque
TXN-37D5FA8E-A39,ACCT-DDF0E424,1995-06-10,9095.16,INTEREST,Txn Ref 889580,Branch
TXN-BB26FE37-F9E,ACCT-B6E35E92,2005-03-05,-3600.81,TRANSFER,Txn Ref 517175,ATM
TXN-2CC949E9-421,ACCT-8684824A,1997-02-27,1242.71,INTEREST,Txn Ref 397754,Cheque
TXN-F115352C-577,ACCT-7BF1DF91,2005-10-01,-1592.09,FEE,Txn Ref 692730,ATM
TXN-AE976DC0-BD6,ACCT-AB8DAE46,2001-08-27,-4215.12,CREDIT,Txn Ref 824308,ATM
TXN-3118ADCA-3B7,ACCT-5AF0852D,1997-11-07,9748.31,CREDIT,Txn Ref 693361,ATM
TXN-6C3A9829-7D9,ACCT-258CE030,1988-03-06,-2345.61,TRANSFER,Txn Ref 369578,Branch
TXN-D95C5A4D-059,ACCT-BA8FD021,2005-08-07,1651.94,FEE,Txn Ref 550954,Cheque
TXN-4812DE2C-C33,ACCT-D81EAD93,1998-09-10,-88.07,DEBIT,Txn Ref 171477,Cheque
TXN-2E84B29D-66A,ACCT-488360AD,2002-07-22,-3916.97,CREDIT,Txn Ref 471891,Phone
TXN-81CE1955-E10,ACCT-9FACA206,2001-11-09,-4820.77,FEE,Txn Ref 985997,Cheque
TXN-BCECC0C9-A3F,ACCT-3DFA361F,2000-11-20,4025.42,INTEREST,Txn Ref 724610,Branch
TXN-6C5DD98C-4A5,ACCT-9FACA206,1994-04-09,8468.1,TRANSFER,Txn Ref 854388,Branch
TXN-D4509476-3B3,ACCT-BF07CCDB,1993-07-10,4787.86,DEBIT,Txn Ref 978734,Phone
TXN-832FFAD9-102,ACCT-AA29F997,1985-06-02,4453.82,TRANSFER,Txn Ref 406168,Branch
TXN-D01A6C81-C94,ACCT-B81CAEDB,2001-09-08,-3374.54,DEBIT,Txn Ref 178355,Phone
TXN-04680706-E87,ACCT-0DB1474D,1992-12-17,9745.92,FEE,Txn Ref 372225,ATM
TXN-7E90CB6E-F87,ACCT-4CD53E9C,2004-01-18,8535.66,TRANSFER,Txn Ref 279341,ATM
TXN-394DBE27-3A0,ACCT-8A648BD5,1989-06-27,2665.39,INTEREST,Txn Ref 620644,ATM
TXN-306EC6C8-3C3,ACCT-81BCD2D9,1985-10-13,7419.48,DEBIT,Txn Ref 195415,Cheque
TXN-DA90A806-663,ACCT-816C7E10,1986-10-21,-956.49,FEE,Txn Ref 430181,Cheque
TXN-87EB0BA5-05E,ACCT-57DC028F,1996-10-02,7822.26,FEE,Txn Ref 251115,Branch
TXN-F8E21105-E91,ACCT-B81CAEDB,1991-07-28,6776.76,DEBIT,Txn Ref 849412,Cheque
TXN-5CE788B7-E59,ACCT-A0CC8999,1990-11-13,937.82,DEBIT,Txn Ref 188903,ATM
TXN-0A033574-F8A,ACCT-7CDF1737,1993-04-23,9231.69,DEBIT,Txn Ref 908541,Branch
TXN-61F8BC0F-CA4,ACCT-18AC2A78,1990-02-02,6107.87,TRANSFER,Txn Ref 424791,Phone
TXN-48093A1E-675,ACCT-616A75DE,1993-12-12,6171.89,INTEREST,Txn Ref 873801,Branch
TXN-68BCFBD1-95B,ACCT-B91A2ADB,1998-05-28,2984.38,DEBIT,Txn Ref 213574,Cheque
TXN-35898564-C1F,ACCT-57DC028F,2002-01-05,1446.85,INTEREST,Txn Ref 592418,Phone
TXN-C81DB0D5-E33,ACCT-11432E59,1986-10-02,8238.48,FEE,Txn Ref 763496,ATM
TXN-42F46D7E-A9C,ACCT-C1A2F55D,1991-06-01,1661.66,CREDIT,Txn Ref 654544,Cheque
TXN-C4569533-7F1,ACCT-86DAC815,1997-03-02,1332.53,FEE,Txn Ref 952198,Phone
TXN-F961CB45-A7A,ACCT-9D65BAE4,1998-12-12,5931.62,TRANSFER,Txn Ref 945596,Branch
